상가업소번호,period_score,floor_score,parking_score,5bin_review_score,minmax_review_score,5bin_sales_score,rating_score,TRDAR_CD
MA010120220813135279,5,1.0,0.0,0,0.0,1.0,0.0,3110297
MA010120220813135768,5,1.0,0.0,1,0.0176991150442477,3.0,4.8,3120110
MA010120220813136826,5,1.0,0.0,2,0.0076335877862595,1.0,3.0,3001493
MA010120220813138539,5,1.0,0.0,0,0.0,2.0,0.0,3110671
MA010120220813142633,1,0.0,0.0,5,1.0,4.0,4.265000000000001,3130106
MA010120220813146282,5,1.0,0.0,1,0.0104347826086956,3.0,0.0,3120221
MA010120220813147367,5,1.0,0.0,5,0.3490909090909091,5.0,4.6,3110886
MA010120220813147422,5,1.0,0.0,1,0.0,1.0,4.2,3110337
MA010120220813147494,5,1.0,1.0,3,0.2892561983471075,5.0,4.745,3110341
MA010120220813148635,1,0.0,0.0,5,0.825619384699156,1.0,4.37,3120046
MA010120220813148700,4,1.0,0.0,2,0.0033154353732695,5.0,4.185,3120008
MA010120220813149235,5,0.0,0.0,3,0.1051094890510948,4.0,4.045,3130318
MA010120220813150365,5,1.0,0.0,2,0.0159845424205164,4.0,3.7,3120002
MA010120220813153787,5,0.0,0.0,0,0.0,3.0,0.0,3110049
MA010120220813153792,5,1.0,0.0,4,0.0949891067538126,5.0,4.9,3110419
MA010120220813154232,5,1.0,1.0,3,0.0,3.0,3.58,3110329
MA010120220813154593,5,1.0,1.0,5,0.3307517084282459,1.0,0.0,3120235
MA010120220813156371,5,1.0,0.0,2,0.0093023255813953,2.0,5.0,3120105
MA010120220813162571,5,1.0,0.0,1,0.0166666666666666,1.0,0.0,3110450
MA010120220813164764,5,1.0,0.0,3,0.04,4.0,4.49,3130178
MA010120220813165020,5,1.0,0.0,5,0.2096380190983788,5.0,4.57,3120102
MA010120220813165388,5,1.0,0.0,5,0.0557251908396946,5.0,3.6,3110335
MA010120220813165717,1,1.0,0.0,0,0.0,1.0,0.0,3120103
MA010120220813166495,5,1.0,1.0,3,0.0931106471816284,3.0,4.85,3130059
MA010120220813167101,5,1.0,1.0,5,1.0,4.0,4.45,3120026
MA010120220813167447,5,1.0,0.0,1,0.009375,1.0,5.0,3110139
MA010120220813167674,5,1.0,0.0,1,0.0019900497512437,2.0,4.67,3120148
MA010120220813167971,5,1.0,0.0,2,0.1484848484848485,3.0,4.865,3110127
MA010120220813168714,5,0.0,0.0,2,0.0017028177579566,2.0,4.52,3120149
MA010120220813169024,5,1.0,0.0,4,0.2027027027027027,5.0,3.99,3110304
MA010120220813170583,5,1.0,0.0,0,0.0,2.0,0.0,3110125
MA010120220813171947,5,1.0,0.0,5,1.0,5.0,4.46,3110158
MA010120220813172437,5,1.0,1.0,5,0.0816161616161616,5.0,4.140000000000001,3110855
MA010120220813173396,5,1.0,0.0,2,0.0088495575221238,3.0,3.6,3120038
MA010120220813174346,5,1.0,1.0,2,0.0447916666666666,3.0,4.71,3120200
MA010120220813174403,5,1.0,0.0,2,0.0455696202531645,2.0,4.275,3110547
MA010120220813174937,5,1.0,0.0,2,0.0189445196211096,2.0,0.0,3130036
MA010120220813175851,1,1.0,0.0,5,0.0517531375339629,4.0,4.3,3120008
MA010120220813177290,5,0.0,0.0,2,0.014207650273224,3.0,3.22,3120053
MA010120220813178398,5,1.0,0.0,3,0.0042165011149401,2.0,4.5,3120149
MA010120220813178592,5,0.0,0.0,0,0.0,2.0,0.0,3120104
MA010120220813180926,5,1.0,0.0,5,0.084448160535117,5.0,4.46,3120103
MA010120220813182803,5,0.0,1.0,1,0.0032941176470588,3.0,0.0,3120118
MA010120220813182962,5,1.0,0.0,2,0.007285342584562,2.0,4.69,3110544
MA010120220813183029,5,1.0,0.0,0,0.0,1.0,0.0,3120210
MA010120220813183320,5,1.0,0.0,2,0.0184615384615384,2.0,4.82,3120215
MA010120220813183451,5,1.0,0.0,5,0.1209565764631843,5.0,4.245,3120173
MA010120220813183814,5,0.0,0.0,1,0.0004022346368715,1.0,2.3,3120032
MA010120220813183823,5,1.0,0.0,1,0.0296442687747035,4.0,4.140000000000001,3110360
MA010120220813184535,4,1.0,0.0,0,0.0,5.0,0.0,3110544
MA010120220813184812,5,1.0,0.0,0,0.0,1.0,5.0,3120051
MA010120220813186010,5,1.0,0.0,4,0.0315442561205273,1.0,4.55,3111067
MA010120220813191304,5,1.0,0.0,0,0.0,1.0,0.0,3120149
MA010120220813191729,5,1.0,1.0,3,0.0,3.0,4.825,3110563
MA010120220813192179,5,1.0,0.0,3,0.2833333333333333,3.0,4.755,3110450
MA010120220813192827,5,1.0,0.0,3,0.0040543279951348,2.0,3.735,3120149
MA010120220813193456,5,1.0,0.0,0,0.0,2.0,5.0,3110008
MA010120220813194031,5,1.0,0.0,2,0.0396721311475409,3.0,4.395,3120005
MA010120220813194426,5,1.0,0.0,1,0.0135746606334841,1.0,5.0,3110842
MA010120220813196518,5,1.0,0.0,1,0.0071794871794871,4.0,4.8,3120215
MA010120220813197027,5,1.0,1.0,4,0.0536585365853658,4.0,2.9,3120122
MA010120220813197234,5,1.0,0.0,0,0.0,1.0,0.0,3110272
MA010120220813197415,5,1.0,0.0,5,0.7991803278688525,5.0,4.125,3110509
MA010120220813198301,4,0.0,0.0,3,0.0327918170878459,4.0,4.9,3110018
MA010120220813199035,1,0.0,0.0,2,0.028169014084507,2.0,5.0,3120120
MA010120220813199643,5,1.0,0.0,5,0.1223850429509853,5.0,3.9,3110759
MA010120220813200073,5,1.0,0.0,4,0.0720883534136546,4.0,4.295,3120160
MA010120220813200278,5,1.0,1.0,4,0.028685790527018,1.0,4.47,3110939
MA010120220813201329,5,1.0,0.0,4,0.3306451612903225,5.0,4.295,3110840
MA010120220813201848,5,1.0,0.0,3,0.004946996466431,1.0,4.7,3130051
MA010120220813203498,5,1.0,0.0,5,0.3884066087930551,5.0,3.905,3120186
MA010120220813204262,5,1.0,0.0,2,0.0446153846153846,3.0,3.5,3120166
MA010120220813204778,5,1.0,1.0,3,0.0134210526315789,4.0,3.835,3120039
MA010120220813205617,1,1.0,1.0,5,0.7623529411764706,3.0,0.0,3120118
MA010120220813206101,5,1.0,1.0,3,0.9558011049723756,3.0,2.8,3110230
MA010120220813206362,5,1.0,1.0,3,0.0203856749311294,5.0,3.96,3120076
MA010120220813206434,5,1.0,0.0,4,0.0647201946472019,4.0,4.73,3120003
MA010120220813206577,5,1.0,1.0,5,0.17896865520728,5.0,4.595000000000001,3120086
MA010120220813206720,5,0.0,0.0,4,0.0267734553775743,4.0,3.6,3120054
MA010120220813206823,5,0.0,1.0,3,0.0748091603053435,3.0,3.505,3110438
MA010120220813208533,5,0.0,0.0,3,1.0,3.0,4.48,3110118
MA010120220813209907,5,1.0,0.0,2,0.008428358948934,5.0,4.51,3120157
MA010120220813210722,5,1.0,0.0,3,0.6666666666666667,4.0,3.805,3110512
MA010120220813210949,5,1.0,0.0,2,0.0158415841584158,1.0,3.7,3120208
MA010120220813213429,1,1.0,1.0,5,1.0,1.0,0.0,3110009
MA010120220813214286,5,1.0,1.0,2,0.1424418604651162,5.0,5.0,3111031
MA010120220813214728,5,1.0,1.0,3,0.1030927835051546,3.0,0.0,3110308
MA010120220813216141,5,0.0,0.0,3,0.068041237113402,4.0,3.835,3130285
MA010120220813217216,5,1.0,0.0,1,0.0062735257214554,3.0,4.5,3120015
MA010120220813217942,5,1.0,0.0,0,0.0,2.0,0.0,3120204
MA010120220813220050,5,1.0,0.0,1,0.0004237288135593,1.0,5.0,3120129
MA010120220813221291,5,1.0,0.0,3,0.0130177514792899,3.0,3.95,3110720
MA010120220813221458,5,1.0,0.0,4,0.060047281323877,5.0,4.3,3120026
MA010120220813221976,5,1.0,0.0,4,0.226890756302521,4.0,4.95,3110241
MA010120220813222107,5,1.0,0.0,3,0.0580231065468549,1.0,0.0,3111060
MA010120220813222222,5,1.0,1.0,5,0.5038759689922481,5.0,4.315,3120091
MA010120220813222977,4,1.0,0.0,1,0.0031094527363184,4.0,4.2,3120148
MA010120220813223635,5,0.0,0.0,1,0.0004180602006688,1.0,4.2,3120103
MA010120220813223669,5,1.0,0.0,1,0.0022346368715083,1.0,4.39,3110129
MA010120220813224961,1,1.0,0.0,3,0.1435643564356435,3.0,4.5,3120208
MA010120220813225246,5,1.0,0.0,4,0.2825552825552825,4.0,5.0,3110151
MA010120220813226683,5,1.0,0.0,3,0.1682242990654205,1.0,4.38,3110296
MA010120220813226738,5,1.0,0.0,3,0.0031155545222041,4.0,3.14,3120228
MA010120220813227580,5,0.0,0.0,4,0.0240644244433917,5.0,5.0,3120028
MA010120220813228729,1,0.0,0.0,0,0.0,1.0,0.0,3120086
MA010120220813230155,1,1.0,0.0,5,0.0527803958529689,1.0,4.8,3110383
MA010120220813233294,5,1.0,0.0,3,1.0,3.0,4.695,3110755
MA010120220813233413,5,0.0,0.0,1,0.00625,2.0,3.8,3120132
MA010120220813235639,5,1.0,1.0,3,0.0956973293768546,4.0,4.45,3120052
MA010120220813237937,1,1.0,0.0,3,0.0331325301204819,4.0,4.4,3120160
MA010120220813238353,1,1.0,0.0,5,0.2974358974358974,4.0,4.145,3120215
MA010120220813240787,5,1.0,0.0,2,0.0069410014873574,2.0,3.145,3120157
MA010120220813241715,5,0.0,0.0,1,0.0162028627479473,2.0,4.58,3130033
MA010120220813241773,5,0.0,0.0,0,0.0,1.0,0.0,3111013
MA010120220813241902,5,1.0,0.0,3,0.0519362186788154,4.0,4.7,3120235
MA010120220813243108,5,1.0,0.0,5,0.0957575757575757,5.0,4.56,3120066
MA010120220813243132,5,1.0,0.0,2,0.0007377805102981,1.0,4.58,3120009
MA010120220813243504,5,1.0,1.0,4,0.0044660194174757,1.0,4.61,3120108
MA010120220813244496,5,1.0,1.0,2,0.0076045627376425,1.0,4.835,3120131
MA010120220813244689,5,1.0,1.0,2,0.0118959107806691,1.0,4.265000000000001,3120175
MA010120220813244788,5,1.0,0.0,2,0.0297805642633228,4.0,4.135,3111019
MA010120220813245372,5,1.0,0.0,4,0.4683544303797468,4.0,4.95,3110265
MA010120220813245442,5,1.0,0.0,1,0.0008,1.0,0.0,3110131
MA010120220813246286,5,1.0,1.0,2,0.0054347826086956,3.0,5.0,3110648
MA010120220813246870,5,1.0,0.0,2,0.4149068322981366,5.0,4.675,3110452
MA010120220813246924,5,1.0,0.0,4,0.2176245210727969,4.0,4.1,3110895
MA010120220813247179,5,1.0,0.0,3,0.0,3.0,3.3,3110382
MA010120220813247943,5,0.0,0.0,5,0.4997134670487106,5.0,4.385,3110082
MA010120220813248194,5,1.0,0.0,4,0.0228136882129277,5.0,0.0,3120131
MA010120220813248700,5,1.0,0.0,3,0.0684596577017114,4.0,3.7,3001495
MA010120220813249255,5,1.0,0.0,2,0.0032608695652173,3.0,2.7,3120103
MA010120220813249982,4,1.0,1.0,3,0.0612942122186495,4.0,4.074999999999999,3120159
MA010120220813250502,5,1.0,1.0,3,0.3922261484098939,3.0,4.83,3110342
MA010120220813250937,5,1.0,0.0,2,0.0345659163987138,2.0,4.71,3120159
MA010120220813252373,5,1.0,0.0,5,1.0,5.0,4.42,3110897
MA010120220813252716,5,1.0,0.0,3,0.0,3.0,0.0,3110276
MA010120220813252917,1,1.0,0.0,4,0.0310512532734754,3.0,0.0,3111013
MA010120220813253049,5,1.0,0.0,1,0.0005676059193188,1.0,0.0,3120149
MA010120220813254650,5,1.0,0.0,0,0.0,1.0,0.0,3110008
MA010120220813255900,5,0.0,0.0,1,0.0634920634920635,4.0,5.0,3110711
MA010120220813256908,1,1.0,0.0,5,0.2906666666666667,5.0,3.555,3120037
MA010120220813257051,5,1.0,1.0,2,0.0085333333333333,1.0,4.67,3120037
MA010120220813257946,1,1.0,0.0,0,0.0,1.0,0.0,3120190
MA010120220813258334,5,1.0,0.0,3,0.6239669421487604,3.0,0.0,3110088
MA010120220813259384,5,1.0,0.0,0,0.0,1.0,0.0,3120197
MA010120220813260789,1,1.0,0.0,3,0.0782608695652174,3.0,4.865,3110502
MA010120220813262707,5,1.0,0.0,1,0.0076335877862595,1.0,4.0,3110137
MA010120220813262999,5,1.0,0.0,0,0.0,1.0,0.0,3110137
MA010120220813263179,5,1.0,0.0,3,1.0,3.0,4.625,3110496
MA010120220813263607,5,1.0,0.0,4,0.113033448673587,5.0,3.85,3120125
MA010120220813265644,5,0.0,0.0,5,0.4660194174757281,1.0,0.0,3110074
MA010120220813265763,5,1.0,0.0,1,0.0085714285714285,1.0,5.0,3110206
MA010120220813265878,5,1.0,0.0,5,1.0,3.0,0.0,3110735
MA010120220813267981,5,1.0,0.0,2,0.015426997245179,3.0,4.04,3120076
MA010120220813269216,5,1.0,0.0,1,0.0118279569892473,2.0,4.25,3110997
MA010120220813269560,5,0.0,1.0,3,0.1778656126482213,5.0,4.485,3110360
MA010120220813271148,1,1.0,0.0,4,0.4594594594594595,5.0,5.0,3110537
MA010120220813271334,1,1.0,0.0,4,0.0311804008908685,3.0,4.265000000000001,3120190
MA010120220813272290,5,0.0,0.0,2,0.0112640801001251,5.0,3.1,3110620
MA010120220813272364,4,1.0,0.0,2,0.0299003322259136,2.0,2.3,3130069
MA010120220813272981,5,1.0,0.0,1,0.0017826617826617,1.0,0.0,3110128
MA010120220813273696,1,0.0,0.0,4,0.2059732234809475,4.0,3.8,3110205
MA010120220813274880,5,1.0,1.0,5,0.2290568248388986,5.0,4.365,3120203
MA010120220813274924,5,1.0,0.0,3,0.0747826086956521,2.0,4.9,3110502
MA010120220813276998,1,1.0,1.0,5,1.0,4.0,4.7,3110702
MA010120220813277356,5,1.0,0.0,4,0.0954248366013071,5.0,4.66,3120072
MA010120220813279237,5,1.0,1.0,2,0.0620155038759689,2.0,0.0,3130098
MA010120220813280092,5,1.0,0.0,4,0.4496124031007751,4.0,4.609999999999999,3110331
MA010120220813282100,1,0.0,0.0,4,0.0088087248322147,1.0,4.785,3130183
MA010120220813282250,5,0.0,1.0,3,0.0814814814814814,5.0,4.2,3110297
MA010120220813282429,5,1.0,1.0,4,0.0501736781165573,1.0,0.0,3120119
MA010120220813283018,5,1.0,0.0,3,0.5,3.0,4.0,3110874
MA010120220813284456,5,1.0,1.0,0,0.0,1.0,0.0,3120156
MA010120220813286843,5,1.0,0.0,3,0.2215384615384615,1.0,0.0,3110487
MA010120220813287526,1,1.0,0.0,0,0.0,4.0,0.0,3110098
MA010120220813289327,5,1.0,0.0,3,0.0197368421052631,5.0,4.5,3120039
MA010120220813289597,5,1.0,1.0,5,1.0,5.0,4.205,3110828
MA010120220813289656,5,1.0,0.0,1,0.0098591549295774,2.0,2.0,3120075
MA010120220813291225,5,1.0,0.0,4,0.0400702987697715,4.0,3.8,3120203
MA010120220813291328,5,1.0,0.0,3,0.0357142857142857,4.0,4.715,3120205
MA010120220813291461,5,1.0,0.0,4,0.3,5.0,3.975,3120050
MA010120220813292332,5,1.0,0.0,1,0.0001505268439538,2.0,4.53,3120225
MA010120220813292922,5,1.0,0.0,3,0.5,3.0,4.115,3130204
MA010120220813292983,5,1.0,0.0,3,0.5313131313131313,3.0,4.51,3110835
MA010120220813293773,5,1.0,0.0,1,0.040880503144654,4.0,2.7,3120100
MA010120220813294015,5,1.0,0.0,0,0.0,2.0,0.0,3110477
MA010120220813295540,5,1.0,0.0,1,0.0033305578684429,2.0,4.0,3120112
MA010120220813296200,1,1.0,0.0,0,0.0,1.0,0.0,3110907
MA010120220813297560,5,0.0,0.0,0,0.0,4.0,4.42,3120149
MA010120220813297620,1,1.0,0.0,0,0.0,3.0,0.0,3120218
MA010120220813298894,1,1.0,0.0,0,0.0,1.0,4.79,3110873
MA010120220813300758,5,1.0,0.0,0,0.0,3.0,0.0,3120186
MA010120220813301014,5,1.0,1.0,3,0.0197333333333333,4.0,0.0,3120037
MA010120220813302214,5,1.0,0.0,2,0.0195488721804511,4.0,4.695,3120088
MA010120220813302776,5,1.0,0.0,4,0.0306306306306306,4.0,4.5,3110469
MA010120220813303407,1,1.0,0.0,1,0.004341534008683,3.0,4.0,3120030
MA010120220813303765,5,1.0,0.0,3,0.025522041763341,4.0,4.1,3110566
MA010120220813305192,5,0.0,0.0,0,0.0,2.0,0.0,3120103
MA010120220813305556,5,1.0,1.0,4,0.0387774336878955,5.0,4.555,3110383
MA010120220813307611,5,1.0,0.0,3,0.0417499444814568,4.0,4.4,3120102
MA010120220813307944,1,1.0,0.0,0,0.0,2.0,0.0,3120187
MA010120220813310144,5,1.0,0.0,1,0.0179640718562874,2.0,4.62,3120045
MA010120220813311064,5,1.0,0.0,3,0.0793733681462141,3.0,4.41,3120147
MA010120220813311106,5,1.0,1.0,0,0.0,1.0,0.0,3120139
MA010120220813312574,5,1.0,0.0,1,0.0004042445679636,1.0,3.345,3110759
MA010120220813312686,5,1.0,0.0,1,0.0033112582781456,2.0,4.4,3110815
MA010120220813312823,5,0.0,0.0,0,0.0,2.0,0.0,3110204
MA010120220813315865,5,1.0,0.0,3,0.0201748486886348,4.0,5.0,3120198
MA010120220813315999,5,1.0,0.0,2,0.0155642023346303,3.0,5.0,3120142
MA010120220813316638,5,1.0,0.0,2,0.0351437699680511,3.0,4.6,3110008
MA010120220813316687,5,1.0,0.0,2,0.0426136363636363,3.0,5.0,3110559
MA010120220813316825,5,1.0,0.0,5,0.8353591160220993,4.0,4.32,3110286
MA010120220813322420,5,1.0,0.0,1,0.0027027027027027,4.0,0.0,3110183
MA010120220813322992,5,1.0,0.0,5,1.0,5.0,1.9,3130235
MA010120220813323220,5,1.0,0.0,4,0.6240601503759399,5.0,4.3,3110907
MA010120220813323422,5,1.0,0.0,1,0.0043478260869565,2.0,4.875,3120094
MA010120220813323578,5,1.0,0.0,1,0.0015401540154015,1.0,4.9,3120098
MA010120220813323997,5,1.0,0.0,0,0.0,3.0,0.0,3110731
MA010120220813324844,5,1.0,0.0,1,0.0061002178649237,1.0,4.7,3120072
MA010120220813325265,5,1.0,0.0,3,0.0,2.0,0.0,3110485
MA010120220813326123,5,1.0,1.0,5,0.0150614525139664,1.0,4.49,3120032
MA010120220813329261,5,0.0,0.0,1,0.0030965391621129,2.0,3.875,3120053
MA010120220813329962,5,1.0,1.0,4,0.1588447653429603,5.0,5.0,3110163
MA010120220813332959,5,1.0,0.0,2,0.0010279329608938,3.0,3.155,3120032
MA010120220813333119,5,1.0,0.0,2,0.0499999999999999,1.0,4.765000000000001,3110749
MA010120220813335748,5,1.0,0.0,5,1.0,4.0,4.53,3120142
MA010120220813336060,5,1.0,0.0,1,0.0015400410677618,2.0,4.68,3130195
MA010120220813336908,5,1.0,0.0,3,0.0146067415730337,1.0,4.32,3120114
MA010120220813337141,5,1.0,1.0,3,1.0,3.0,4.535,3110980
MA010120220813339053,5,1.0,0.0,0,0.0,2.0,4.39,3120215
MA010120220813339163,4,1.0,0.0,0,0.0,3.0,0.0,3120208
MA010120220813339288,5,1.0,0.0,5,0.033976510067114,5.0,4.38,3130183
MA010120220813339323,4,1.0,0.0,5,0.4080327181208054,1.0,4.45,3110180
MA010120220813339443,5,1.0,0.0,2,0.0234130255564715,2.0,0.0,3110080
MA010120220813339513,5,1.0,1.0,5,1.0,5.0,4.635,3110570
MA010120220813341033,5,1.0,0.0,5,0.186013986013986,1.0,0.0,3120068
MA010120220813341651,5,1.0,1.0,5,0.391020999275887,5.0,3.8,3120055
MA010120220813342186,1,0.0,1.0,2,0.1005988023952095,2.0,4.8,3130060
MA010120220813342216,1,1.0,0.0,4,0.6601307189542484,4.0,3.635,3130274
MA010120220813343917,5,0.0,0.0,3,0.0868878357030015,3.0,4.0,3120084
MA010120220813344980,5,1.0,1.0,4,0.0340301003344481,5.0,3.7,3120103
MA010120220813345157,5,1.0,0.0,3,0.1764705882352941,3.0,4.0,3110241
MA010120220813345355,5,1.0,1.0,2,0.0152819251712629,3.0,4.3,3120002
MA010120220813349137,5,1.0,0.0,2,0.0106249999999999,3.0,4.255,3120057
MA010120220813350328,5,1.0,0.0,4,0.4124579124579124,4.0,4.605,3110048
MA010120220813350358,5,1.0,1.0,2,0.0017115772842973,1.0,4.75,3110852
MA010120220813351084,5,1.0,0.0,0,0.0,1.0,0.0,3120003
MA010120220813351485,1,1.0,0.0,5,0.2800528401585205,5.0,4.7,3110762
MA010120220813351769,5,1.0,0.0,1,0.0039215686274509,3.0,4.61,3120072
MA010120220813351872,5,1.0,0.0,3,0.0180710659898477,1.0,0.0,3110478
MA010120220813352206,5,1.0,1.0,1,0.0008948545861297,2.0,4.2,3120167
MA010120220813352674,5,1.0,0.0,0,0.0,1.0,0.0,3120012
MA010120220813354086,5,1.0,1.0,3,0.0,3.0,4.35,3130258
MA010120220813354404,4,1.0,0.0,4,0.2591463414634146,4.0,4.0,3110262
MA010120220813355088,5,1.0,0.0,3,0.0219373219373219,4.0,4.575,3120227
MA010120220813356928,4,0.0,0.0,1,0.0004492362982929,2.0,4.3,3120021
MA010120220813357099,5,1.0,0.0,0,0.0,1.0,0.0,3130167
MA010120220813358893,5,0.0,0.0,3,0.0473829201101928,1.0,4.53,3120076
MA010120220813359145,5,1.0,0.0,3,0.1269349845201238,3.0,2.5,3110896
MA010120220813361872,5,1.0,0.0,3,1.0,5.0,5.0,3111064
MA010120220813363285,5,1.0,0.0,0,0.0,4.0,0.0,3110343
MA010120220813364255,5,1.0,0.0,5,1.0,1.0,4.57,3110461
MA010120220813364621,5,1.0,0.0,2,0.0089453860640301,4.0,0.0,3110660
MA010120220813365066,5,1.0,0.0,0,0.0,2.0,0.0,3130148
MA010120220813365372,5,1.0,0.0,3,0.0308457711442786,4.0,4.0,3120148
MA010120220813366640,5,1.0,0.0,0,0.0,1.0,0.0,3120002
MA010120220813367694,1,1.0,0.0,3,0.0,3.0,0.0,3110152
MA010120220813368854,5,1.0,1.0,0,0.0,3.0,0.0,3120094
MA010120220813368909,5,1.0,0.0,5,1.0,1.0,4.58,3130311
MA010120220813369373,5,1.0,0.0,1,0.027027027027027,2.0,0.0,3130221
MA010120220813371083,5,1.0,0.0,3,0.0,3.0,4.09,3110719
MA010120220813371145,5,0.0,0.0,4,0.1398496240601504,4.0,4.17,3110562
MA010120220813371147,5,1.0,0.0,1,0.0058807056846821,2.0,4.6850000000000005,3120186
MA010120220813372189,5,1.0,1.0,5,0.0363698630136986,5.0,4.665,3120081
MA010120220813373843,5,1.0,0.0,1,0.0147783251231527,3.0,3.69,3110819
MA010120220813374302,1,1.0,0.0,0,0.0,2.0,0.0,3111013
MA010120220813375456,5,1.0,0.0,1,0.0004794520547945,3.0,4.84,3120081
MA010120220813375777,5,0.0,0.0,2,0.0020038784744667,2.0,3.6,3120189
MA010120220813375903,5,1.0,0.0,2,0.0011681524746387,1.0,4.015000000000001,3120009
MA010120220813376385,1,0.0,0.0,4,0.7961783439490446,5.0,3.465,3130052
MA010120220813376919,5,1.0,0.0,3,0.65625,5.0,4.6,3120019
MA010120220813377328,5,1.0,0.0,0,0.0,2.0,0.0,3120052
MA010120220813379004,5,1.0,0.0,3,0.0384615384615384,3.0,4.77,3120090
MA010120220813381137,5,1.0,0.0,2,0.0933333333333333,2.0,4.0,3110763
MA010120220813381400,5,1.0,0.0,5,0.9365079365079364,1.0,0.0,3120240
MA010120220813381503,5,1.0,0.0,2,0.0199095022624434,2.0,4.8,3120188
MA010120220813381787,5,1.0,0.0,1,0.0034220532319391,1.0,4.0,3120213
MA010120220813381980,5,1.0,0.0,5,0.386986301369863,1.0,4.53,3110019
MA010120220813384095,5,1.0,0.0,2,0.0636363636363636,3.0,4.734999999999999,3130070
MA010120220813384187,5,1.0,0.0,1,0.0095890410958904,1.0,4.39,3120033
MA010120220813384704,5,1.0,0.0,0,0.0,1.0,0.0,3130094
MA010120220813385141,1,1.0,0.0,5,1.0,5.0,4.355,3120094
MA010120220813385373,5,1.0,1.0,2,0.0624338624338624,2.0,4.3,3110433
MA010120220813385443,5,1.0,1.0,1,0.0010069225928256,1.0,3.235,3120173
MA010120220813388990,5,1.0,0.0,1,0.0015209125475285,1.0,1.0,3120131
MA010120220813390064,5,1.0,0.0,2,0.0074074074074074,4.0,2.9,3120049
MA010120220813390135,5,1.0,0.0,0,0.0,3.0,4.56,3130038
MA010120220813391318,5,1.0,1.0,4,0.2223463687150838,5.0,3.73,3120219
MA010120220813393269,5,0.0,0.0,3,0.1100519930675909,3.0,4.69,3120012
MA010120220813394104,5,1.0,0.0,1,0.000531914893617,3.0,4.33,3120140
MA010120220813395706,5,1.0,0.0,5,0.3097852028639618,5.0,4.83,3120018
MA010120220813395732,5,1.0,0.0,2,0.0421052631578947,3.0,4.4,3110813
MA010120220813396182,5,1.0,0.0,5,0.6433862433862434,3.0,4.86,3110136
MA010120220813397212,5,1.0,0.0,3,0.0061606160616061,2.0,3.3,3120098
MA010120220813398437,5,1.0,0.0,3,0.1113122171945701,1.0,4.86,3110313
MA010120220813401546,5,0.0,1.0,4,0.0198996655518394,1.0,0.0,3120103
MA010120220813402469,5,1.0,0.0,5,1.0,5.0,4.609999999999999,3130167
MA010120220813402950,5,0.0,0.0,3,0.0288065843621399,4.0,2.8,3120049
MA010120220813403893,5,1.0,0.0,0,0.0,3.0,0.0,3120149
MA010120220813403980,5,1.0,1.0,4,0.016638795986622,2.0,4.48,3120103
MA010120220813405331,5,1.0,1.0,3,0.0305555555555555,4.0,4.6,3120224
MA010120220813405407,5,1.0,0.0,0,0.0,1.0,0.0,3120046
MA010120220813405832,5,1.0,0.0,1,7.719027402547279e-05,2.0,0.0,3110095
MA010120220813406400,5,0.0,0.0,3,0.0151183970856102,3.0,4.4,3120053
MA010120220813409597,1,1.0,0.0,2,0.0144348212302909,2.0,0.0,3120102
MA010120220813410446,5,1.0,0.0,2,0.0080174927113702,3.0,4.5,3120020
MA010120220813411383,5,1.0,0.0,1,0.0,2.0,4.59,3110839
MA010120220813413680,5,0.0,0.0,1,0.0006711409395973,1.0,4.2,3130183
MA010120220813417328,1,1.0,0.0,5,0.1429765886287625,5.0,4.2,3120103
MA010120220813419599,5,0.0,0.0,3,0.0020111731843575,3.0,4.33,3120032
MA010120220813419641,5,1.0,0.0,1,0.0131147540983606,1.0,4.5,3110272
MA010120220813419972,1,1.0,0.0,4,0.1428571428571428,1.0,0.0,3120214
MA010120220813422184,5,1.0,0.0,4,0.0114411441144114,4.0,3.855,3120098
MA010120220813422253,5,1.0,0.0,1,0.0007756948933419,2.0,4.4,3120189
MA010120220813422494,1,1.0,1.0,3,0.878048780487805,3.0,0.0,3110631
MA010120220813423176,5,1.0,0.0,2,0.0046314164415283,3.0,4.41,3120119
MA010120220813423844,5,1.0,0.0,3,1.0,3.0,5.0,3130110
MA010120220813423889,5,1.0,0.0,2,0.0020388349514563,4.0,3.6,3120108
MA010120220813424395,5,1.0,0.0,0,0.0,1.0,0.0,3120206
MA010120220813425684,5,1.0,0.0,3,0.0203488372093023,3.0,3.84,3130024
MA010120220813426591,5,1.0,0.0,0,0.0,4.0,0.0,3120156
MA010120220813426921,5,0.0,0.0,3,0.0107211231652839,4.0,0.0,3120191
MA010120220813428079,5,1.0,0.0,1,0.0009546539379474,2.0,4.33,3120018
MA010120220813429232,5,1.0,0.0,0,0.0,4.0,0.0,3120012
MA010120220813430602,5,0.0,0.0,2,0.0313479623824451,5.0,4.13,3120158
MA010120220813430615,5,1.0,0.0,2,0.1395348837209302,5.0,4.465,3110331
MA010120220813430805,5,1.0,0.0,0,0.0,2.0,0.0,3120178
MA010120220813430965,5,1.0,1.0,5,0.3950920245398773,5.0,5.0,3120096
MA010120220813431930,5,1.0,0.0,1,0.0,2.0,4.805,3110048
MA010120220813432445,5,1.0,0.0,3,0.0056849315068493,4.0,3.92,3120081
MA010120220813434122,1,1.0,0.0,0,0.0,1.0,0.0,3130313
MA010120220813435347,5,1.0,0.0,1,0.005,1.0,5.0,3130147
