상가업소번호,period_score,5bin_review_score,review_score,rating_score,floor_score,parking_score
MA010120220806383723,5,0,0.0,0.0,1.0,0.0
MA010120220806385522,5,0,0.0,0.0,1.0,0.0
MA010120220806385600,5,3,0.0451189499589827,4.3,1.0,0.0
MA010120220806386442,5,5,0.3794093519278096,4.41,1.0,0.0
MA010120220806386903,5,5,0.3076292042657916,0.0,1.0,0.0
MA010120220806387542,5,5,0.51681706316653,3.945,1.0,0.0
MA010120220806387933,5,4,0.2009844134536505,4.945,1.0,0.0
MA010120220806388316,5,5,0.7506152584085315,4.53,1.0,1.0
MA010120220806389735,1,1,0.0020508613617719,4.0,1.0,0.0
MA010120220806389873,1,4,0.1661197703035274,4.575,1.0,0.0
MA010120220806390705,5,5,1.5586546349466777,4.595000000000001,1.0,0.0
MA010120220806394682,5,3,0.0676784249384741,2.3,1.0,0.0
MA010120220806394725,5,2,0.0369155045118949,4.705,1.0,1.0
MA010120220806397280,5,5,1.0172272354388845,4.8,1.0,0.0
MA010120220806397801,5,5,1.1874487284659558,4.705,1.0,0.0
MA010120220806397810,5,5,0.6398687448728466,4.77,1.0,0.0
MA010120220806398051,5,1,0.0061525840853158,0.0,1.0,0.0
MA010120220806398121,5,4,0.2481542247744052,1.9,1.0,1.0
MA010120220806402608,5,0,0.0,0.0,1.0,0.0
MA010120220806403310,5,0,0.0,0.0,1.0,0.0
MA010120220806404392,5,1,0.0020508613617719,5.0,1.0,0.0
MA010120220806405745,1,3,0.0492206726825266,4.8,1.0,0.0
MA010120220806408218,5,1,0.0020508613617719,0.0,1.0,1.0
MA010120220806409001,5,4,0.1620180475799836,4.765000000000001,1.0,0.0
MA010120220806410203,5,0,0.0,0.0,1.0,0.0
MA010120220806410289,5,2,0.0287120590648072,4.609999999999999,1.0,0.0
MA010120220806411558,5,2,0.0225594749794913,5.0,1.0,0.0
MA010120220806412014,5,4,0.1415094339622641,4.375,1.0,0.0
MA010120220806413003,5,0,0.0,0.0,0.0,0.0
MA010120220806413691,5,0,0.0,0.0,1.0,0.0
MA010120220806414809,5,4,0.1045939294503691,4.295,1.0,0.0
MA010120220806415620,5,1,0.0082034454470877,4.41,1.0,1.0
MA010120220806415785,5,4,0.145611156685808,4.2,0.0,0.0
MA010120220806418006,5,4,0.108695652173913,4.9,0.0,0.0
MA010120220806418141,5,1,0.0143560295324036,4.45,1.0,0.0
MA010120220806419416,5,5,0.2625102543068088,4.6,1.0,0.0
MA010120220806419607,5,3,0.0840853158326497,4.73,1.0,0.0
MA010120220806423349,5,0,0.0,4.69,0.0,0.0
MA010120220806424855,5,5,1.058244462674323,4.390000000000001,1.0,1.0
MA010120220806425247,5,2,0.0266611977030352,4.470000000000001,1.0,0.0
MA010120220806425571,5,5,0.6132075471698113,4.3100000000000005,1.0,1.0
MA010120220806425665,5,0,0.0,0.0,1.0,0.0
MA010120220806425918,5,0,0.0,0.0,1.0,0.0
MA010120220806426984,5,3,0.0635767022149302,4.865,1.0,0.0
MA010120220806430791,5,5,0.7424118129614438,4.7,1.0,0.0
MA010120220806432213,5,2,0.0266611977030352,4.695,1.0,0.0
MA010120220806432268,5,3,0.0410172272354388,4.33,1.0,0.0
MA010120220806432998,5,4,0.2502050861361772,4.1,0.0,1.0
MA010120220806434462,5,5,1.665299425758819,4.529999999999999,1.0,0.0
MA010120220806434484,1,5,1.5873666940114848,4.71,1.0,0.0
MA010120220806435426,5,3,0.0471698113207547,3.61,1.0,1.0
MA010120220806436071,5,4,0.1722723543888433,4.76,0.0,0.0
MA010120220806436781,5,4,0.1148482362592288,4.135,1.0,0.0
MA010120220806438003,5,0,0.0,0.0,0.0,0.0
MA010120220806439358,5,4,0.1066447908121411,4.4,1.0,1.0
MA010120220806439979,5,5,0.5291222313371615,4.075,0.0,0.0
MA010120220806440756,5,3,0.0594749794913863,4.42,0.0,1.0
MA010120220806440777,1,1,0.0082034454470877,5.0,1.0,0.0
MA010120220806441180,5,3,0.0471698113207547,4.6,1.0,0.0
MA010120220806441891,5,1,0.0123051681706316,4.715,1.0,0.0
MA010120220806441934,5,4,0.1661197703035274,3.885,1.0,0.0
MA010120220806442153,1,2,0.034864643150123,5.0,1.0,1.0
MA010120220806442400,5,0,0.0,0.0,1.0,0.0
MA010120220806442957,5,2,0.0205086136177194,4.8,1.0,0.0
MA010120220806445190,5,4,0.219442165709598,0.0,1.0,0.0
MA010120220806446871,5,3,0.0533223954060705,4.3,1.0,0.0
MA010120220806446996,5,1,0.0082034454470877,3.725,1.0,0.0
MA010120220806447008,5,4,0.1763740771123872,4.145,1.0,1.0
MA010120220806447532,5,4,0.182526661197703,4.65,1.0,0.0
MA010120220806450391,5,4,0.1394585726004922,5.0,1.0,1.0
MA010120220806450433,5,0,0.0,0.0,1.0,0.0
MA010120220806450637,5,3,0.0656275635767022,2.9,1.0,0.0
MA010120220806451190,5,3,0.0820344544708777,4.625,1.0,0.0
MA010120220806452250,5,1,0.0041017227235438,0.0,1.0,0.0
MA010120220806452482,5,4,0.1394585726004922,3.4,0.0,1.0
MA010120220806457942,5,2,0.0225594749794913,4.8,1.0,0.0
MA010120220806459098,5,2,0.0225594749794913,4.7,1.0,0.0
MA010120220806459230,5,0,0.0,0.0,1.0,0.0
MA010120220806459564,5,4,0.1107465135356849,4.84,1.0,0.0
MA010120220806460834,5,1,0.0082034454470877,5.0,1.0,0.0
MA010120220806462148,5,0,0.0,0.0,1.0,0.0
MA010120220806462316,5,1,0.0020508613617719,4.57,1.0,0.0
MA010120220806465349,5,3,0.0389663658736669,5.0,1.0,0.0
MA010120220806466072,5,5,0.3096800656275635,0.0,1.0,0.0
MA010120220806466772,5,5,2.024200164068909,4.0,1.0,0.0
MA010120220806466829,5,4,0.1435602953240361,3.17,1.0,0.0
MA010120220806469377,5,3,0.0881870385561936,4.609999999999999,1.0,1.0
MA010120220806471809,5,2,0.0287120590648072,3.095,0.0,0.0
MA010120220806472430,5,4,0.1394585726004922,4.835,1.0,0.0
MA010120220806473256,1,0,0.0,0.0,1.0,0.0
MA010120220806475160,4,2,0.0287120590648072,3.6,1.0,0.0
MA010120220806476231,5,0,0.0,0.0,0.0,0.0
MA010120220806476252,5,5,0.920836751435603,4.1,0.0,0.0
MA010120220806476688,5,3,0.0389663658736669,4.585,1.0,0.0
MA010120220806477271,5,3,0.0574241181296144,4.4,0.0,0.0
MA010120220806477413,5,3,0.0533223954060705,4.74,0.0,1.0
MA010120220806478777,5,3,0.0389663658736669,5.0,1.0,0.0
MA010120220806478919,1,5,0.6357670221493027,4.74,1.0,1.0
MA010120220806479070,5,5,2.221082854799016,4.2,1.0,1.0
MA010120220806481047,5,2,0.0164068908941755,4.5,1.0,0.0
MA010120220806481596,5,5,0.258408531583265,4.625,1.0,1.0
MA010120220806482341,5,5,0.8429040196882691,4.95,1.0,0.0
MA010120220806483762,5,0,0.0,0.0,1.0,0.0
MA010120220806483902,5,5,0.3630024610336341,3.5,1.0,0.0
MA010120220806484579,5,4,0.1127973748974569,3.755,1.0,0.0
MA010120220806484982,5,1,0.0143560295324036,3.3,1.0,0.0
MA010120220806486938,5,3,0.0902378999179655,4.07,1.0,0.0
MA010120220806487015,4,5,0.9680065627563575,4.74,1.0,0.0
MA010120220806488446,5,4,0.1210008203445447,3.05,1.0,0.0
MA010120220806488507,5,3,0.0820344544708777,4.1,1.0,0.0
MA010120220806490419,5,4,0.1497128794093519,4.775,1.0,1.0
MA010120220806491198,5,2,0.0205086136177194,4.8,1.0,0.0
MA010120220806491658,5,0,0.0,0.0,1.0,0.0
MA010120220806493996,1,0,0.0,0.0,1.0,0.0
MA010120220806494940,5,3,0.0574241181296144,4.135,1.0,0.0
MA010120220806496281,5,4,0.1620180475799836,4.7,1.0,1.0
MA010120220806496535,5,4,0.1845775225594749,4.92,1.0,0.0
MA010120220806496752,5,3,0.0594749794913863,3.0,1.0,0.0
MA010120220806497132,5,1,0.0082034454470877,0.0,1.0,0.0
MA010120220806497802,5,4,0.0943396226415094,4.6,1.0,0.0
MA010120220806499003,5,0,0.0,0.0,1.0,0.0
MA010120220806499041,5,4,0.1127973748974569,3.8,1.0,0.0
MA010120220806500162,1,0,0.0,0.0,0.0,0.0
MA010120220806501009,5,3,0.0471698113207547,3.04,1.0,0.0
MA010120220806502763,5,3,0.0881870385561936,4.845000000000001,1.0,0.0
MA010120220806503435,5,4,0.1517637407711238,0.0,0.0,1.0
MA010120220806504035,1,0,0.0,4.58,1.0,0.0
MA010120220806508673,5,1,0.0020508613617719,4.5,1.0,0.0
MA010120220806508678,5,4,0.108695652173913,4.1850000000000005,1.0,0.0
MA010120220806508884,5,2,0.0246103363412633,3.5,1.0,0.0
MA010120220806508976,5,3,0.0471698113207547,4.68,1.0,0.0
MA010120220806510023,5,4,0.1599671862182116,4.23,1.0,0.0
MA010120220806510229,5,3,0.0676784249384741,3.225,1.0,1.0
MA010120220806511033,5,2,0.0205086136177194,5.0,1.0,1.0
MA010120220806511446,4,2,0.0164068908941755,4.87,1.0,0.0
MA010120220806512632,5,1,0.0041017227235438,5.0,1.0,0.0
MA010120220806512948,5,3,0.0758818703855619,0.0,1.0,1.0
MA010120220806513645,5,2,0.0307629204265791,3.5,1.0,0.0
MA010120220806515018,5,3,0.0451189499589827,4.585,1.0,0.0
MA010120220806515100,5,3,0.0553732567678424,1.9,1.0,0.0
MA010120220806517072,5,5,0.477850697292863,4.6,1.0,0.0
MA010120220806517801,5,0,0.0,4.49,1.0,0.0
MA010120220806518915,1,4,0.2276456111566858,4.0,1.0,0.0
MA010120220806519013,5,3,0.0389663658736669,5.0,1.0,1.0
MA010120220806519072,5,3,0.0389663658736669,1.0,1.0,0.0
MA010120220806519307,5,1,0.0082034454470877,4.75,1.0,0.0
MA010120220806519551,5,2,0.0205086136177194,4.705,1.0,0.0
MA010120220806520430,5,4,0.2214930270713699,4.2,1.0,0.0
MA010120220806520491,4,3,0.0451189499589827,3.1,1.0,0.0
MA010120220806520787,5,4,0.2296964725184577,4.18,1.0,0.0
MA010120220806521390,5,1,0.0082034454470877,4.68,1.0,1.0
MA010120220806523323,5,3,0.0574241181296144,4.3,1.0,1.0
MA010120220806523765,5,0,0.0,0.0,1.0,0.0
MA010120220806523787,5,5,1.583264971287941,3.6,1.0,0.0
MA010120220806523856,5,4,0.0984413453650533,2.7,0.0,0.0
MA010120220806524201,5,0,0.0,4.5,1.0,0.0
MA010120220806524395,5,0,0.0,0.0,1.0,0.0
MA010120220806524405,5,1,0.0123051681706316,4.9,0.0,0.0
MA010120220806525068,4,5,0.4942575881870386,4.28,1.0,0.0
MA010120220806526616,5,3,0.0594749794913863,4.665,1.0,0.0
MA010120220806527944,5,3,0.0676784249384741,3.9,1.0,0.0
MA010120220806528090,5,4,0.2317473338802297,4.67,1.0,0.0
MA010120220806528179,5,4,0.219442165709598,4.6,1.0,0.0
MA010120220806528761,5,2,0.0287120590648072,4.44,1.0,0.0
MA010120220806528870,5,0,0.0,0.0,1.0,1.0
MA010120220806530810,5,1,0.0061525840853158,0.0,1.0,0.0
MA010120220806531017,5,5,0.9392945036915504,4.3,1.0,0.0
MA010120220806531973,5,5,0.4286300246103363,4.51,1.0,1.0
MA010120220806532046,5,0,0.0,0.0,1.0,0.0
MA010120220806532593,5,3,0.0389663658736669,4.04,1.0,0.0
MA010120220806533035,5,1,0.0041017227235438,0.0,0.0,0.0
MA010120220806533112,5,5,0.6521739130434783,3.9,1.0,0.0
MA010120220806535984,5,3,0.0389663658736669,2.4,1.0,0.0
MA010120220806537395,5,2,0.0246103363412633,4.7,0.0,0.0
MA010120220806537630,5,1,0.0020508613617719,4.32,1.0,0.0
MA010120220806538900,5,4,0.1271534044298605,4.91,1.0,1.0
MA010120220806539489,5,5,0.5742411812961444,4.33,1.0,0.0
MA010120220806539580,5,5,0.4614438063986875,0.0,1.0,0.0
MA010120220806539819,5,3,0.0656275635767022,4.67,1.0,0.0
MA010120220806539843,5,1,0.0082034454470877,2.8,0.0,0.0
MA010120220806541644,5,1,0.0020508613617719,0.0,1.0,1.0
MA010120220806543290,1,0,0.0,0.0,1.0,0.0
MA010120220806545197,5,1,0.0082034454470877,0.0,1.0,0.0
MA010120220806546177,5,2,0.0307629204265791,4.71,1.0,0.0
MA010120220806546395,5,3,0.0451189499589827,3.83,1.0,0.0
MA010120220806546988,5,1,0.0102543068088597,4.73,1.0,1.0
MA010120220806546998,5,1,0.0102543068088597,3.0,1.0,0.0
MA010120220806547649,5,2,0.0205086136177194,3.7,1.0,0.0
MA010120220806547930,5,2,0.0266611977030352,0.0,1.0,0.0
MA010120220806548225,5,2,0.0246103363412633,3.6,1.0,0.0
MA010120220806548545,1,5,0.367104183757178,0.0,1.0,0.0
MA010120220806549031,5,3,0.0574241181296144,3.97,1.0,0.0
MA010120220806549195,5,1,0.0061525840853158,3.7,1.0,0.0
MA010120220806549778,5,4,0.1107465135356849,4.3,1.0,0.0
MA010120220806550179,5,4,0.1599671862182116,5.0,1.0,0.0
MA010120220806550332,1,0,0.0,0.0,1.0,0.0
MA010120220806551019,5,4,0.1681706316652994,4.605,1.0,1.0
MA010120220806552705,5,4,0.1127973748974569,3.9,1.0,0.0
MA010120220806555345,5,5,0.5721903199343724,4.3,1.0,0.0
MA010120220806555986,5,0,0.0,0.0,1.0,0.0
MA010120220806556594,1,0,0.0,0.0,1.0,0.0
MA010120220806556818,5,0,0.0,0.0,1.0,0.0
MA010120220806556935,5,3,0.0389663658736669,4.484999999999999,1.0,0.0
MA010120220806557197,5,0,0.0,0.0,1.0,0.0
MA010120220806557985,5,3,0.0389663658736669,4.255,0.0,0.0
MA010120220806558536,5,2,0.0246103363412633,4.3,0.0,0.0
MA010120220806559717,5,1,0.0020508613617719,0.0,1.0,0.0
MA010120220806560285,5,3,0.0574241181296144,3.9,0.0,0.0
MA010120220806561006,5,1,0.0041017227235438,4.35,1.0,0.0
MA010120220806561764,1,5,0.2768662838392124,4.7,0.0,0.0
MA010120220806561948,5,4,0.2358490566037736,4.109999999999999,0.0,1.0
MA010120220806562910,5,4,0.1148482362592288,3.7,0.0,0.0
MA010120220806562962,5,1,0.0143560295324036,4.0,1.0,0.0
MA010120220806563092,5,3,0.0738310090237899,4.425,1.0,1.0
MA010120220806564110,5,0,0.0,0.0,1.0,0.0
MA010120220806564403,5,0,0.0,0.0,1.0,0.0
MA010120220806564701,5,1,0.0082034454470877,4.44,1.0,0.0
MA010120220806565435,4,2,0.0184577522559474,4.29,1.0,0.0
MA010120220806565517,5,1,0.0123051681706316,0.0,1.0,0.0
MA010120220806567768,5,5,0.2707136997538966,4.38,1.0,0.0
MA010120220806567817,5,5,0.8634126333059886,3.835,1.0,0.0
MA010120220806567953,5,2,0.0184577522559474,4.805,1.0,0.0
MA010120220806568028,5,1,0.0143560295324036,4.234999999999999,1.0,0.0
MA010120220806568029,5,0,0.0,0.0,1.0,0.0
MA010120220806570357,1,2,0.0205086136177194,0.0,1.0,0.0
MA010120220806570363,5,5,0.2789171452009844,3.815,0.0,0.0
MA010120220806570629,5,3,0.0799835931091058,3.8,1.0,1.0
MA010120220806571178,5,3,0.0512715340442986,3.8,1.0,1.0
MA010120220806571240,5,1,0.0123051681706316,1.8,1.0,0.0
MA010120220806571356,5,2,0.0328137817883511,4.73,1.0,0.0
MA010120220806573973,4,1,0.0020508613617719,0.0,1.0,0.0
MA010120220806574754,5,0,0.0,0.0,1.0,0.0
MA010120220806575480,5,0,0.0,0.0,1.0,0.0
MA010120220806576192,5,2,0.0246103363412633,4.59,1.0,0.0
MA010120220806576575,5,0,0.0,0.0,1.0,0.0
MA010120220806576685,5,2,0.0164068908941755,5.0,1.0,0.0
MA010120220806578629,5,2,0.0225594749794913,4.015000000000001,1.0,0.0
MA010120220806579234,5,1,0.0082034454470877,4.33,1.0,0.0
MA010120220806579603,5,1,0.0123051681706316,4.825,1.0,1.0
MA010120220806580257,5,2,0.0369155045118949,4.66,0.0,1.0
MA010120220806580984,1,5,0.2666119770303527,4.7,1.0,0.0
MA010120220806581079,4,2,0.0266611977030352,4.1,1.0,0.0
MA010120220806582851,5,1,0.0082034454470877,5.0,1.0,0.0
MA010120220806585618,5,5,1.025430680885972,4.23,1.0,0.0
MA010120220806586409,5,4,0.2317473338802297,4.3,1.0,1.0
MA010120220806588060,5,3,0.0820344544708777,4.57,1.0,0.0
MA010120220806588177,5,1,0.0041017227235438,4.54,0.0,1.0
MA010120220806588396,5,2,0.0225594749794913,0.0,1.0,0.0
MA010120220806590555,5,4,0.1025430680885972,4.3,1.0,0.0
MA010120220806590955,5,5,0.404019688269073,4.5,1.0,0.0
MA010120220806591351,5,2,0.0225594749794913,4.54,1.0,1.0
MA010120220806592526,5,2,0.0328137817883511,4.845000000000001,1.0,0.0
MA010120220806592924,5,3,0.0512715340442986,4.73,1.0,0.0
MA010120220806593976,1,0,0.0,0.0,1.0,0.0
MA010120220806594570,5,0,0.0,0.0,0.0,0.0
MA010120220806595864,5,0,0.0,4.45,1.0,0.0
MA010120220806600385,1,0,0.0,0.0,1.0,0.0
MA010120220806601223,5,1,0.0123051681706316,4.585,0.0,0.0
MA010120220806601581,5,3,0.0697292863002461,4.685,1.0,0.0
MA010120220806601695,5,1,0.0041017227235438,0.0,1.0,0.0
MA010120220806606014,5,2,0.034864643150123,4.745,1.0,0.0
MA010120220806606656,5,3,0.0533223954060705,4.529999999999999,1.0,0.0
MA010120220806606877,5,4,0.254306808859721,4.199999999999999,1.0,1.0
MA010120220806607813,5,1,0.0041017227235438,0.0,1.0,0.0
MA010120220806607849,5,5,0.773174733388023,0.0,1.0,1.0
MA010120220806608411,5,5,0.3527481542247744,4.73,0.0,0.0
MA010120220806608586,5,1,0.0061525840853158,4.51,1.0,0.0
MA010120220806609849,5,0,0.0,0.0,1.0,1.0
MA010120220806610055,5,0,0.0,0.0,1.0,0.0
MA010120220806610132,5,0,0.0,0.0,0.0,0.0
MA010120220806612106,1,0,0.0,0.0,0.0,0.0
MA010120220806615852,5,2,0.0225594749794913,4.6,1.0,0.0
MA010120220806616215,5,2,0.0184577522559474,4.7,1.0,0.0
MA010120220806619094,5,2,0.0287120590648072,4.875,1.0,0.0
MA010120220806619252,5,1,0.0061525840853158,4.7,1.0,0.0
MA010120220806619534,5,0,0.0,0.0,1.0,0.0
MA010120220806619618,5,2,0.0184577522559474,4.35,1.0,0.0
MA010120220806620046,5,0,0.0,0.0,1.0,0.0
MA010120220806620084,5,1,0.0102543068088597,5.0,1.0,0.0
MA010120220806621087,5,3,0.0594749794913863,4.365,1.0,1.0
MA010120220806621113,5,2,0.0307629204265791,1.9,1.0,0.0
MA010120220806621226,1,3,0.0820344544708777,4.37,1.0,0.0
MA010120220806624599,5,0,0.0,0.0,1.0,0.0
MA010120220806625884,5,5,1.2202625102543068,2.9,1.0,0.0
MA010120220806626583,5,4,0.108695652173913,5.0,1.0,0.0
MA010120220806627269,5,4,0.2153404429860541,4.6,1.0,0.0
MA010120220806628160,5,4,0.1681706316652994,4.23,1.0,0.0
MA010120220806628410,5,1,0.0123051681706316,0.0,1.0,1.0
MA010120220806628745,5,2,0.0225594749794913,4.9350000000000005,1.0,1.0
MA010120220806628876,5,1,0.0102543068088597,4.0,1.0,0.0
MA010120220806629164,5,0,0.0,0.0,1.0,0.0
MA010120220806629356,5,5,0.6542247744052503,4.75,1.0,0.0
MA010120220806631441,5,5,0.8880229696472519,3.74,0.0,0.0
MA010120220806633495,5,1,0.0123051681706316,4.705,1.0,0.0
MA010120220806635801,5,5,0.440935192780968,0.0,1.0,1.0
MA010120220806635834,5,0,0.0,0.0,1.0,0.0
MA010120220806636263,5,3,0.0594749794913863,4.745,1.0,0.0
MA010120220806636749,5,0,0.0,0.0,0.0,1.0
MA010120220806637157,5,2,0.0287120590648072,3.0,1.0,0.0
MA010120220806637970,5,4,0.0984413453650533,4.9,1.0,0.0
MA010120220806638387,5,2,0.0369155045118949,3.0,1.0,0.0
MA010120220806639513,5,5,0.3814602132895816,4.72,1.0,0.0
MA010120220806640027,5,4,0.1599671862182116,3.6,1.0,0.0
MA010120220806641022,5,3,0.0902378999179655,3.8,1.0,1.0
MA010120220806641906,5,1,0.0102543068088597,0.0,1.0,0.0
MA010120220806642145,5,3,0.0410172272354388,4.52,1.0,0.0
MA010120220806643628,5,0,0.0,0.0,1.0,0.0
MA010120220806645026,1,0,0.0,0.0,0.0,0.0
MA010120220806646196,5,1,0.0061525840853158,4.0,1.0,1.0
MA010120220806647746,5,4,0.1251025430680886,4.65,1.0,1.0
MA010120220806648544,5,1,0.0143560295324036,3.7,1.0,0.0
MA010120220806649041,5,4,0.182526661197703,4.2,1.0,1.0
MA010120220806649064,5,3,0.0779327317473338,4.720000000000001,1.0,0.0
MA010120220806649551,5,3,0.0697292863002461,4.9,1.0,0.0
MA010120220806650824,5,2,0.034864643150123,4.025,1.0,0.0
MA010120220806651183,5,2,0.0164068908941755,4.705,1.0,0.0
MA010120220806651519,5,2,0.0164068908941755,4.109999999999999,1.0,0.0
MA010120220806652344,5,4,0.1866283839212469,3.7,1.0,0.0
MA010120220806653613,5,0,0.0,0.0,1.0,0.0
MA010120220806653727,5,1,0.0102543068088597,4.5,1.0,0.0
MA010120220806653993,5,4,0.1168990976210008,4.265000000000001,0.0,0.0
MA010120220806657703,5,0,0.0,0.0,1.0,0.0
MA010120220806657975,5,3,0.0533223954060705,4.025,1.0,0.0
MA010120220806658531,5,3,0.0656275635767022,2.6,1.0,0.0
MA010120220806658687,5,2,0.0205086136177194,5.0,1.0,0.0
MA010120220806659079,5,0,0.0,0.0,1.0,0.0
MA010120220806659570,5,1,0.0123051681706316,4.21,1.0,0.0
MA010120220806660511,5,4,0.2112387202625102,4.675,1.0,0.0
MA010120220806660520,5,5,0.8018867924528301,4.6,1.0,0.0
MA010120220806661615,5,3,0.0574241181296144,4.225,1.0,0.0
MA010120220806663630,5,1,0.0041017227235438,4.75,1.0,0.0
MA010120220806664407,1,0,0.0,0.0,1.0,0.0
MA010120220806664965,5,0,0.0,0.0,1.0,0.0
MA010120220806664986,1,1,0.0020508613617719,2.75,1.0,0.0
MA010120220806666078,5,5,1.025430680885972,4.0600000000000005,0.0,0.0
MA010120220806666210,5,5,0.4552912223133716,4.49,1.0,0.0
MA010120220806666628,5,3,0.0430680885972108,2.8,1.0,0.0
MA010120220806668593,5,4,0.0922887612797374,4.27,1.0,0.0
MA010120220806669026,5,0,0.0,4.17,1.0,0.0
MA010120220806669200,5,0,0.0,0.0,1.0,0.0
MA010120220806669514,5,5,1.1505332239540609,3.9,1.0,0.0
MA010120220806669878,1,4,0.2091878589007383,4.69,1.0,0.0
MA010120220806670395,5,5,0.438884331419196,4.48,0.0,0.0
MA010120220806671099,5,5,0.9741591468416736,4.75,1.0,0.0
MA010120220806671357,5,0,0.0,0.0,1.0,0.0
MA010120220806672464,5,5,1.944216570959803,4.1,0.0,0.0
MA010120220806672651,5,2,0.0225594749794913,4.0,1.0,0.0
MA010120220806673079,5,2,0.0369155045118949,4.73,1.0,0.0
MA010120220806674167,5,2,0.0307629204265791,4.5,1.0,0.0
MA010120220806674276,5,5,2.1903199343724364,4.785,1.0,0.0
MA010120220806674731,5,1,0.0020508613617719,5.0,1.0,0.0
MA010120220806677482,5,0,0.0,0.0,1.0,0.0
MA010120220806677622,5,1,0.0061525840853158,0.0,1.0,0.0
MA010120220806678318,5,0,0.0,0.0,1.0,0.0
MA010120220806678997,5,3,0.0615258408531583,4.48,1.0,0.0
MA010120220806679646,5,5,0.2994257588187038,3.8,1.0,0.0
MA010120220806679871,5,3,0.0697292863002461,5.0,1.0,0.0
MA010120220806681654,5,5,0.4881050041017227,4.4,0.0,1.0
MA010120220806681991,5,5,0.6111566858080394,4.83,1.0,1.0
MA010120220806682799,5,5,0.7403609515996719,0.0,1.0,0.0
MA010120220806684473,5,2,0.034864643150123,3.4,1.0,0.0
MA010120220806684816,4,3,0.0656275635767022,4.21,1.0,1.0
MA010120220806684938,5,3,0.0389663658736669,4.5,1.0,0.0
MA010120220806685535,1,5,1.099261689909762,3.5,1.0,0.0
MA010120220806686608,5,3,0.0451189499589827,4.815,1.0,0.0
MA010120220806688207,5,5,0.3568498769483183,4.529999999999999,1.0,0.0
MA010120220806688309,5,3,0.0594749794913863,4.705,1.0,0.0
MA010120220806689162,5,4,0.1230516817063166,4.695,1.0,1.0
MA010120220806689213,5,3,0.0553732567678424,0.0,1.0,0.0
MA010120220806689333,5,1,0.0041017227235438,0.0,1.0,0.0
MA010120220806690131,5,5,0.3178835110746513,4.7,1.0,0.0
MA010120220806690968,5,2,0.0328137817883511,4.88,1.0,0.0
MA010120220806696567,5,1,0.0123051681706316,4.865,0.0,0.0
MA010120220806700247,5,3,0.0656275635767022,2.955,0.0,0.0
MA010120220806701112,5,4,0.1045939294503691,4.3100000000000005,1.0,0.0
MA010120220806701232,5,1,0.0082034454470877,4.3,1.0,0.0
MA010120220806701648,5,0,0.0,0.0,1.0,0.0
MA010120220806702133,5,2,0.0225594749794913,4.63,1.0,0.0
MA010120220806703224,5,1,0.0020508613617719,0.0,1.0,1.0
MA010120220806703912,5,4,0.219442165709598,4.46,1.0,0.0
MA010120220806706279,5,0,0.0,0.0,1.0,0.0
MA010120220806706747,5,2,0.0266611977030352,4.48,1.0,0.0
MA010120220806709791,5,4,0.1045939294503691,4.3,1.0,0.0
MA010120220806710107,5,4,0.182526661197703,4.425,0.0,0.0
MA010120220806710419,5,5,0.3527481542247744,4.6,0.0,0.0
MA010120220806711542,5,5,0.3937653814602133,4.205,1.0,1.0
MA010120220806714640,5,0,0.0,0.0,1.0,0.0
MA010120220806714864,5,1,0.0102543068088597,4.2,1.0,1.0
MA010120220806715088,5,0,0.0,0.0,1.0,0.0
MA010120220806717846,5,3,0.0574241181296144,4.825,1.0,0.0
MA010120220806719604,5,3,0.0389663658736669,3.43,1.0,0.0
MA010120220806721045,5,3,0.0779327317473338,4.390000000000001,1.0,0.0
MA010120220806723418,5,4,0.1743232157506152,3.315,1.0,0.0
MA010120220806723927,5,4,0.1066447908121411,4.5,1.0,0.0
MA010120220806724152,5,0,0.0,0.0,1.0,0.0
MA010120220806724354,5,1,0.0061525840853158,0.0,1.0,0.0
MA010120220806724832,5,0,0.0,0.0,0.0,0.0
MA010120220806724841,5,0,0.0,0.0,1.0,0.0
MA010120220806724927,5,0,0.0,4.42,1.0,0.0
MA010120220806725185,1,3,0.0553732567678424,0.0,1.0,0.0
MA010120220806726258,5,3,0.0574241181296144,3.92,1.0,0.0
MA010120220806726600,5,3,0.0574241181296144,3.7,1.0,1.0
MA010120220806726719,5,2,0.0184577522559474,3.0,1.0,1.0
MA010120220806726902,5,0,0.0,0.0,1.0,0.0
MA010120220806727161,5,4,0.1251025430680886,4.6,1.0,0.0
MA010120220806730551,5,5,0.2871205906480722,4.045,0.0,0.0
MA010120220806731495,5,5,0.7567678424938474,4.59,1.0,0.0
MA010120220806732805,5,0,0.0,0.0,1.0,0.0
MA010120220806733233,5,2,0.0307629204265791,4.734999999999999,1.0,0.0
MA010120220806734542,5,4,0.0943396226415094,5.0,1.0,0.0
MA010120220806738200,5,0,0.0,0.0,1.0,0.0
MA010120220806738397,5,3,0.0758818703855619,4.355,1.0,0.0
MA010120220806738859,5,4,0.1353568498769483,3.2,1.0,1.0
MA010120220806740945,5,5,0.5557834290401968,4.9,1.0,0.0
MA010120220806741717,5,4,0.182526661197703,4.65,0.0,0.0
MA010120220806742030,5,0,0.0,0.0,1.0,0.0
MA010120220806742062,5,5,1.072600492206727,4.34,1.0,0.0
MA010120220806743112,5,5,1.5976210008203444,4.075,1.0,0.0
MA010120220806743842,5,3,0.0820344544708777,3.405,1.0,0.0
MA010120220806743878,5,1,0.0020508613617719,3.0,1.0,0.0
