상가업소번호,상권_코드,연매출,연임대료,매출_임대료_비율,추정_순이익
MA010120220812966135,3120177,47580137.98314452,60747554.81003251,0.7832436605669428,-13167416.826887988
MA010120220805253764,3120177,38554532.326530606,190454179.83319786,0.20243468616893814,-151899647.50666726
MA0101202310A0026574,3110049,53978527.98210606,37830431.161985256,1.4268546484210554,16148096.820120804
MA010120220811743465,3120213,196840270.15845013,266767088.61630648,0.7378731403546339,-69926818.45785636
MA0101202307A0034470,3110278,24386297.40659341,129706819.16344896,0.1880109108824287,-105320521.75685555
MA0101202406A0180331,3110467,10973497.60613573,152216428.96670046,0.07209141357826052,-141242931.36056474
MA010120220804575555,3110404,5513988.918367348,52807209.59483538,0.10441734862069431,-47293220.67646803
MA010120220808391277,3120053,174135082.1602787,60324738.33798698,2.88662800819803,113810343.82229173
MA010120220813648869,3120228,43314512.922142684,65664383.89086041,0.6596347928048814,-22349870.968717724
MA010120220809607011,3110008,497514859.9506639,,,
MA010120220813587732,3110237,57289420.50221222,51547487.70416093,1.1113911063835744,5741932.79805129
MA010120220809933162,3110579,16890013.392857146,57613355.297758095,0.2931614208616134,-40723341.90490095
MA010120220812291500,3130183,178783075.4584392,39072098.1821576,4.575722298024906,139710977.2762816
MA0101202211A0036663,3110081,29629475.63492064,76722355.34883474,0.38619089721650157,-47092879.7139141
MA010120220800106017,3120004,2090910233.645316,561395363.7515554,3.7244878830993637,1529514869.8937604
MA010120220808288029,3120144,14062222.980108296,129696644.17242992,0.10842395315170075,-115634421.19232163
MA010120220805373795,3120192,205393677.0209059,247370479.95726746,0.8303079503507417,-41976802.93636155
MA010120220806565435,3110578,49942321.03340041,27847318.981810518,1.793433661336963,22095002.05158989
MA0101202411A0120452,3120173,113867771.43259557,64557901.54305873,1.7638084099254652,49309869.889536835
MA010120220804036604,3120228,12833929.754708942,144558775.36683175,0.08878001099111144,-131724845.6121228
MA010120220803055624,3130191,113181120.63809524,29174509.16944519,3.8794523020520555,84006611.46865006
MA010120220810322067,3110049,1930038.411543604,68140222.83553481,0.028324509414615364,-66210184.4239912
MA010120220804378402,3110557,22489264.945054945,3890108597.338708,0.005781140648530765,-3867619332.393653
MA010120220812336154,3120026,120748220.0666934,162454444.38695854,0.7432743362551701,-41706224.320265144
MA0101202406A0141353,3110544,26621227.56682027,69808972.68655278,0.3813439184244631,-43187745.11973251
MA010120220809647397,3110146,5887442.571428572,66216279.34846221,0.08891231190344717,-60328836.777033634
MA010120220812717282,3110594,7135338.5357142845,68306627.8273305,0.1044604112106222,-61171289.29161622
MA0101202301A0033055,3110551,43312492.59044713,31980079.09767103,1.3543584774698982,11332413.4927761
MA010120220810269970,3120222,12877178.57235592,316367073.25550216,0.04070328305390005,-303489894.68314624
MA0101202406A0204508,3120037,208752209.39097744,944279849.1651623,0.22107027842907478,-735527639.774185
MA0101202305A0105622,3110877,0.0,134926947.8382464,0.0,-134926947.8382464
MA010120220811942085,3110660,53349156.82417583,211184958.20671204,0.25261816478112253,-157835801.3825362
MA010120220805085897,3110069,67499892.72180448,51384164.80982955,1.3136321599852083,16115727.911974937
MA010120220801036915,3120207,19347328.159090903,112176661.70891511,0.17247195354077238,-92829333.54982421
MA010120220801046136,3120207,19347328.159090903,110798146.66487314,0.17461779431195923,-91450818.50578223
MA010120220811791640,3110507,139745644.69356677,113677475.79528837,1.2293169116096958,26068168.8982784
MA0101202301A0070635,3110465,5769032.350821112,25048367.01820876,0.23031569747886763,-19279334.66738765
MA0101202307A0009628,3120151,109911838.1311216,1068960025.0753145,0.10282127998243563,-959048186.9441929
MA010120220800424557,3120151,106239010.06740658,1215187335.0676608,0.08742603458261457,-1108948325.0002542
MA0101202305A0108431,3120151,65837901.36654136,2378025991.140448,0.02768594690896588,-2312188089.7739067
MA0101202406A0130718,3120151,734292608.962675,1541145109.6090724,0.47645909778896606,-806852500.6463975
MA010120220809207341,3110109,24683390.716089096,496445962.2371005,0.049720196242789096,-471762571.5210114
MA010120220806817056,3110645,834482928.5449921,82874975.88617224,10.069178416678707,751607952.6588199
MA010120220805104351,3110652,61690487.0056814,530777481.1982571,0.11622664689953566,-469086994.1925757
MA0101202306A0099719,3120148,1539842109.2002497,886809387.5270396,1.7363845366566035,653032721.67321
MA0101202307A0049688,3120148,255308603.8023249,449995669.9751023,0.5673579109085491,-194687066.1727774
MA0101202411A0049310,3110084,33716499.2,151908025.00267398,0.2219533759158091,-118191525.80267398
MA010120220804032874,3110951,110757472.42249806,47027183.447743505,2.3551797481214614,63730288.97475456
MA010120220800205173,3110569,272937375.6758048,60745803.159047745,4.493106634347721,212191572.51675704
MA0106202406A2464983,3120241,210297190.97458607,130789827.67913797,1.6079017236921433,79507363.2954481
MA010120220806950615,3110897,105569.06427709806,35971173.40821721,0.002934823953175741,-35865604.34394011
MA0101202211A0094712,3120243,87922582.87094489,201312669.3553135,0.4367463941328829,-113390086.48436862
MA010120220809880977,3130190,276300002.8335093,143271070.14593023,1.9285121596674677,133028932.6875791
MA0101202211A0018468,3130261,67846088.90059082,120605976.07098201,0.5625433378037339,-52759887.17039119
MA0101202305A0172328,3110961,142256115.0189281,54483379.486936264,2.6110001572504764,87772735.53199184
MA010120220800458812,3110128,1699041.5113244967,84681196.09857625,0.02006397606007701,-82982154.58725175
MA0101202302A0052590,3120197,202775153.0535714,35358876.58112537,5.734773469218184,167416276.47244602
MA010120220804981555,3120210,150287695.0418719,73961439.81269816,2.0319735985466307,76326255.22917375
MA0101202305A0011855,3120088,0.0,111307273.11201854,0.0,-111307273.11201854
MA010120220805059869,3110703,54477700.40816326,217180266.46134105,0.25084093064698204,-162702566.0531778
MA0101202310A0009289,3111074,3266418.367009336,,,
MA0101202310A0038401,3110352,,179374106.54916364,,
MA0101202306A0040062,3130241,84573966.34029865,32582601.306457948,2.595678685969656,51991365.0338407
MA010120220813419972,3120214,11969533.607142854,161575295.08191746,0.07408022078495459,-149605761.4747746
MA010120220800346994,3120145,174087609.06493503,38198961.83033209,4.557390990906691,135888647.23460293
MA0101202406A0083285,3110457,416023200.8554066,48103653.18585084,8.648473965160328,367919547.6695557
MA010120220808384421,3110814,87671472.09795919,483587729.19022584,0.18129383072534205,-395916257.0922667
MA010120220813084220,3130311,80227291.63468923,46369851.52814037,1.730160594882243,33857440.10654885
MA010120220813699582,3130311,61612140.85714286,88729519.67557675,0.6943815360213246,-27117378.81843389
MA010120220808303432,3120065,12703375.657689508,27195876.299079582,0.46710666907294224,-14492500.641390074
MA0101202310A0092063,3110069,10899789.486057611,60704336.8643922,0.1795553640731033,-49804547.37833459
MA0101202302A0108820,3110069,46571827.80406434,71485358.0929724,0.6514876387973931,-24913530.288908057
MA0101202303A0000395,3120105,120491493.92708112,65521257.82755445,1.8389679332047475,54970236.09952667
MA010120220811935596,3120031,609476092.3552053,98690966.57107003,6.175601550529993,510785125.7841353
MA0101202409A0157528,3110662,4657776.922180661,,,
MA010120220810345326,3120131,401415751.4019888,1199470571.7322402,0.3346607749514148,-798054820.3302515
MA0101202211A0057048,3120131,217004277.9374701,1974855072.8629286,0.10988364706327408,-1757850794.9254584
MA010120220803555436,3120131,75149298.34937885,1731648467.1119876,0.04339754848240877,-1656499168.7626088
MA010120220813954379,3120178,104774824.70735088,68993128.15862657,1.5186269413358002,35781696.54872431
MA010120220804279527,3111036,58338847.251540616,107734093.1275568,0.5415077531767021,-49395245.876016185
MA010120220811075763,3120130,558063508.0774854,116447291.52367666,4.792412910450598,441616216.5538088
MA0101202409A0106652,3110554,34218801.86840912,455007316.98265576,0.0752049483953871,-420788515.11424667
MA0101202307A0022804,3120153,0.0,,,
MA0101202411A0128571,3120153,17923637.865345463,,,
MA010120220800098955,3120153,0.0,,,
MA0101202306A0093968,3120014,2935159725.760748,102590148.64558642,28.610541420406467,2832569577.1151614
MA0101202409A0124393,3110663,152040189.21909896,63499102.51263808,2.3943674919574063,88541086.70646088
MA010120220812560342,3130167,81266460.6904762,63939773.44077875,1.270984475645054,17326687.249697447
MA010120220809624604,3120209,62374664.57454458,89570426.00480698,0.6963756527720596,-27195761.4302624
MA010120220812370169,3120158,100138685.3095238,29470700.689495035,3.3979063805331347,70667984.62002876
MA0101202309A0077025,3110735,5490629.6594911935,42436695.535977684,0.12938400270709707,-36946065.87648649
MA010120220806762267,3120004,56004504.97898682,33274579.07667101,1.6831017806969075,22729925.90231581
MA0101202307A0020477,3110319,12370077.548704367,72599167.18625341,0.1703886953218099,-60229089.63754904
MA010120220801034619,3120049,78500380.08768804,78927400.17048584,0.9945896979190355,-427020.08279779553
MA010120220809394378,3120049,0.0,74080109.54838705,0.0,-74080109.54838705
MA010120220804782948,3111038,0.0,69734984.81337728,0.0,-69734984.81337728
MA010120220808330043,3110694,5886955.033613445,56427662.55763256,0.10432746391494283,-50540707.524019115
MA0101202411A0065977,3120123,34529202.85653911,68210181.34242532,0.5062177180995844,-33680978.48588621
MA010120220804371932,3110419,110025700.12112172,47166770.84177497,2.3326951543390013,62858929.27934675
MA0101202406A0002432,3110075,146160956.00416842,16006999.119333206,9.131064841290009,130153956.88483521
MA010120220809774902,3110367,334016999.6833216,36521089.79627962,9.145865920230063,297495909.887042
MA010120220800086424,3110520,13646732.45728178,69073281.35934041,0.1975689006103299,-55426548.90205863
MA010120220813508428,3120035,0.0,380333770.84809613,0.0,-380333770.84809613
MA010120220813375903,3120009,9429437.317907358,20874226.599725362,0.4517262865348569,-11444789.281818004
MA010120220813518021,3130209,4614627.568513119,62650645.170230426,0.07365650397243376,-58036017.60171731
MA010120220801023660,3120221,32958791.4935065,366802119.66371447,0.08985441914531143,-333843328.170208
MA010120220814158379,3120221,32958791.4935065,517988726.7763799,0.06362839522588046,-485029935.2828734
MA010120220803708451,3111027,40659466.14764808,75190571.51162936,0.5407521819488671,-34531105.36398128
MA010120220806979681,3110402,,58694299.432524115,,
MA0101202406A0387155,3130053,,77166004.26747668,,
MA010120220803658685,3110191,0.0,107105578.33735539,0.0,-107105578.33735539
MA010120220808690007,3111067,0.0,90568785.44770911,0.0,-90568785.44770911
MA0101202211A0078187,3110127,251209221.9951665,55431361.53109667,4.531896935678599,195777860.46406984
MA010120220806359661,3120103,397454858.71927226,48718648.8182272,8.15816653791115,348736209.9010451
MA010120220800601441,3110509,125496044.03571428,78143008.52202067,1.6059791503211756,47353035.513693616
MA010120220807995005,3111089,16591842.914565824,62111716.99453244,0.2671290289543491,-45519874.07996662
MA010120220800750107,3120127,84505161.8679388,362969772.1032736,0.23281597568152063,-278464610.23533475
MA0101202210A0023299,3110259,24498811.386623163,49650493.08806406,0.4934253291250259,-25151681.701440897
MA010120220805450326,3110373,,78470665.90395899,,
MA0106202406A2465433,3130318,251999070.22681677,444725432.7541926,0.5666396637123772,-192726362.52737582
MA010120220811057954,3120006,97276788.2830595,,,
MA0101202305A0024318,3110868,0.0,32666946.47530258,0.0,-32666946.47530258
MA0101202310A0094497,3110714,101020113.42857142,45443939.062901005,2.222961153648758,55576174.36567041
MA010120220800362437,3120141,26269873.849403776,34316943.40926396,0.7655073696570767,-8047069.559860185
MA010120220800373325,3111052,6969488.619002958,32863738.246104565,0.21207229545034417,-25894249.627101608
MA0101202310A0019246,3110627,12121377.04285714,15700445.011839563,0.7720402996014585,-3579067.9689824227
MA0101202309A0086652,3110576,59712242.76871092,34821531.188185096,1.714808022978702,24890711.580525823
MA010120220812323337,3120064,1212951964.5235035,75942243.40519625,15.97203208864484,1137009721.1183074
MA0101202409A0145211,3110409,71166223.4642857,80125744.47487985,0.8881817328813117,-8959521.010594144
MA010120220812346469,3110319,8999999.999999998,44951835.53432616,0.20021428920100764,-35951835.53432616
MA010120220811862093,3110255,149071461.16806206,175669639.9773367,0.8485897753231813,-26598178.809274644
MA010120220805049108,3110069,604562247.3984615,,,
MA010120220807433861,3110969,14418006.297403716,214422899.46553192,0.06724098156540599,-200004893.1681282
MA010120220805936953,3110206,0.0,24364947.79607643,0.0,-24364947.79607643
MA010120220800038914,3110002,9153529.976470588,88352554.77860285,0.10360232248864251,-79199024.80213226
MA010120220800202569,3120106,18234098.617582414,869668693.1349653,0.020966718407311825,-851434594.5173829
MA0101202307A0074161,3120106,18234098.617582414,1817708692.9187207,0.010031364584757691,-1799474594.3011384
MA010120220800213566,3120106,18234098.617582414,889682870.9081777,0.020495054129202474,-871448772.2905953
MA010120220806881542,3120106,18234098.617582414,948250675.3392632,0.019229196532688425,-930016576.7216808
MA010120220804147105,3120106,62350836.46831275,1435543235.2281134,0.04343361794670805,-1373192398.7598007
MA0101202306A0065713,3110492,54143228.02876319,95101157.02788952,0.5693224893527065,-40957928.99912633
MA010120220812992361,3120091,58336918.14637392,56751788.32187124,1.0279309047951337,1585129.8245026767
MA0101202409A0075032,3110274,22912615.27665857,40875403.54682245,0.5605477311034891,-17962788.270163883
MA010120220804073789,3120221,65917582.987013,176482315.21940988,0.373508147439892,-110564732.23239689
MA0101202212A0024027,3110848,6534243.063312767,98424247.69344202,0.06638854906238306,-91890004.63012925
MA0101202406A0112548,3110576,60051431.22170156,48840061.708288684,1.2295527051301305,11211369.513412878
MA0101202210A0068768,3120041,7701910.562358279,18650220946.18682,0.0004129661833051917,-18642519035.624462
MA0101202409A0155103,3120041,19111540.58262896,32782497412.42895,0.0005829800073377006,-32763385871.84632
MA010120220800278728,3120041,19684362.04057856,30279970213.969013,0.0006500786460763268,-30260285851.928436
MA010120220809987651,3120041,7701910.562358279,52534804545.772095,0.00014660586688775468,-52527102635.20974
MA010120220812970654,3120041,24671278.26272804,24191096251.77939,0.0010198495349252096,-24166424973.51666
MA010120220806440756,3120041,7701910.562358279,41781853128.54523,0.00018433626049276454,-41774151217.98287
MA0106202206A0153132,3120041,13820117.96453241,25134871715.91878,0.0005498384125521442,-25121051597.95425
MA0106202406A2465538,3120041,51356948.31601285,52534804545.772095,0.000977579506749462,-52483447597.456085
MA0106202201A0046860,3120041,19303417.051386584,16756581143.945854,0.0011519901872828581,-16737277726.894468
MA0106202201A0046862,3120041,7701910.562358279,30279970213.969013,0.0002543566095897549,-30272268303.406654
MA010120220803289149,3120041,101552903.3541992,16756581143.945854,0.006060478714348586,-16655028240.591656
MA0101202406A0547038,3120041,7701910.562358279,21201459136.34428,0.00036327266498333233,-21193757225.78192
MA0101202301A0031149,3120041,181897664.71105197,27406021703.815514,0.006637142255458797,-27224124039.10446
MA010120220809586174,3120041,7701910.562358279,27746998645.69813,0.0002775763483620885,-27739296735.135773
MA0101202301A0016776,3120041,42125485.040251225,21353680985.39902,0.001972750509248619,-21311555500.35877
MA010120220809726002,3120041,86661417.4130584,27588687922.6812,0.0031411938709369055,-27502026505.26814
MA010120220805354947,3120041,7701910.562358279,25713314742.32679,0.0002995300543410921,-25705612831.76443
MA0101202305A0165075,3120041,17783485.023802444,21201459136.34428,0.0008387859018853371,-21183675651.320477
MA010120220806832899,3120041,44757468.60194123,18650220946.18682,0.0023998358372634932,-18605463477.58488
MA010120220813782249,3120041,7701910.562358279,21134481522.760197,0.0003644239180270164,-21126779612.197838
MA0101202307A0100185,3120041,173239824.04759797,21201459136.34428,0.008171127417473504,-21028219312.29668
MA0101202406A0256908,3120102,258658214.54850683,55422019.38043173,4.667065775895699,203236195.16807508
MA010120220804468016,3120204,290734144.80518866,70354646.7945849,4.1324085034729725,220379498.01060376
MA010120220813596471,3110591,39752889.14285715,183782248.79495323,0.2163042904698884,-144029359.6520961
MA0106202201A0650088,3120081,151712900.67058125,632167326.9681748,0.23998851879643315,-480454426.2975936
MA010120220804387318,3120081,97051688.5909091,1228282910.1685607,0.07901411613597742,-1131231221.5776517
MA0101202210A0058881,3110438,29367659.900894605,359914177.3630206,0.08159628507680926,-330546517.462126
MA010120220806808469,3120093,145475243.21674874,67690523.36951512,2.149122710626607,77784719.84723362
MA010120220813609212,3130311,149375234.28811586,52084992.634184256,2.867913075640243,97290241.6539316
MA010120220806852087,3110787,,62240747.62408393,,
MA0101202209A0080944,3130315,108887235.47028136,222519215.52235729,0.4893385711671382,-113631980.05207592
MA010120220803322954,3111030,167922504.94195962,181257281.51330855,0.9264317693256278,-13334776.571348935
MA0101202406A0314310,3111030,23325741.11249065,167398308.2716834,0.1393427521100798,-144072567.15919274
MA010120220810217466,3110643,3513926.214285714,126240542.90457568,0.02783516377228116,-122726616.69028996
MA0101202406A0103561,3110643,3513926.214285714,218037403.82864293,0.01611616234859946,-214523477.61435723
MA010120220805216388,3130167,92512239.57743242,128040700.9265751,0.7225221213679658,-35528461.34914267
MA010120220804967979,3110691,,24912838.020535253,,
MA010120220812462931,3110594,7506608.183101044,61620142.5618811,0.12182068637283595,-54113534.37878006
MA010120220808130372,3110128,0.0,141366436.08740902,0.0,-141366436.08740902
MA010120220813336060,3130195,125767680.15457451,38159162.5702334,3.2958709884480117,87608517.58434111
MA0101202406A0455482,3110042,,56589564.55592847,,
MA010120220812568891,3110819,166394675.50373554,4361005.857634455,38.155105216686856,162033669.6461011
MA010120220813017258,3110350,41811760.02857143,64622942.58501759,0.6470110723688113,-22811182.556446165
MA0101202406A0180146,3110369,14604574.84285714,126880328.77496304,0.11510511415567759,-112275753.9321059
MA010120220809976798,3110813,2802459.333333333,49188997.765751354,0.056973294916598125,-46386538.43241802
MA0101202409A0172548,3120129,50151566.90544876,2014520167.0356493,0.024895043346402114,-1964368600.1302006
MA0101202406A0304616,3120129,35562354.45,1410528699.2998455,0.025212074339529763,-1374966344.8498454
MA010120220813361872,3111064,82611946.39285715,34350006.1898162,2.4050052140119855,48261940.20304095
MA010120220812640638,3110747,16723153.0,289227672.4580905,0.05782003084301409,-272504519.4580905
MA0101202411A0079082,3130157,,62307134.860058255,,
MA010120220808385587,3120169,593669823.2026795,105420019.13080594,5.631471351134724,488249804.07187355
MA010120220814354407,3120176,6089415.980765758,52350567.82749434,0.116319958257409,-46261151.84672858
MA0101202303A0077867,3110547,77690499.2127169,40521446.96897061,1.917268585076441,37169052.243746296
MA010120220803907891,3120072,341181840.63349,93706823.52336693,3.640949763999443,247475017.1101231
MA010120220800030217,3120003,404243856.2738095,64606689.35105314,6.256996823042182,339637166.9227564
MA010120220800136293,3120018,32787356.449143074,131897923.86721301,0.2485812910411702,-99110567.41806993
MA0101202305A0149683,3110204,0.0,28659305.43758993,0.0,-28659305.43758993
MA0101202311A0032111,3110846,52610862.534334734,33823717.33948014,1.5554428997513745,18787145.194854595
MA0106202305A1610093,3110554,21403306.96130348,44395179.87299838,0.4821087906485183,-22991872.9116949
MA010120220810019510,3110512,,103010490.70544818,,
MA010120220813135279,3110297,2149700.380952381,23767765.299670868,0.09044604166198612,-21618064.918718487
MA010120220807273369,3120105,95932626.75824176,56746556.8276068,1.6905453023191341,39186069.93063496
MA010120220812862338,3120012,428548477.2625106,44420838.516596355,9.647464611793252,384127638.7459142
MA010120220811873683,3120169,311723525.17929524,89685282.10241461,3.475748912152374,222038243.07688063
MA0101202406A0048338,3120073,161057299.99999997,,,
MA010120220813873898,3120069,80327753.16541354,103872477.50828367,0.773330475203858,-23544724.34287013
MA010120220803414429,3120054,95993373.08235496,55311172.76929685,1.7355150241928285,40682200.313058116
MA010120220806880850,3111028,45806957.82899366,124666476.87346128,0.3674360470461719,-78859519.04446761
MA010120220812512372,3110178,32019079.299691096,26878796.147798706,1.1912392925779927,5140283.15189239
MA010120220813589192,3120248,327590405.40880924,132281183.56158444,2.476470153291508,195309221.8472248
MA0101202409A0095424,3120198,91187308.24924012,56286053.08998422,1.6200692999985296,34901255.15925589
MA010120220803132439,3120001,94810454.52093288,34723980.30031104,2.7304027640426023,60086474.22062185
MA010120220800920433,3111021,53873725.88255224,,,
MA010120220800478795,3120169,205041142.14342013,92022485.2214395,2.2281634691983516,113018656.92198063
MA010120220800033679,3110022,160116377.91836736,83883234.23025702,1.9088006975273735,76233143.68811034
MA010120220806772685,3110294,89860469.97394702,48669123.18741154,1.8463547777831142,41191346.78653548
MA010120220800985679,3110882,6052092.083149049,58401580.18364447,0.1036289079934013,-52349488.10049543
MA010120220813998236,3110817,,59349282.24105308,,
MA010120220801041893,3120219,101989192.03571424,79832108.94128877,1.2775459913400828,22157083.09442547
MA0101202212A0034826,3110566,55400297.46973364,40097065.06798662,1.3816546421575984,15303232.401747018
MA010120220800347506,3120204,235887602.77639747,485319829.39894384,0.4860456713307852,-249432226.62254637
MA010120220802947886,3120169,166940291.05917904,168431804.798229,0.9911446966207991,-1491513.739049971
MA0101202301A0023976,3130157,,20681254.08952673,,
MA0101202306A0055564,3120190,39575425.86149424,48675774.49451932,0.8130415069802075,-9100348.63302508
MA010120220803280658,3120064,356057751.71428573,28059449.301421493,12.689405811212483,327998302.4128642
MA010120220804191407,3120175,1358899752.709436,122769960.85456906,11.068666408149271,1236129791.854867
MA010120220808409405,3120175,53116794.10714285,128380806.80411483,0.41374404021658107,-75264012.69697198
MA010120220804395202,3110902,112817625.97372098,93801269.7801525,1.202730251257877,19016356.193568483
MA0101202411A0033438,3120142,128135864.43981108,79177590.78651135,1.6183349549871033,48958273.653299734
MA0106202201A2031912,3110362,2449952.7,133163366.2142909,0.018398098150052448,-130713413.5142909
MA010120220812587893,3110362,2449952.7,168613666.5243472,0.01452997693467664,-166163713.8243472
MA010120220812448723,3110566,55400297.46973364,25861756.306351442,2.142170650411593,29538541.1633822
MA010120220807331504,3130312,2109009.504504505,110809657.71005845,0.019032722680094902,-108700648.20555395
MA0101202210A0046928,3120221,83397882.27798195,102331989.80153093,0.8149737108088616,-18934107.523548976
MA010120220814015910,3120139,33021599.958825376,90655780.53963129,0.36425255397957795,-57634180.58080591
MA0106202406A2465429,3120107,45152699.10258136,797140727.219992,0.05664332219407096,-751988028.1174107
MA010120220809909376,3130072,98266387.27970064,35114809.42814489,2.7984313764353717,63151577.85155575
MA010120220800464702,3130094,0.0,278532805.52347785,0.0,-278532805.52347785
MA0101202311A0039057,3130322,57302898.99876848,105221375.54215524,0.5445937021724003,-47918476.54338676
MA0101202409A0241717,3120012,163331670.37012982,439034551.59178954,0.372024637709994,-275702881.2216597
MA010120220810291612,3110446,25565151.295238096,71382178.35652493,0.358144729198454,-45817027.06128684
MA0101202406A0047950,3120052,144181271.86134452,159298328.92498088,0.9051022187693022,-15117057.063636363
MA0101202310A0056018,3120152,55326873.02326878,81293755.30149272,0.6805796107892835,-25966882.27822394
MA0101202305A0060451,3120171,348749918.98915505,246179158.9087342,1.4166508615857119,102570760.08042085
MA0101202306A0095437,3120143,373698444.2829891,60587069.7582041,6.167956951977028,313111374.524785
MA0101202307A0014877,3110425,16129187.71946937,59457606.02273342,0.271272063023028,-43328418.30326405
MA010120220807436520,3120204,288540283.12403697,56242653.43511774,5.130274984743133,232297629.68891925
MA0101202210A0069439,3110131,98263974.33469388,39588959.83991232,2.48210542156053,58675014.49478156
MA0101202409A0197056,3110653,243455.57142857145,33215949.692988317,0.00732947774636369,-32972494.121559747
MA010120220804762360,3110653,985415.4081632652,27159613.989249103,0.03628237766085172,-26174198.58108584
MA0101202411A0177730,3110560,1815848.410714286,81946860.72051324,0.022158852365907457,-80131012.30979896
MA0101202211A0003985,3120031,547975116.8373901,30412293.732212394,18.018210123979244,517562823.10517764
MA0101202209A0031083,3110405,11210387.182873148,125546795.3140797,0.08929249898841056,-114336408.13120656
MA0101202308A0058918,3130110,105096179.35832608,159840260.30015245,0.6575075547516378,-54744080.94182637
MA010120220809681242,3120244,99489361.0369037,142024463.67964876,0.700508614915835,-42535102.64274506
MA0106202406A2466365,3120067,289190439.65746605,283202372.83409196,1.0211441229898803,5988066.823374093
MA010120220804841267,3110470,8420106.714285713,58796803.621760145,0.14320687609560181,-50376696.90747443
MA010120220806979485,3120141,132860302.75791356,121795616.77056113,1.0908463308441534,11064685.98735243
MA0101202411A0010581,3120156,96714794.18325888,60748965.576101124,1.5920401553185737,35965828.60715775
MA010120220805485518,3110219,0.0,69430270.5550437,0.0,-69430270.5550437
MA010120220814258841,3120213,0.0,,,
MA0106202203A1064679,3120189,421536327.0049689,697168811.7486916,0.6046402525422778,-275632484.7437227
MA010120220813922277,3120130,142722751.9915966,179614092.53998452,0.7946077569899859,-36891340.548387915
MA010120220812670148,3110551,20761469.785714287,63756059.653081484,0.32563915607465993,-42994589.86736719
MA010120220806923098,3110190,11554054.231578948,111523386.4289873,0.10360207395005834,-99969332.19740835
MA010120220811781641,3130159,4434123.811152712,89914060.70345637,0.04931513188422964,-85479936.89230366
MA010120220812715953,3110241,22496045.35714285,57302103.386094235,0.3925867225672443,-34806058.028951384
MA0106202405A1135331,3110706,38938826.71921182,112116721.16970569,0.34730614635943413,-73177894.45049387
MA0101202212A0039159,3110706,0.0,72660322.96528034,0.0,-72660322.96528034
MA0106202212A1134363,3110706,0.0,88587676.3689016,0.0,-88587676.3689016
MA010120220808417118,3110438,21858509.173469383,,,
MA010120220813846389,3120102,84595699.89109819,132867045.40508875,0.6366943661348538,-48271345.513990566
MA010120220800023123,3120009,200245612.7215496,452205412.58407533,0.44282002538282167,-251959799.86252573
MA010120220802866360,3110175,1186655.7621996168,133423605.05259834,0.008893896644734759,-132236949.29039873
MA010120220806555986,3120091,0.0,100915756.5589225,0.0,-100915756.5589225
MA010120220810304908,3120039,0.0,29961172.70218878,0.0,-29961172.70218878
MA0101202211A0060251,3110405,11210387.182873148,82958540.41095456,0.13513240459882087,-71748153.22808142
MA010120220804532943,3120207,164809169.5197215,92505601.05980809,1.781612852086154,72303568.45991342
MA010120220804986397,3120118,,,,
MA010120220800756979,3120057,258227974.5577186,97005101.12902129,2.6620040481403073,161222873.42869732
MA010120220808689812,3130221,20431391.532467533,145957621.9102302,0.139981668138249,-125526230.37776266
MA010120220800280888,3110069,144789309.07748574,23347454.27588232,6.201502791914612,121441854.80160342
MA010120220803598935,3120249,156291901.35338348,268418228.76028612,0.5822700697078649,-112126327.40690264
MA010120220810186351,3120111,68504136.87988177,112886673.22341545,0.6068398892176092,-44382536.34353368
MA010120220800783875,3130191,113181120.63809524,67300030.95591247,1.6817394784037991,45881089.682182774
MA0101202406A0047196,3120076,111705913.16810368,88855200.97212906,1.2571679619066325,22850712.19597462
MA010120220804869909,3110701,20246827.5,251012990.3055443,0.08066047655419815,-230766162.8055443
MA010120220814214343,3120171,103755978.81122446,61228741.92922411,1.6945632695931498,42527236.88200035
MA0101202303A0044318,3110037,177742.3961155124,61329596.30733426,0.0028981503860984366,-61151853.91121875
MA010120220812854100,3110438,21858509.173469383,54892569.24325353,0.3982052411939276,-33034060.069784146
MA010120220806682799,3120001,0.0,113854079.13478504,0.0,-113854079.13478504
MA0101202211A0000099,3120001,0.0,107378486.09801434,0.0,-107378486.09801434
MA010120220808628038,3110285,129672687.40223707,11393790.40329178,11.380995387081892,118278896.9989453
MA010120220813957501,3110718,59167730.19597729,37735579.51728908,1.567956008225944,21432150.678688213
MA0101202305A0094773,3110551,127724369.0478889,63774135.56314268,2.002761243524312,63950233.484746225
MA010120220800214920,3110576,44931163.73949579,,,
MA010120220812662170,3110118,107898164.35714284,64786183.78979685,1.6654501991007142,43111980.567345984
MA0101202409A0154213,3110955,3694354.6264498974,84484204.34950015,0.0437283467503403,-80789849.72305025
MA0101202409A0169218,3110955,1946293.1249999995,183470857.06707463,0.010608186746957161,-181524563.94207463
MA0101202406A0378693,3120172,63899887.70294484,155832463.09914207,0.4100550425891432,-91932575.39619723
MA0101202307A0022277,3120172,57697195.05357143,269147334.95754164,0.21437029962902268,-211450139.9039702
MA0101202308A0095103,3110426,22420976.695990182,59591827.69369935,0.3762424679268276,-37170850.99770917
MA010120220806376551,3110981,101088105.5963432,80993791.99967301,1.248096944870224,20094313.596670195
MA0106202201A0026231,3120012,208944503.3460901,209276006.13767245,0.9984159493669799,-331502.79158234596
