상가업소번호,상호명,TRDAR_CD,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수
MA010120220812506017,프라이빗플레이스,3120055,51186.3,11509.3,10279.7,6229.6,6499.0,9901.3,6767.5
MA010120220810445689,이디야커피북촌,3120007,12215.8,1528.8,2615.6,2503.6,2577.8,2106.4,883.6
MA010120220804837302,스페이시스,3120222,18792.1,1458.7,4453.3,4271.5,4111.2,3381.5,1115.9
MA010120220801366315,투썸플레이스건대,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA0101202303A0085771,커피나인건대,3110140,131530.6,36235.5,26457.2,14114.6,14356.6,22492.6,17874.2
MA010120220809671447,호일카페,3110274,80661.9,24439.6,16404.4,8567.4,8589.2,12010.9,10650.3
MA0101202305A0033502,파크닉,3110028,209745.1,60662.5,45052.3,25326.9,23653.5,29469.2,25580.5
MA0101202305A0085637,카페인,3110881,171782.8,48066.5,35095.0,18597.0,18364.2,28066.4,23593.6
MA0101202409A0061553,메이페브러리커피,3111053,77768.7,22510.2,16197.6,8799.0,8556.3,11659.6,10045.9
MA0101202305A0126414,오월의하루,3110159,254210.4,66203.2,52044.9,29265.6,29537.6,43339.8,33819.2
MA0101202308A0057194,별똥별궁,3110021,109836.9,25400.2,21183.5,14174.4,14462.9,20294.6,14321.4
MA010120220802681282,산수목모모스산수목momoss,3110085,51771.1,13348.6,10610.3,6351.8,6367.7,8645.1,6447.6
MA0106202211A1177581,투썸발산역,3110655,27151.7,2632.1,5566.9,4772.9,4933.0,6287.6,2959.3
MA010120220807212908,러프글로스,3110562,19744.6,4451.0,3534.4,2386.2,2782.9,4007.6,2582.4
MA010120220805498380,카페시카고,3110219,63893.1,20646.9,14122.0,6456.3,5895.5,8348.9,8423.4
MA0101202311A0096488,썬,3110759,67270.3,10323.1,13299.2,10712.2,11247.0,14337.5,7351.4
MA0106202406A2465559,스타벅스,3110836,56832.7,16253.8,11858.7,6163.9,6184.6,9044.2,7327.7
MA0106202406A2466294,스타벅스,3120207,39084.5,7943.6,8454.9,6187.5,6042.1,6438.7,4017.7
MA0101202406A0577042,더케이에프엔비이프유캔,3120194,41621.5,7412.1,9005.1,7179.3,7031.5,7014.5,3978.9
MA0101202406A0127448,시츠프로브,3110558,71133.2,19859.9,15553.8,8046.0,7742.5,10705.5,9225.5
MA010120220809290910,커피앤버스,3110154,191749.1,55977.6,38902.1,19907.0,20188.3,30440.1,26333.8
MA0101202308A0103862,엠엠티에이치일공사,3120197,34262.2,4137.9,7571.3,6901.8,6762.0,6158.2,2731.0
MA010120220803779695,투달러스커피,3110137,50005.3,10385.8,11471.0,7992.0,7836.6,7481.9,4837.9
MA0101202209A0064171,히치케이커,3120076,63580.1,12856.7,12051.9,8275.8,8894.9,13036.4,8464.5
MA010120220803883290,펠리체,3110284,26511.0,7399.3,5455.3,2792.0,2739.0,4470.7,3654.7
MA0106202301A1071476,월광화커피,3120197,34262.2,4137.9,7571.3,6901.8,6762.0,6158.2,2731.0
MA0101202308A0082206,무인카페메일빈24,3120124,67139.8,16285.2,12676.6,7828.3,8430.6,12628.8,9290.4
MA010120220812268491,카페오르다,3110027,34251.7,5789.3,5339.9,4932.8,6243.7,8337.4,3608.6
MA010120220800142131,어반스테이,3120043,19846.6,1144.0,4938.8,4886.4,4917.9,3081.1,878.6
MA0101202305A0195863,구테로이테성수센트럴키친,3120052,22877.9,2435.5,4510.6,4507.7,4843.6,4767.3,1813.2
MA010120220808372484,오즈컴퍼니,3120233,46742.7,10681.6,9556.6,6341.4,6219.5,8327.6,5616.0
MA010120220812294604,커피수공업,3120031,30030.6,2108.7,6490.8,6412.7,6452.6,6317.4,2248.3
MA010120220800216414,카페인홀릭연남,3110558,71133.2,19859.9,15553.8,8046.0,7742.5,10705.5,9225.5
MA0101202406A0056911,위켄드타운커피바,3110068,97378.9,24510.9,20651.7,12436.6,12248.2,15787.6,11744.1
MA0101202306A0043728,백억커피상계,3110428,256095.4,79961.8,51226.4,24589.4,25138.2,39254.9,35924.5
MA010120220806592924,공차숭례문점,3120043,19846.6,1144.0,4938.8,4886.4,4917.9,3081.1,878.6
MA010120220805070203,투썸플레이스장충점,3120037,87553.0,12478.4,17319.0,14724.7,15406.2,18311.5,9313.2
MA010120220808566499,공차홍대,3120103,20805.7,3857.2,2792.6,2807.5,3453.3,5008.2,2886.9
MA010120220806546988,카페소미,3120112,55748.2,11605.2,11300.9,7498.4,7623.5,10681.7,7038.4
MA0101202303A0011456,매머드익스프레스성수,3110137,50005.3,10385.8,11471.0,7992.0,7836.6,7481.9,4837.9
MA010120220803739215,Cafelashower,3110137,50005.3,10385.8,11471.0,7992.0,7836.6,7481.9,4837.9
MA010120220810020653,루트비커피,3110137,50005.3,10385.8,11471.0,7992.0,7836.6,7481.9,4837.9
MA0101202308A0010986,소로카페,3110337,30111.5,8367.1,6202.9,3645.8,3461.5,4652.8,3781.5
MA0101202306A0011314,디저트39,3110337,30111.5,8367.1,6202.9,3645.8,3461.5,4652.8,3781.5
MA010120220804982764,코코부코,3110544,47614.9,13779.1,9147.6,4991.1,5261.3,7817.8,6618.0
MA010120220811983103,겟잇커피,3120164,31403.6,5822.6,6384.0,4469.6,4684.9,6336.5,3705.9
MA010120220810384215,커피155,3120026,12775.2,702.3,2890.4,2989.1,3035.8,2473.4,684.3
MA0101202308A0025852,에슬로우커피,3120026,12775.2,702.3,2890.4,2989.1,3035.8,2473.4,684.3
MA0101202310A0026430,더벤티서울,3120026,12775.2,702.3,2890.4,2989.1,3035.8,2473.4,684.3
MA010120220813042995,소소한,3111052,80418.4,22172.8,16745.9,9142.9,9213.1,12791.8,10351.7
MA010120220803198304,커피보더,3120012,33753.9,4866.8,5290.2,4983.7,5902.7,8741.0,3969.3
MA010120220800300769,카페아뜰리에,3120160,50967.0,8456.3,8741.3,6847.9,7365.6,12604.7,6951.2
MA010120220800039668,제비꽃다방,3110009,18516.2,5418.3,3738.2,2136.0,2091.4,2699.9,2432.4
MA0101202210A0065861,놀숲가로수길점,3120178,51708.2,7878.3,10398.9,8927.7,9176.8,10347.9,4978.7
MA0101202301A0093344,바나프레소양재이안점,3120179,37309.1,5823.8,8150.3,6512.7,6111.2,7096.3,3614.9
MA0101202409A0194089,아로케,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA0101202411A0125021,커피볶는시골커피에이스가산,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA010120220814330726,메머드익스프레스에이스가산,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA010120220806556818,펄프커피,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA0101202305A0133240,나이스카페인클럽가산에이스,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA010120220803100692,컴포즈에이스가산,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA0101202303A0030621,오르커피로스터스,3120157,114285.0,27036.6,22001.6,13351.4,14069.7,22076.9,15748.7
MA010120220804999536,커피온유,3110741,41307.8,11026.8,7742.5,4387.8,4681.8,7544.5,5924.8
MA0101202409A0167005,남대문커피,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA010120220802510160,스트릿넘버502,3110404,182990.4,51892.8,37149.1,19728.1,19300.1,29363.7,25556.8
MA010120220808376083,이디야커피중앙대,3110836,56832.7,16253.8,11858.7,6163.9,6184.6,9044.2,7327.7
MA010120220802956627,로스터리요정,3001492,154730.7,8173.2,31819.6,38194.4,38317.9,30400.8,7824.8
MA010120220803630298,어컵오브,3001492,154730.7,8173.2,31819.6,38194.4,38317.9,30400.8,7824.8
MA010120220800128036,커피스탠드,3001492,154730.7,8173.2,31819.6,38194.4,38317.9,30400.8,7824.8
MA010120220800135989,아리스타커피,3001492,154730.7,8173.2,31819.6,38194.4,38317.9,30400.8,7824.8
MA010120220800136549,모노치즈,3001492,154730.7,8173.2,31819.6,38194.4,38317.9,30400.8,7824.8
MA0101202306A0043345,위러브피플,3120046,40680.1,9283.5,6778.7,5375.0,5844.6,7974.8,5423.6
MA0101202406A0270909,미오앤나나,3120030,39106.0,3713.3,7948.3,8129.5,7925.6,8204.6,3184.8
MA0101202209A0022868,오드투디저트,3120012,33753.9,4866.8,5290.2,4983.7,5902.7,8741.0,3969.3
MA010120220800016838,보리수,3120009,50480.5,4901.1,9112.3,10057.6,10692.0,11310.7,4406.8
MA010120220813039616,나흐바,3120002,22612.0,2957.4,4102.6,4082.6,4360.0,4787.2,2322.1
MA010120220804116265,르보땅,3111061,210916.6,61537.7,42796.4,21807.1,21941.1,34101.8,28732.6
MA010120220812526690,아스테르,3120199,29764.0,5416.8,6425.7,5059.2,4960.2,5046.0,2856.2
MA0101202301A0068497,테이크백카페무인24시,3110503,69917.4,18654.6,15294.6,8955.1,8343.5,10231.0,8438.5
MA010120220812341791,그래요거거여점,3111042,234871.0,64739.1,46983.9,25175.8,25738.1,39371.6,32862.8
MA0101202406A0365542,폴커피,3110855,62164.4,15056.4,11710.8,6822.6,7335.6,12111.7,9127.5
MA0101202411A0143696,애드리비툼,3120093,15665.3,3134.4,3089.6,2265.8,2271.1,3032.0,1872.4
MA0101202305A0101061,투오프,3120056,50757.0,10643.6,10027.1,6454.3,6709.0,10087.6,6835.4
MA0101202307A0064816,청수당베이커리,3120009,50480.5,4901.1,9112.3,10057.6,10692.0,11310.7,4406.8
MA010120220804947205,노마드스튜디오,3120197,34262.2,4137.9,7571.3,6901.8,6762.0,6158.2,2731.0
MA010120220807949330,모카롯데월드몰점,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220806432998,고호재롯데월드몰점,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA0101202305A0068347,피비쓰리매트블랙커피롯데월드점,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220805354914,한국코아엔지니어링대중음악박물관카페,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220803368700,묘사서울,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA0106202309A0963969,롯데컬처웍스롯데시네마월드타워,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220804816652,김영모과자점,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220804132396,프롬하츠커피롯데월드몰점,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA0101202309A0059185,비지엔케어,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220810246923,노아스로스팅롯데에비뉴엘월드,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220813950506,어바웃,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220801246721,에르모소뷰티카페,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA0106202304A0596893,폴바셋롯데월드몰점,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220804827908,브레인파크아이엔씨지점커넥트투,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA0101202310A0093249,브리커피잠실롯데월드몰,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220803883928,심플,3120003,11115.5,1034.0,2402.9,2390.1,2366.1,2173.1,749.2
MA010120220812027040,투썸플레이스마포,3110586,131908.1,40749.1,26964.2,13855.5,13315.9,19079.0,17944.3
MA0101202411A0181410,호연리테일,3110586,131908.1,40749.1,26964.2,13855.5,13315.9,19079.0,17944.3
MA010120220806814642,마시그래이마포,3110586,131908.1,40749.1,26964.2,13855.5,13315.9,19079.0,17944.3
MA010120220804125217,인타운커피,3120178,51708.2,7878.3,10398.9,8927.7,9176.8,10347.9,4978.7
MA0101202210A0042764,벌툰신도림역점,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220811809435,룽고커피,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA0101202210A0005870,보은하다,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220800580270,모노치즈,3120096,29438.5,7574.0,6181.1,3634.7,3579.3,4797.4,3672.0
MA0101202309A0002880,잘루,3110508,34757.2,8778.7,7025.5,4484.8,4396.7,5830.0,4241.4
MA010120220806977982,리아트,3120084,36788.5,7505.1,7016.3,4825.8,5135.2,7739.7,4566.2
MA0101202411A0119784,로스터리락온DMC,3120098,5277.3,494.4,1146.4,1109.8,1142.2,1001.4,383.2
MA0101202409A0136909,나이스카페인클럽,3120098,5277.3,494.4,1146.4,1109.8,1142.2,1001.4,383.2
MA0106202406A2466105,스타벅스,3120098,5277.3,494.4,1146.4,1109.8,1142.2,1001.4,383.2
MA010120220813837605,메가엠지씨커피대학점,3120158,25846.9,5866.3,5107.4,3291.6,3423.6,4741.2,3416.8
MA010120220803155548,카페글렌,3110620,131017.2,39404.2,26587.6,13036.6,12838.7,20425.2,18724.9
MA010120220803077603,매머드익스프레스대륭19차점,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA010120220808802121,더웬즈빌,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA010120220808657394,라시쓰커피,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA0101202210A0047880,크레페카페,3110754,209772.5,63003.2,43471.8,21566.0,21040.0,31699.7,28992.0
MA0106202201A0636256,탐앤탐스탐스커버리아셈,3120221,17942.7,2087.2,4083.1,3629.7,3566.5,3206.7,1369.5
MA0101202303A0075569,퍼스트플로어,3120203,39570.4,5936.8,7886.7,7076.7,7219.4,7662.0,3789.0
MA010120220800156499,오요서울,3120054,58832.8,14712.9,12191.5,7566.1,7324.7,9660.9,7376.5
MA0101202409A0160663,홍홍케이크in송파,3120237,82676.6,20452.7,17270.0,10387.7,10339.5,13729.7,10497.0
MA0106202201A0153205,커피빈논현동수면센터점,3120191,50387.1,9350.8,10727.7,8354.8,8358.0,8622.5,4973.3
MA010120220814296974,프루칸,3110205,102871.8,26559.0,21029.4,12395.6,11811.5,17384.1,13692.5
MA0101202409A0097418,마르토,3110695,104897.3,30289.9,21196.7,11373.1,11444.1,16646.8,13946.5
MA0101202406A0474725,쌀로상회,3111085,66772.2,15954.5,15053.2,8649.2,8672.0,10614.9,7828.3
MA010120220802990199,프리마떼,3110550,44844.6,10409.3,8549.4,5713.7,5828.4,8549.6,5794.1
MA0101202406A0240211,투달러커피난곡,3110860,96405.2,25363.2,22347.4,11806.8,10921.2,14407.2,11559.8
MA010120220811906845,올어바웃페인,3120166,32307.7,5909.9,6424.0,4998.1,5034.4,6337.9,3603.6
MA010120220806446871,노이어커피,3110297,278123.1,76122.6,58398.3,31214.7,30556.8,45167.1,36663.4
MA0101202406A0000303,카페요아정강서,3120122,60912.9,16541.5,12442.9,6970.5,6741.7,9803.4,8412.8
MA010120220807495239,커피에이엠,3120122,60912.9,16541.5,12442.9,6970.5,6741.7,9803.4,8412.8
MA0101202211A0020805,오하하커피남대문로점,3120043,19846.6,1144.0,4938.8,4886.4,4917.9,3081.1,878.6
MA0101202211A0049067,스윗글로우,3110135,26448.0,4908.7,6070.1,4296.4,4228.0,4317.3,2627.6
MA010120220810441989,카페아이엠티,3120003,11115.5,1034.0,2402.9,2390.1,2366.1,2173.1,749.2
MA010120220808484331,비가나,3110135,26448.0,4908.7,6070.1,4296.4,4228.0,4317.3,2627.6
MA0101202307A0034604,카페마일로스,3110236,186720.8,54926.2,38050.3,19929.0,19535.4,29147.0,25132.9
MA010120220804942359,헬무트커피로스터스,3120160,50967.0,8456.3,8741.3,6847.9,7365.6,12604.7,6951.2
MA010120220803900802,소일,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA010120220802646834,우주곰커피영등포,3120136,31281.7,5898.4,6288.5,4755.1,4770.0,5998.4,3571.3
MA010120220804225938,카스글로벌,3120107,33995.2,3991.2,7232.0,6144.5,6191.1,7245.1,3191.3
MA010120220803338285,투썸플레이스공덕풍림빌딩점,3120107,33995.2,3991.2,7232.0,6144.5,6191.1,7245.1,3191.3
MA010120220811838833,콩닥,3120107,33995.2,3991.2,7232.0,6144.5,6191.1,7245.1,3191.3
MA010120220800121651,파란나무,3120107,33995.2,3991.2,7232.0,6144.5,6191.1,7245.1,3191.3
MA010120220810344417,메가엠지씨커피역삼,3120198,41086.2,8591.8,8926.3,6400.8,6284.1,6623.5,4259.8
MA0106202208A1177159,투썸플레이스대웅제약사옥점,3120221,17942.7,2087.2,4083.1,3629.7,3566.5,3206.7,1369.5
MA010120220803243180,시즌,3120081,61658.9,9782.5,11049.7,9436.4,10349.4,13830.9,7210.0
MA010120220804029249,커피알라,3120187,41207.8,6169.9,7816.2,6679.9,7086.3,8979.3,4476.2
MA010120220807385494,오빠생각타코야끼&캔카페,3120187,41207.8,6169.9,7816.2,6679.9,7086.3,8979.3,4476.2
MA0101202305A0199071,브라우니,3110453,79706.0,24947.3,15842.5,7507.2,7703.6,12228.6,11476.6
MA0101202411A0083352,쥴스커피하우스,3120166,32307.7,5909.9,6424.0,4998.1,5034.4,6337.9,3603.6
MA010120220803779642,이디야마장역점,3110122,49159.4,9925.2,10324.2,6843.2,6881.6,9475.2,5710.2
MA0101202406A0118601,꼬밍,3120049,60580.4,14040.5,12056.7,7931.8,7946.6,11125.1,7479.8
MA0106202406A2466084,스타벅스,3120149,10004.4,875.5,2182.4,2167.1,2204.2,1929.1,646.1
MA0101202406A0181475,요커,3120179,37309.1,5823.8,8150.3,6512.7,6111.2,7096.3,3614.9
MA0106202205A1976372,카페244카페다울한국상하수도협회점,3120139,45837.6,11798.1,9393.3,5546.5,5526.8,7692.4,5880.6
MA010120220813777191,빽다방응암역이마트,3120091,42804.0,11010.5,8004.7,5008.2,5251.8,7747.7,5781.0
MA010120220811893146,잠원커피,3120178,51708.2,7878.3,10398.9,8927.7,9176.8,10347.9,4978.7
MA0101202311A0075879,이앤강파트너스백억커피,3120198,41086.2,8591.8,8926.3,6400.8,6284.1,6623.5,4259.8
MA010120220813891399,디허브플러스,3120197,34262.2,4137.9,7571.3,6901.8,6762.0,6158.2,2731.0
MA010120220805024879,커피밀,3120031,30030.6,2108.7,6490.8,6412.7,6452.6,6317.4,2248.3
MA010120220813430805,카페서던포스트,3120178,51708.2,7878.3,10398.9,8927.7,9176.8,10347.9,4978.7
MA010120220809967182,카페투니온,3120038,45711.5,8950.2,9078.4,6695.1,6760.0,8823.1,5404.7
MA010120220805389105,프롬하츠커피,3110475,42120.9,12467.3,8728.3,4067.3,4131.9,6724.2,6001.8
MA010120220812119642,오페라,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA010120220809882775,다정다감,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA010120220804601933,컴포즈커피마곡리더,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA010120220805725817,플립커피로스터스,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA0101202211A0083856,집생로커피,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA010120220813578258,카페우드진,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA010120220805856433,박스프레소BACSPRESSOMAGOK,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA0101202406A0236503,커피나인마곡,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA0101202409A0046848,디프커피,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA010120220809965688,더플롯커피,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA0106202404A1980216,풍Poong,3120186,28431.6,4242.4,5043.1,4803.4,5144.7,6202.7,2995.4
MA010120220803034571,우유니,3120186,28431.6,4242.4,5043.1,4803.4,5144.7,6202.7,2995.4
MA010120220800366420,소담상회,3110759,67270.3,10323.1,13299.2,10712.2,11247.0,14337.5,7351.4
MA010120220809680818,코이크,3120104,27632.9,5336.5,4646.9,3817.2,4385.3,6076.0,3371.0
MA010120220804033525,미노스,3120186,28431.6,4242.4,5043.1,4803.4,5144.7,6202.7,2995.4
MA0101202411A0058433,커피날에,3110300,129755.1,30996.3,26602.9,16587.3,16373.3,23087.9,16107.5
MA010120220803546320,카페린,3120209,52671.1,9429.1,10775.4,8505.4,8794.8,9859.9,5306.5
MA010120220809728856,딥키,3120007,12215.8,1528.8,2615.6,2503.6,2577.8,2106.4,883.6
MA010120220809995891,오렌지페블,3120103,20805.7,3857.2,2792.6,2807.5,3453.3,5008.2,2886.9
MA0101202307A0073355,온하다,3120122,60912.9,16541.5,12442.9,6970.5,6741.7,9803.4,8412.8
MA010120220809992672,핌피,3110559,31235.6,7205.6,5987.5,4175.7,4285.1,5692.6,3889.3
MA010120220806752131,카페플랫,3120235,3166.9,529.1,663.1,556.7,555.0,566.9,296.0
MA0101202301A0038746,트램서울,3120159,75408.4,16639.1,14460.8,9246.9,9714.7,15060.0,10287.0
MA010120220800469557,모닝에프디(할리스커피노량진역점)주,3120153,29725.4,5141.4,6138.8,4270.3,4477.9,6269.7,3427.2
MA010120220811224511,빽다방신림대학점,3110881,171782.8,48066.5,35095.0,18597.0,18364.2,28066.4,23593.6
MA010120220803675552,메가엠지씨커피응암,3120087,93672.6,17883.5,19316.4,12753.5,12980.1,18887.9,11851.0
MA0101202406A0524134,라운,3110648,4120.0,748.2,1026.1,690.5,691.3,574.5,389.5
MA010120220802741350,이디야커피,3110836,56832.7,16253.8,11858.7,6163.9,6184.6,9044.2,7327.7
MA010120220800739133,더카페,3120129,5735.2,666.5,1281.1,1193.7,1165.0,996.2,432.8
MA010120220805276658,무이커피컴퍼니,3120129,5735.2,666.5,1281.1,1193.7,1165.0,996.2,432.8
MA0106202406A2464902,스타벅스,3120173,50485.5,6601.2,10596.1,9231.7,9063.8,10308.6,4684.2
MA010120220800756955,조이커피,3111059,115197.5,32353.3,23883.3,12491.6,12711.0,18363.3,15394.9
MA010120220800400764,삼유티에스주,3110093,78946.0,18673.5,15883.0,10483.9,10781.7,13474.3,9649.5
MA0101202307A0094065,커피사피엔스성수현대,3120052,22877.9,2435.5,4510.6,4507.7,4843.6,4767.3,1813.2
MA0101202303A0056489,커피라운지,3110618,228681.9,74276.4,48228.4,22256.7,21348.7,31575.7,30995.7
MA0101202409A0104883,에스티보,3110456,140967.3,41240.8,30241.9,15405.7,14777.8,20967.2,18333.8
MA0101202305A0184808,카페블레스롤강남,3120187,41207.8,6169.9,7816.2,6679.9,7086.3,8979.3,4476.2
MA010120220813580802,슈가플럼,3120183,28099.4,4537.6,5874.9,4804.3,4825.0,5227.3,2830.4
MA010120220812941074,돌체파르니엔,3120183,28099.4,4537.6,5874.9,4804.3,4825.0,5227.3,2830.4
MA010120220812762818,타오파크,3120012,33753.9,4866.8,5290.2,4983.7,5902.7,8741.0,3969.3
MA010120220806095282,보리커피맥주,3120134,34905.3,7523.3,7040.5,4751.5,4888.6,6421.9,4279.7
MA0101202307A0038864,블룸오아낫,3110303,63547.0,17997.2,13390.3,7457.1,7191.6,9494.9,8016.0
MA0101202409A0096814,크레이져커피호텔카일점,3120160,50967.0,8456.3,8741.3,6847.9,7365.6,12604.7,6951.2
MA010120220812521938,이디야커피신월5동점,3110595,61067.8,15816.8,13140.4,7485.8,7144.0,9760.8,7720.1
MA0101202406A0334266,매머드익스프레스강남,3120189,45126.3,5515.6,8431.4,8251.0,8547.3,9938.3,4442.8
MA0101202406A0297417,애담커피,3110861,202010.0,63125.2,41685.3,20478.2,19898.7,29475.1,27347.3
MA010120220808717334,흙바둑카페,3130038,7235.9,904.6,1507.1,1487.4,1513.6,1257.2,566.0
MA010120220800680157,온온커피(溫穩),3111053,77768.7,22510.2,16197.6,8799.0,8556.3,11659.6,10045.9
MA0101202406A0100627,바나타이거,3120225,44932.4,10053.5,8171.8,5553.7,5985.4,9135.2,6032.8
MA010120220805961938,셀렉토커피,3110507,60475.3,15806.8,11966.3,7616.5,7252.9,10057.0,7775.9
MA0101202209A0066461,코르누코피아,3120192,35592.3,6511.4,7769.5,5950.9,5753.9,6057.9,3548.7
MA010120220813970601,에어보브,3120213,51212.9,9439.0,10447.3,8624.0,8527.3,9002.0,5173.3
MA010120220805430763,카페숲,3110753,104988.8,32132.1,20438.0,10179.6,10182.0,16972.0,15085.2
MA010120220808677906,이디야커피동자동점,3110074,31760.5,8785.5,6663.8,3824.8,3657.1,4815.8,4013.5
MA010120220811956459,휘게,3120192,35592.3,6511.4,7769.5,5950.9,5753.9,6057.9,3548.7
MA010120220808102633,지희,3120192,35592.3,6511.4,7769.5,5950.9,5753.9,6057.9,3548.7
MA010120220806519072,피에스타7커피,3120160,50967.0,8456.3,8741.3,6847.9,7365.6,12604.7,6951.2
MA010120220807722821,카페맑음,3120143,44738.9,6607.5,9113.8,6742.8,7121.1,10005.9,5147.8
MA010120220800733344,에스메랄다,3120125,21173.7,3632.2,4650.1,3304.6,3406.8,3964.2,2215.8
MA010120220810314002,빈스,3120125,21173.7,3632.2,4650.1,3304.6,3406.8,3964.2,2215.8
MA0101202406A0145474,코미,3120125,21173.7,3632.2,4650.1,3304.6,3406.8,3964.2,2215.8
MA0101202307A0030912,메가커피금천현대,3130236,70867.7,19899.6,13644.3,7726.1,7618.7,11861.3,10118.0
MA010120220804728636,쥬시시립대점,3110210,219092.0,61917.1,49403.5,25255.2,23299.9,31429.8,27786.6
MA0101202210A0046580,커피온,3110210,219092.0,61917.1,49403.5,25255.2,23299.9,31429.8,27786.6
MA010120220804724471,더베러셀,3110175,109512.7,28876.2,22025.9,12626.6,13271.3,18869.3,13843.2
MA010120220812178216,콜린스커피,3120094,55064.1,9586.2,9339.7,7939.9,8473.8,12623.3,7101.2
MA010120220813511286,해피베어데이,3120103,20805.7,3857.2,2792.6,2807.5,3453.3,5008.2,2886.9
MA010120220810316286,카페해피베어데이,3120103,20805.7,3857.2,2792.6,2807.5,3453.3,5008.2,2886.9
MA010120220806636263,로칼커피선정릉역점,3120207,39084.5,7943.6,8454.9,6187.5,6042.1,6438.7,4017.7
MA010120220808747186,카페플러스카페인충전,3110469,101588.5,26524.1,20803.1,12357.8,11918.5,16733.2,13251.8
MA010120220803055829,스윙부스,3110955,79822.6,19808.4,17730.9,10408.2,10192.7,12498.5,9184.0
MA010120220802870889,백미당현대무역,3001496,10550.1,563.2,2005.1,2591.4,2640.1,2212.8,537.4
MA010120220806503435,트래버틴현대무역,3001496,10550.1,563.2,2005.1,2591.4,2640.1,2212.8,537.4
MA010120220803200329,이야기Cafe,3110212,69387.6,19920.6,13502.9,7117.9,7358.9,11636.7,9850.5
MA010120220809985394,카페게이트구산,3110460,171696.6,48309.9,34415.5,18093.8,18896.2,29013.8,22967.5
MA0106202201A0605685,폴바셋더클래식500점건대,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA010120220803848928,투썸플레이스,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA0106202406A2464841,스타벅스,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA0101202307A0049690,크렘커피카일리다이어트,3120187,41207.8,6169.9,7816.2,6679.9,7086.3,8979.3,4476.2
MA0106202406A2466285,스타벅스,3120107,33995.2,3991.2,7232.0,6144.5,6191.1,7245.1,3191.3
