상가업소번호,TRDAR_CD,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수
MA010120220813943329,3120103,16271.691677056888,3016.6534062125565,2184.018067453826,2195.6740447582347,2700.738821336295,3916.791893534528,2257.8192037541266
MA0101202406A0062183,3130167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220803043656,3111059,115314.05445143228,32386.030141138675,23907.493491910835,12504.214019204528,12723.82892159578,18381.87100639983,15410.50961988731
MA0101202301A0041508,3120187,14165.218066992386,2120.914542475369,2686.829582782425,2296.2083870313054,2435.933629306408,3086.643228683223,1538.6848343396416
MA010120220800831412,3120187,14165.218066992386,2120.914542475369,2686.829582782425,2296.2083870313054,2435.933629306408,3086.643228683223,1538.6848343396416
MA0101202307A0082501,3110572,,,,,,,
MA010120220803199582,3111021,272599.6998857011,55079.26899819292,48227.839624027016,33171.98158447578,38500.570983417085,63052.16548430146,34567.873211286846
MA0106202302A2200062,3120051,15384.255883381298,2065.576665501197,3096.6549581775644,2791.135580000538,2907.587558161427,3148.347193459025,1374.9539280815472
MA0101202406A0329453,3110744,147545.1872672335,44765.47255990443,29870.921228304407,14495.914552736984,14460.799662708172,22861.97175180943,21090.10751177008
MA010120220807383253,3120094,12481.391722414386,2172.900930551107,2117.0316795399403,1799.7408504422672,1920.757058039113,2861.3196930724016,1609.637568680934
MA010120220807944747,3120179,7222.80856921839,1127.4410668969977,1577.8395596467817,1260.818556494759,1183.096396661702,1373.7975378432948,699.8126047092939
MA0101202306A0066077,3120235,,,,,,,
MA010120220800020280,3120235,,,,,,,
MA0106202406A2465424,3001492,36412.44111565389,1923.3734249724073,7488.038027092097,8988.20542385229,9017.270821976897,7154.160552270115,1841.3928654900822
MA010120220800979823,3120160,20148.276283492567,3342.950148497948,3455.606999052963,2707.1058104251356,2911.778148575257,4982.907847520632,2747.9461541930536
MA0101202301A0054143,3120129,671.6790810453109,78.05447642457138,150.0324675622182,139.80078136150462,136.43442012736577,116.67567997966292,50.68222349143548
MA0101202406A0289106,3120051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202409A0199569,3120076,21704.59196666825,4388.943045518094,4114.208276949863,2825.133493139908,3036.4770483893494,4450.281274890209,2889.553569083243
MA0101202409A0046108,3120237,59217.83037925719,14649.445443309784,12369.7802281968,7440.306010953049,7405.717668308503,9834.041130966581,7518.58610773309
MA010120220802518405,3110620,269747.7196752576,81128.22664221024,54740.48042270695,26840.698185570014,26433.31593245304,42052.884078663505,38552.1144136539
MA0106202406A2465531,3120189,26909.022225831366,3288.9861922307027,5027.6673974287,4920.111536084994,5096.772117264733,5926.228692814566,2649.263305359158
MA010120220814091061,3120103,37253.441749900594,6906.517415545409,5000.229322888559,5026.915255744589,6183.242551492644,8967.351492900418,5169.194319694411
MA010120220800024651,3120103,37253.441749900594,6906.517415545409,5000.229322888559,5026.915255744589,6183.242551492644,8967.351492900418,5169.194319694411
MA010120220813713054,3120172,70569.13331592838,13183.896579108876,15353.754478241317,11440.058543479776,11264.966518269037,12117.21660814141,7209.2055282103565
MA010120220812570672,3120189,5174.1486141196065,632.4162656513337,966.7351744831494,946.0540064257777,980.0228401355083,1139.5132725576013,509.40840379935105
MA010120220800911831,3110544,37126.17693777504,10743.786564888444,7132.555976414731,3891.639465760828,4102.348978035977,6095.686954759516,5160.188701459122
MA0101202209A0088604,3120132,3841.1919769907313,891.86417373178,808.4691519559849,516.5155604172103,516.2391764555138,645.5408065358766,462.55543056209626
MA010120220812561014,3120040,7240.3618610971835,1055.1995895023626,1500.1962022913508,1258.6390779218912,1304.436702128356,1419.585197734048,702.3115075494647
MA010120220808710348,3120166,26887.021826075743,4918.292810277871,5346.145332346085,4159.471811958813,4189.709066057863,5274.505232611407,2998.9669243239305
MA0101202406A0218272,3110407,198499.76763997556,57042.63279855262,41897.79922358946,22157.66874348498,22233.37853608272,30049.312517223614,25118.784150681156
MA0101202209A0085487,3120031,4820.0026762043135,338.45538119940574,1041.801019892831,1029.2611345207047,1035.6560404089585,1013.9697657975909,360.8570414820301
MA0101202301A0090628,3110345,69960.68194116237,19119.076680708244,15258.841467173534,7798.745984451522,8157.916640980856,10616.5301551423,9009.571012705914
MA010120220813272981,3110128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220800529574,3120052,12645.845102027748,1346.2127974932075,2493.2739352376534,2491.669167632909,2677.3140333750734,2635.162137623791,1002.230861416277
MA0106202406A2465116,3120145,20791.22090636329,3813.128608448246,3627.4984775789753,3180.9502067543594,3521.5625990118992,4279.485390442212,2368.595624127599
MA010120220812800356,3110939,119351.63503899027,25735.05179274861,24786.854723550925,17523.427458497466,17302.859114981107,20770.575377843878,13232.736672461611
MA0106202304A1602523,3120129,4801.890806005475,558.0180822773548,1072.5948550729538,999.447661296012,975.3812588784353,834.1243471612382,362.3315209291461
MA010120220800725910,3120129,4801.890806005475,558.0180822773548,1072.5948550729538,999.447661296012,975.3812588784353,834.1243471612382,362.3315209291461
MA010120220807372112,3120190,40049.206388565166,6538.112910202473,8079.931452690509,7184.656202732525,7261.99233526467,7319.959995702017,3664.5534919729666
MA010120220813373843,3110819,437150.7876264296,116245.36664931703,93298.05423635826,49041.72638457102,48829.78565701183,72249.96353763697,57486.86114198095
MA010120220808267069,3120148,16974.859556909727,1499.9311021946717,3977.9531521007925,3746.3856379121667,3755.085495518077,2975.048697478572,1020.5311226411519
MA010120220808233608,3120012,10582.380170412092,1525.8273127265684,1658.5765825507474,1562.483932106856,1850.5996251638335,2740.443254584196,1244.4522134201409
MA010120220812369466,3120189,21931.491259048304,2680.60174467412,4097.668159575909,4010.0075819033964,4153.990145054375,4830.016924614153,2159.2124209041826
MA010120220813245372,3110265,5053.1678925487695,1075.7703869523507,985.7498824281873,644.4327018943171,718.8581049304917,991.2271863654322,637.1549878665891
MA010120220806430791,3120051,66872.54289775643,8978.683481308155,13460.59199093125,12132.55520591461,12638.75062830777,13685.288670936072,5976.672920358566
MA0106202406A2465778,3120148,5868.7622552055345,518.5750732403386,1375.3080686032545,1295.2476308573182,1298.255455209093,1028.5713083295282,352.8308739603655
MA010120220813836036,3120207,51221.48849627737,10410.36831605365,11080.364702826842,8108.916835848386,7918.41790231159,8438.148688373934,5265.27205086297
MA010120220802987649,3120236,,,,,,,
MA010120220804109865,3120236,,,,,,,
MA0101202406A0013488,3120178,22091.02716234261,3365.794144770409,4442.660025336478,3814.11277145925,3920.5650814623314,4420.871579870242,2127.0235594439
MA0106202406A2465163,3120208,58318.69240549476,9774.883326522668,11972.575036748543,10119.008269632632,10093.952672330817,10546.932605399083,5811.340494861014
MA010120220800037232,3110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202406A0449043,3120119,,,,,,,
MA010120220806277820,3120104,41599.76112250208,8033.817252848701,6995.586895783082,5746.661104195949,6601.846038907733,9147.052240622043,5074.805953729623
MA010120220803501256,3120032,3403.911395035832,448.7873148330827,716.3694211358563,643.0889035378641,628.8119735077316,663.3311041782168,303.5226778430802
MA0101202406A0503120,3110236,187017.17268008064,55013.41044231842,38110.73327899095,19960.63469046291,19566.454416748893,29193.267064224117,25172.784074820884
MA0101202406A0216656,3120096,,,,,,,
MA010120220809271670,3120040,408.99321706821814,59.60606431544233,84.7430118521292,71.09794447884714,73.68495850074646,80.18946125376229,39.672139095705106
MA010120220808169902,3110469,334519.70944658195,87340.88863317629,68502.26041928871,40692.78449422848,39246.44553921391,55100.70149951453,43636.62886116005
MA0101202211A0076598,3120124,59724.26242757975,14486.487740488115,11276.443797351705,6963.70244057196,7499.409874081292,11233.9430231065,8264.27555198018
MA0106202406A2465399,3120179,37481.38967990835,5850.640725768384,8187.897937587976,6542.77780987258,6139.453461518409,7129.060719765874,3631.544251609476
MA0101202406A0278978,3110601,50574.863186900504,15151.494041084019,10464.18647434416,5063.410013145731,5094.269332168034,7709.506702877616,7092.068556425518
MA010120220812149496,3120208,,,,,,,
MA010120220813461687,3120175,10847.442657025862,2023.1728223723053,2392.125108653385,1772.396111735676,1767.9623503554742,1824.888679504851,1066.9055018352062
MA010120220808079762,3120210,26542.03667867518,3981.0650122824295,5646.663556854269,4810.442809079386,4669.588274906985,4949.759828767463,2484.512139171212
MA010120220806902444,3120066,22888.03462363213,4621.966824965837,4872.259891319473,3348.4985603219743,3314.7721169867737,4112.421135258375,2618.1005669512724
MA010120220808198013,3110572,119683.7905566114,26513.564293111496,24432.308634247936,16415.980334808984,16480.489535796794,21707.204788838186,14134.299507232194
MA0106202201A0422207,3120006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220803586442,3120012,13856.219333999148,1997.867924841575,2171.685437489151,2045.8648924421457,2423.1140719534496,3588.2459518951864,1629.4446563205177
MA0101202303A0064739,3120032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0106202201A0153286,3120189,40504.615124292046,4950.723171856147,7567.860741900623,7405.963043369369,7671.880132004796,8920.41376778692,3987.784827182333
MA0101202406A0074296,3120237,,,,,,,
MA010120220802284394,3120123,4114.96542588217,949.3510864933958,802.0486578610992,501.3108881744586,535.3576170740209,769.6711314250299,557.2135414649262
MA010120220811226687,3110759,54236.78045357169,8322.992949365114,10722.489489711326,8636.68667766533,9067.907020265446,11559.6262917272,5927.062520006894
MA010120220803070343,3110759,54236.78045357169,8322.992949365114,10722.489489711326,8636.68667766533,9067.907020265446,11559.6262917272,5927.062520006894
MA010120220812485724,3120103,9644.81096329216,1788.0778730410418,1294.5452641969437,1301.454176922469,1600.8240513640592,2321.62200129203,1338.2898251571414
MA010120220812522644,3110316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202305A0039573,3111060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0106202307A0742552,3120215,5619.219590521832,831.7509750161387,1234.3161669898864,1070.5841862076884,1041.9349259983144,964.7881630306031,475.84348693743857
MA0101202411A0070420,3120006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202301A0021411,3120006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220804932932,3110595,,,,,,,
MA010120220806571178,3120055,50270.21065296068,11303.34028713033,10095.687235736095,6118.129891211022,6382.6888579047245,9724.05937547588,6646.344289631622
MA010120220803727334,3120049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202210A0013087,3120122,43507.7219135925,11814.982148671723,8887.509534209585,4978.736709288011,4815.361271492673,7002.216027677401,6008.963839693443
MA010120220810437869,3110717,201409.27777738517,55180.377175933456,42573.29734046689,21908.57697662749,21941.030404760728,33495.95861220855,26310.037267388034
MA010120220813799670,3120094,7248.708003096309,1261.9365464618575,1229.489853341541,1045.2196514810335,1115.501169121114,1661.743451360799,934.8150419178548
MA010120220807824772,3120043,7802.02891262303,449.7170770297883,1941.5256264757008,1920.9234520039192,1933.2847566869882,1211.2113010924336,345.39581901543187
MA010120220811799777,3120136,2181.6134741966775,411.35877684953454,438.56362232357094,331.62606158730654,332.66390014156264,418.334044854848,249.06706843985495
MA0101202411A0088680,3120210,59462.67825704519,8918.862964872735,12650.338117299567,10776.93533819959,10461.37598802852,11089.050162609365,5566.104355358571
MA010120220806524201,3120210,59462.67825704519,8918.862964872735,12650.338117299567,10776.93533819959,10461.37598802852,11089.050162609365,5566.104355358571
MA010120220804818946,3120178,28241.148320546286,4302.828065003724,5679.492392602017,4875.958175167446,5012.046708026005,5651.638064436825,2719.1849153102708
MA0101202409A0213573,3110176,145738.68762478337,45074.085251345845,28620.984034316665,14169.899448482172,14610.85376541054,22896.011544315807,20366.853580912342
MA010120220805012558,3120094,17853.111599234406,3108.070291355708,3028.156128299935,2574.310218542797,2747.409173178016,4092.769535449465,2302.390613730549
MA010120220813788087,3120006,8143.035414499477,683.4642391207159,1547.9490572247662,1706.5557073484952,1721.2756020307309,1819.9674343878607,663.8233743869084
MA010120220808751210,3120012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202406A0099280,3120012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220804283030,3120228,71297.34667146501,14035.629677753366,13950.289422178448,10125.853565926713,10475.499040331339,14313.38413263631,8396.690832638837
MA010120220809704822,3120132,99975.213428023,23212.667227191087,21042.13392637922,13443.41904828729,13436.225566231666,16801.576254588254,12038.991586399492
MA0101202409A0128365,3120132,99975.213428023,23212.667227191087,21042.13392637922,13443.41904828729,13436.225566231666,16801.576254588254,12038.991586399492
MA010120220808699860,3120132,99975.213428023,23212.667227191087,21042.13392637922,13443.41904828729,13436.225566231666,16801.576254588254,12038.991586399492
MA010120220801046642,3120203,18235.17424227419,2735.844491044946,3634.3979168420374,3261.137365500884,3326.8821798883896,3530.8447138690685,1746.0675751288666
MA0101202305A0058964,3120053,2342.302863728644,423.9998991155772,376.89061581855617,295.5881087110993,341.39188903343194,567.6869735432405,336.7461949788583
MA0101202305A0156569,3120076,12794.025969738108,2587.1138877106278,2425.1682602945552,1665.308029504381,1789.8869637018345,2623.2704254944183,1703.281197848538
MA0101202305A0120075,3120122,15138.720734225468,4111.07976611206,3092.451614184172,1732.3753424929514,1675.5280744946988,2436.4546866934043,2090.8478189651746
MA0101202302A0049136,3120108,17648.03160236187,4026.670100501991,3582.8151772752103,2234.132876965542,2273.843105571744,3241.2990697490877,2289.271272298295
MA010120220800071236,3001492,8890.590337314876,469.61765438342337,1828.3058341971819,2194.5920087392446,2201.6887190887674,1746.785129719522,449.6009911867368
MA0106202406A2466286,3120179,46021.49840144399,7183.7051696272965,10053.50482103077,8033.545209756759,7538.323687514356,8753.412275275716,4458.989098256596
MA010120220807944082,3120226,34426.22164467621,8207.300058603074,6793.638010942276,4311.41491922899,4415.7375440442565,6296.870594041822,4401.26051781579
MA010120220803029459,3120191,29044.42058098931,5390.072945863073,6183.698936253031,4815.902404760206,4817.756993151373,4970.246764314201,2866.7425366474254
MA010120220812446898,3120164,57964.269989117216,10747.344056078357,11783.576275526535,8249.90970488445,8647.324691120926,11695.901510786762,6840.25769797068
MA0101202303A0117422,3120236,22185.191441980158,3501.465791839529,4762.3660912382575,3448.678760835677,3637.2038715637195,4437.548415166237,2398.1503055846524
MA0101202406A0143889,3120094,72812.94602510828,12676.095878795184,12350.17030504415,10499.18441123056,11205.159096416384,16692.13826516767,9390.17507141262
MA0101202406A0471207,3120043,213485.4745053754,12305.525224027535,53125.606720311574,52561.87322967624,52900.11332405744,33142.150873298735,9451.001930457085
MA010120220813698541,3120043,213485.4745053754,12305.525224027535,53125.606720311574,52561.87322967624,52900.11332405744,33142.150873298735,9451.001930457085
MA010120220813117109,3120191,28293.851390371783,5250.782073212858,6023.899091299547,4691.449311955188,4693.255973864095,4841.805087171485,2792.6598528686122
MA010120220812500805,3120189,20288.8715456858,2479.8306608720095,3790.7619661833255,3709.6669699967597,3842.8655607393553,4468.259444352867,1997.4922329780152
MA010120220800887855,3110608,197753.39472695862,62743.46907158417,41275.21482761211,19905.25227221513,18989.261267182454,28183.090156238264,26657.107132126494
MA010120220807939504,3110337,46928.10673204191,13039.888847450438,9667.064391695734,5681.940880737701,5394.722294130122,7251.329640436127,5893.344028109895
MA010120220804274777,3120227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220812601345,3120227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202305A0051389,3120227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220809460904,3120103,20494.025283047104,3799.443377130932,2750.7478866589577,2765.428468021742,3401.5522654854053,4933.158376379056,2843.6996450424185
MA0101202306A0071499,3110544,45593.55062533776,13194.123851617387,8759.279269281249,4779.206361460666,5037.972429166989,7485.9313479502825,6337.0738438971675
MA0101202301A0105419,3120103,18037.29801217209,3343.9839917819554,2421.0011797469174,2433.921922127943,2993.7901934420265,4341.794574128785,2502.8103189258763
MA010120220812038001,3120104,77879.7596567011,15040.272825972506,13096.580638931935,10758.4412397312,12359.45036527061,17124.38270905358,9500.647535379105
MA010120220811888005,3120189,20428.22861502609,2496.863738960219,3816.799366882739,3735.147357903161,3869.2608425670055,4498.950335160418,2011.2122993203445
MA010120220812848741,3110654,146751.07392871365,45979.39014111454,29699.879558816687,14023.985004317723,13914.375998634876,22153.556841392223,20979.886384437585
MA0101202409A0032025,3120129,,,,,,,
MA0101202406A0443379,3120129,,,,,,,
MA0101202409A0248202,3120129,,,,,,,
MA0101202406A0519287,3120129,,,,,,,
MA010120220807491431,3120131,1822.3586280054728,249.3912457391007,410.2779445937973,352.9087714370429,350.459510307166,312.43721104734544,146.88394488102054
MA010120220814303331,3120131,1822.3586280054728,249.3912457391007,410.2779445937973,352.9087714370429,350.459510307166,312.43721104734544,146.88394488102054
MA0101202406A0470246,3120131,1822.3586280054728,249.3912457391007,410.2779445937973,352.9087714370429,350.459510307166,312.43721104734544,146.88394488102054
MA010120220811196807,3120184,18669.34178832642,4004.6752373238833,3954.1381835523966,2765.147133818191,2697.4899622995235,3130.985328471055,2116.917220936304
MA010120220802883431,3120184,18669.34178832642,4004.6752373238833,3954.1381835523966,2765.147133818191,2697.4899622995235,3130.985328471055,2116.917220936304
MA010120220814332622,3120185,62255.29759209847,10835.607582373257,12670.523620977765,9806.214656730564,10025.554304200421,12164.240322119744,6753.181996714359
MA010120220800226988,3120069,4635.135791498533,975.0118194113129,850.7034569615091,596.0472724410412,636.2819823095894,959.3481102537899,617.7455804873352
MA010120220800422924,3110828,142380.61138717594,36790.13705322397,29336.781608094352,16699.63968149434,16830.03307190325,24586.197066395256,18137.82290606478
MA0101202406A0405276,3120189,31965.200251549042,3906.9833670251855,5972.361009933633,5844.595511164264,6054.450436645152,7039.761062757853,3147.0571975518837
MA010120220811288954,3110895,118573.67027841162,29081.913440313238,22790.21886696223,13582.73528185158,13771.908887336403,22702.84888845207,16644.044913496098
MA0101202309A0066318,3110598,28838.971737384065,7224.684437303731,5616.5617468779665,3238.109691083035,3338.50376104579,5250.748849777258,4170.470167238735
MA010120220812984038,3120154,37371.91130592535,6244.737341589635,7523.494911468465,5498.251181032178,5961.294652454083,7762.81748923832,4381.170598197386
MA010120220804905712,3120037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220813642302,3110997,95712.5446372294,25354.634582106144,20042.899981663784,11159.34556320838,10770.600585612945,15608.863738983944,12776.200185654203
MA010120220800220295,3120103,7319.066550812303,1356.9017579122317,982.3793309954283,987.6222323051927,1214.8022198327458,1761.787348446519,1015.5753525786722
MA010120220803537839,3120058,57390.05906526638,15987.200070701567,11546.397902520217,6152.249930034909,6365.449028589946,9455.001399301822,7883.682667805748
MA010120220800399386,3120194,169885.8715904677,30253.930418193682,36756.15127582499,29303.803985086968,28700.439685991423,28631.050977511553,16240.676656247275
MA0101202409A0247604,3110630,43668.75365341437,12866.315519510685,9297.478321461753,5062.739673660576,4707.203275007742,6280.020275240013,5455.02666266646
MA010120220809617759,3120009,25803.976670380875,2505.281031512431,4657.899785664484,5141.115833984837,5465.384717272717,5781.651044863613,2252.6356660407137
MA010120220800212932,3120104,48590.641942179725,9383.908153042728,8171.202162132878,6712.393161459615,7711.292766545311,10684.223376707352,5927.632091385591
MA0101202305A0024020,3120053,2395.3981944410484,433.61113052983194,385.43397381002995,302.2885011452727,349.1305617437184,580.5553041370993,344.37955907767696
MA0106202406A2466104,3120107,35524.00047585244,4170.717720948168,7557.236326665911,6420.829453705572,6469.4990170233905,7570.925457733296,3334.7924997761
MA0101202212A0023169,3120179,14532.305140319262,2268.4136586008517,3174.6163176709133,2536.7694317200294,2380.392292268738,2764.083365858676,1408.0243460997067
MA010120220803394452,3110176,130095.1771182699,40235.85775188945,25548.82336274322,12648.910241626745,13042.53276490317,20438.366268458052,18180.68672864927
MA0101202406A0348518,3120094,9329.905485703583,1624.2547916697877,1582.492234810431,1345.3156832848788,1435.7759303652779,2138.851411321932,1203.212487519445
MA010120220811629887,3120104,14798.849357166544,2857.979182568022,2488.6353633329563,2044.3379887987467,2348.564567986295,3254.0054201868097,1805.3298095856828
MA010120220805198062,3110895,108220.1260276738,26542.556456647104,20800.236276653108,12396.726191835985,12569.381650493946,20720.495217249245,15190.73023479441
MA0101202411A0107312,3110648,,,,,,,
MA0101202406A0203951,3110648,,,,,,,
MA0101202309A0009308,3110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220812069245,3120129,6076.6933252419385,706.1603216171181,1357.346566139978,1264.780307942558,1234.3247743118109,1055.5670792174833,458.5230326356554
MA0101202302A0059928,3110660,20889.55972112681,3459.5441031036266,4132.337592785508,3312.764825239475,3392.912170782811,4298.964680277137,2293.01272059346
MA010120220800981640,3120160,181622.36832242415,30134.315939048196,31149.837253013444,24402.63185152138,26247.607285740974,44917.36720627364,24770.778478749653
MA010120220805298056,3120245,13533.344073339533,2643.114692021474,2711.509980140087,1989.429730285755,2057.218809195417,2626.789584376929,1505.2600068213105
MA0101202406A0068620,3120228,41769.1132989873,8222.687569765387,8172.691504406899,5932.169212314064,6137.006869207263,8385.408313761143,4919.14982953254
MA010120220802551881,3120120,32377.976677505398,6194.557502940294,6458.28066938788,4288.8218450445465,4501.0649324693095,6694.729869550846,4240.540564536586
MA010120220803787040,3120120,32377.976677505398,6194.557502940294,6458.28066938788,4288.8218450445465,4501.0649324693095,6694.729869550846,4240.540564536586
MA0101202406A0156432,3120094,79008.7447937888,13754.73015367307,13401.070922945273,11392.580948500463,12158.62842738544,18112.505594822316,10189.20379255639
MA0101202406A0242591,3110544,34385.73918590288,9950.742930209219,6606.072312398673,3604.381347950282,3799.5375135103836,5645.738911835097,4779.29368100054
MA0101202308A0041751,3120189,31965.200251549042,3906.9833670251855,5972.361009933633,5844.595511164264,6054.450436645152,7039.761062757853,3147.0571975518837
MA010120220812047905,3111052,114984.77087503947,31703.42266331919,23943.89015492301,13072.789904804074,13173.21460769952,18290.164419050492,14801.205017451803
MA010120220809814667,3120145,26796.465159242274,4914.495803982393,4675.249087459768,4099.721789906527,4538.715158455744,5515.553015425562,3052.730304012282
MA0106202201A0153238,3120006,2967.283006443281,249.05108709750627,564.0652040103247,621.860705769169,627.2245647141344,663.1873945584721,241.89405029367455
MA0101202409A0204619,3110131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220807030132,3120189,16347.550074690427,1998.0981107832006,3054.367559273695,2989.0260981686974,3096.3494959801346,3600.25420086999,1609.458871523923
MA010120220803304993,3111053,89617.17896262363,25939.761517960855,18665.437278135414,10139.573026694314,9859.879967866953,13436.049575539804,11576.39528534364
MA010120220803992863,3120094,16577.16519549258,2885.939202957527,2811.7364358336217,2390.3264996707107,2551.054222129924,3800.2628460091323,2137.8407532051483
MA0106202201A0153288,3120197,,,,,,,
MA0101202406A0474403,3111010,54809.94302979048,15840.801762546502,11081.612000759931,6069.9480735170655,5911.17566018888,8650.352582841524,7256.021590581776
MA010120220805690336,3120197,6318.983865944101,763.1441068610029,1396.38194887371,1272.9060571234334,1247.1144293754085,1135.7524721606253,503.68485154992123
MA0106202406A2465524,3120003,16128.9863995478,1500.38829244501,3486.671396225529,3468.0878989616886,3433.377490031214,3153.3140035269125,1087.1600467802302
MA010120220811923304,3120104,39837.37245456345,7693.461729050952,6699.216370135059,5503.201763679681,6322.156484629188,8759.534120831806,4859.809995495557
MA010120220804474072,3120228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0106202406A2464766,3110010,56508.1104848797,17212.79954381576,11658.297638142889,5487.0349054521375,5500.2471929953645,8653.486115811935,7996.807313663454
MA010120220812442707,3120018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220814351672,3110759,101750.87443936724,15614.345163344204,20115.91898746645,16202.850065253257,17011.840690594036,21686.42890560967,11119.461539273316
MA0106202406A2464774,3120145,65755.73219820313,12059.660408768523,11472.573905848374,10060.289911456906,11137.533876568223,13534.592150570448,7491.08194499065
MA010120220810181156,3111015,117171.95543975326,33097.691772502614,24679.02925158264,13062.54944390648,12750.889217886788,18238.593114179686,15343.137615654578
MA010120220810272589,3120032,6889.100521567267,908.290659151196,1449.8441293093406,1301.5333205317422,1272.6385595634033,1342.5010599366205,614.2927930749637
MA0101202308A0026563,3120053,4518.036747478993,817.8477492368771,726.9792811240375,570.1559597415397,658.5062605819388,1095.0038303119416,649.5452432937236
MA010120220804429137,3120101,877.0139460351509,122.46636471577676,158.30525524866948,144.09222215640165,147.70413822731553,203.03263064034283,101.41333504664463
MA010120220813259384,3120197,10057.120867397745,1214.5991641643009,2222.443091295519,2025.9222591669638,1984.8730140459586,1807.6323868344955,801.6509518905076
MA010120220804546497,3120109,19051.40220125345,4398.653909678505,3929.32959914754,2599.2572466104903,2520.6554098958263,3317.710962803023,2285.7950731180686
MA0101202406A0032395,3120124,78159.59264882506,18958.09064334112,14757.189421922096,9113.21670556777,9814.28312447597,14701.569761381408,10815.242992136693
MA010120220803040867,3120104,11741.289732271784,2267.498021059475,1974.463563595883,1621.9615497033228,1863.3325052613736,2581.702097690064,1432.3343555347203
MA010120220811228199,3120104,20877.025811203963,4031.8070494759163,3510.7665103582544,2883.9875269294507,3313.1659037656887,4590.488997317869,2546.8140206592743
MA010120220813856558,3120067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220813241902,3120235,,,,,,,
MA010120220804681389,3120235,,,,,,,
MA010120220806646196,3120235,,,,,,,
MA0101202409A0112326,3120103,8821.642267849427,1635.4683780801583,1184.0579627478726,1190.3772111765193,1464.1963609914837,2123.4753956832483,1224.0689976373812
MA010120220803148657,3110544,57959.29350922566,16772.59363274917,11134.944112367792,6075.408044468463,6404.355850961168,9516.242675441983,8055.795564734039
MA010120220804170866,3120012,20533.612163810954,2960.6521183274763,3218.23330306133,3031.7791042673466,3590.8268614137614,5317.442582897912,2414.683530101357
MA010120220812639309,3120067,59242.84711672194,13795.079062800898,11702.99646945544,7298.371242109768,7676.481009949716,11186.509896223386,7583.513426767947
MA010120220808485994,3120104,17291.401517617353,3339.345132994677,2907.793184440577,2388.663344621384,2744.1304357513877,3802.073587140447,2109.39930908565
MA010120220812552016,3120191,27101.448050981235,5029.495476625953,5770.030599042548,4493.734983531858,4495.465506294362,4637.7542326248295,2674.9672528616857
MA010120220802647346,3120103,9250.797486818927,1715.030637419403,1241.6600099457714,1248.2866771475644,1535.426579905,2226.778218529741,1283.6175015060273
MA010120220813742655,3120131,1499.0907319710186,205.1517738478147,337.4988077653141,290.3063427595332,288.29155565695623,257.01402578293283,120.8282261584675
MA0101202210A0061630,3120131,1499.0907319710186,205.1517738478147,337.4988077653141,290.3063427595332,288.29155565695623,257.01402578293283,120.8282261584675
MA010120220803197823,3120192,,,,,,,
MA010120220812282312,3110895,160273.25867230518,39309.342660649156,30805.00616272243,18359.465808844037,18615.16734979028,30686.910204883956,22497.366485415332
MA010120220800398383,3120149,18196.30524864403,1592.4165614633152,3969.5061611549186,3941.553540316878,4009.0737979576247,3508.649557018454,1175.1162671943457
MA010120220809688286,3120207,31207.72044203521,6342.7259465455545,6750.934699344902,4940.520416919569,4824.455116264468,5141.111534356099,3207.9727286046177
MA010120220813935293,3110837,129104.82016906263,30277.94540461961,25794.871856996717,15909.583266031337,16374.21848920476,24099.690680019383,16648.591503795833
MA0101202308A0032043,3110713,136290.40427947306,35841.57889439732,27792.69996179815,16221.950251017544,15939.868390836318,22710.596708580484,17783.757802430417
MA010120220814167632,3120199,8848.860035833872,1610.4121892477754,1910.3721466735599,1504.110648253758,1474.6613555886968,1500.1796714426057,849.1570580460567
MA010120220808414886,3120103,,,,,,,
