상가업소번호,상호명,지점명,상권_코드,법정동코드,지번,커버건축물면적,커버연면적,기준_년분기_코드,서비스_업종_코드,당월_매출_금액,상권_내_카페_수,등분_매출,상권_총_커버연면적,면적비율,면적_배분_매출,최종_추정매출
MA010120220800797088,방배세라워크,,3110915,1165010100,18-21,149.69,554.15,20241.0,CS100010,532793374.0,16,16649792.9375,7018.0,0.07896124251923625,21035013.40852807,37684806.346028075
MA010120220800797088,방배세라워크,,3110915,1165010100,18-21,149.69,554.15,20242.0,CS100010,500587422.0,16,15643356.9375,7018.0,0.07896124251923625,19763502.41531063,35406859.35281063
MA010120220800797088,방배세라워크,,3110915,1165010100,18-21,149.69,554.15,20243.0,CS100010,193570397.0,16,6049074.90625,7018.0,0.07896124251923625,7642279.53103092,13691354.43728092
MA010120220800797088,방배세라워크,,3110915,1165010100,18-21,149.69,554.15,20244.0,CS100010,178977115.0,16,5593034.84375,7018.0,0.07896124251923625,7066127.691454118,12659162.535204118
MA0106202411A1030835,청자다방군고구마카페,명일점,3120248,1174010100,328-3,195.54,603.71,20241.0,CS100010,502223391.0,100,2511116.955,147622.32,0.004089557730836367,1026935.7756354527,3538052.730635453
MA0106202411A1030835,청자다방군고구마카페,명일점,3120248,1174010100,328-3,195.54,603.71,20242.0,CS100010,421267543.0,100,2106337.715,147622.32,0.004089557730836367,861398.9686130458,2967736.6836130456
MA0106202411A1030835,청자다방군고구마카페,명일점,3120248,1174010100,328-3,195.54,603.71,20243.0,CS100010,474204372.0,100,2371021.86,147622.32,0.004089557730836367,969643.0777545022,3340664.937754502
MA0106202411A1030835,청자다방군고구마카페,명일점,3120248,1174010100,328-3,195.54,603.71,20244.0,CS100010,459989565.0,100,2299947.825,147622.32,0.004089557730836367,940576.9408249038,3240524.7658249037
MA0106202406A2466083,스타벅스,아시아선수촌,3120225,1171010100,175,656.46,15673.54,20241.0,CS100010,4782094628.0,256,9340028.5703125,795374.23,0.019705868519275513,47117663.99305087,56457692.56336337
MA0106202406A2466083,스타벅스,아시아선수촌,3120225,1171010100,175,656.46,15673.54,20242.0,CS100010,5660128420.0,256,11054938.3203125,795374.23,0.019705868519275513,55768873.223367326,66823811.543679826
MA0106202406A2466083,스타벅스,아시아선수촌,3120225,1171010100,175,656.46,15673.54,20243.0,CS100010,5612224111.0,256,10961375.216796875,795374.23,0.019705868519275513,55296875.21603695,66258250.43283383
MA0106202406A2466083,스타벅스,아시아선수촌,3120225,1171010100,175,656.46,15673.54,20244.0,CS100010,4614307056.0,256,9012318.46875,795374.23,0.019705868519275513,45464464.07655063,54476782.54530063
MA0101202406A0020686,감성커피,남성역점,3110846,1159010700,246-7,87.0,519.73,20241.0,CS100010,243312506.0,72,1689670.1805555555,47284.479999999996,0.010991555791667796,1337191.4922547527,3026861.672810308
MA0101202406A0020686,감성커피,남성역점,3110846,1159010700,246-7,87.0,519.73,20242.0,CS100010,281323020.0,72,1953632.0833333333,47284.479999999996,0.010991555791667796,1546088.8349052377,3499720.918238571
MA0101202406A0020686,감성커피,남성역점,3110846,1159010700,246-7,87.0,519.73,20243.0,CS100010,253783908.0,72,1762388.25,47284.479999999996,0.010991555791667796,1394739.9919047435,3157128.2419047435
MA0101202406A0020686,감성커피,남성역점,3110846,1159010700,246-7,87.0,519.73,20244.0,CS100010,216091851.0,72,1500637.8541666667,47284.479999999996,0.010991555791667796,1187592.8181956322,2688230.6723622987
MA0101202406A0001064,모프커피,,3110892,1162010100,892-1,0.0,133.32,20241.0,CS100010,52677297.0,76,346561.1644736842,167644.58000000002,0.0007952538638588851,20945.91198844603,367507.07646213024
MA0101202406A0001064,모프커피,,3110892,1162010100,892-1,0.0,133.32,20242.0,CS100010,58384395.0,76,384107.8618421053,167644.58000000002,0.0007952538638588851,23215.207856406687,407323.069698512
MA0101202406A0001064,모프커피,,3110892,1162010100,892-1,0.0,133.32,20243.0,CS100010,55415428.0,76,364575.1842105263,167644.58000000002,0.0007952538638588851,22034.666617196926,386609.8508277232
MA0101202406A0001064,모프커피,,3110892,1162010100,892-1,0.0,133.32,20244.0,CS100010,51241215.0,76,337113.25657894736,167644.58000000002,0.0007952538638588851,20374.88710878693,357488.14368773426
MA0101202406A0015576,메가엠지씨커피난곡,사거리점,3110861,1162010200,529-8,127.4,611.94,20241.0,CS100010,120816855.0,36,1678011.875,23294.52,0.02626969776582647,1586911.1329338404,3264923.00793384
MA0101202406A0015576,메가엠지씨커피난곡,사거리점,3110861,1162010200,529-8,127.4,611.94,20242.0,CS100010,168433901.0,36,2339359.736111111,23294.52,0.02626969776582647,2212353.8363945684,4551713.572505679
MA0101202406A0015576,메가엠지씨커피난곡,사거리점,3110861,1162010200,529-8,127.4,611.94,20243.0,CS100010,204786052.0,36,2844250.722222222,23294.52,0.02626969776582647,2689833.8463484114,5534084.568570633
MA0101202406A0015576,메가엠지씨커피난곡,사거리점,3110861,1162010200,529-8,127.4,611.94,20244.0,CS100010,163260111.0,36,2267501.5416666665,23294.52,0.02626969776582647,2144396.8865926405,4411898.4282593075
MA010120220810004708,카페온,,3120131,1154510100,60-25,1271.38,19694.77,20241.0,CS100010,11214406536.0,1120,5006431.489285714,19026771.2732,0.0010351083595428986,5804062.97636306,10810494.465648774
MA010120220810004708,카페온,,3120131,1154510100,60-25,1271.38,19694.77,20242.0,CS100010,12361927164.0,1120,5518717.483928571,19026771.2732,0.0010351083595428986,6397967.073758419,11916684.55768699
MA010120220810004708,카페온,,3120131,1154510100,60-25,1271.38,19694.77,20243.0,CS100010,12523626129.0,1120,5590904.521875,19026771.2732,0.0010351083595428986,6481655.0489588855,12072559.570833884
MA010120220810004708,카페온,,3120131,1154510100,60-25,1271.38,19694.77,20244.0,CS100010,12296188308.0,1120,5489369.780357143,19026771.2732,0.0010351083595428986,6363943.654062225,11853313.434419367
MA010120220808842157,메이커스익스체인지,,3120131,1154510100,60-25,1271.38,19694.77,20241.0,CS100010,11214406536.0,1120,5006431.489285714,19026771.2732,0.0010351083595428986,5804062.97636306,10810494.465648774
MA010120220808842157,메이커스익스체인지,,3120131,1154510100,60-25,1271.38,19694.77,20242.0,CS100010,12361927164.0,1120,5518717.483928571,19026771.2732,0.0010351083595428986,6397967.073758419,11916684.55768699
MA010120220808842157,메이커스익스체인지,,3120131,1154510100,60-25,1271.38,19694.77,20243.0,CS100010,12523626129.0,1120,5590904.521875,19026771.2732,0.0010351083595428986,6481655.0489588855,12072559.570833884
MA010120220808842157,메이커스익스체인지,,3120131,1154510100,60-25,1271.38,19694.77,20244.0,CS100010,12296188308.0,1120,5489369.780357143,19026771.2732,0.0010351083595428986,6363943.654062225,11853313.434419367
MA0101202406A0044679,매머드커피에이스하이앤드6차점,,3120131,1154510100,60-25,1271.38,19694.77,20241.0,CS100010,11214406536.0,1120,5006431.489285714,19026771.2732,0.0010351083595428986,5804062.97636306,10810494.465648774
MA0101202406A0044679,매머드커피에이스하이앤드6차점,,3120131,1154510100,60-25,1271.38,19694.77,20242.0,CS100010,12361927164.0,1120,5518717.483928571,19026771.2732,0.0010351083595428986,6397967.073758419,11916684.55768699
MA0101202406A0044679,매머드커피에이스하이앤드6차점,,3120131,1154510100,60-25,1271.38,19694.77,20243.0,CS100010,12523626129.0,1120,5590904.521875,19026771.2732,0.0010351083595428986,6481655.0489588855,12072559.570833884
MA0101202406A0044679,매머드커피에이스하이앤드6차점,,3120131,1154510100,60-25,1271.38,19694.77,20244.0,CS100010,12296188308.0,1120,5489369.780357143,19026771.2732,0.0010351083595428986,6363943.654062225,11853313.434419367
MA010120220803769057,커피좀비,,3120051,1120011400,656-968,0.0,0.0,20241.0,CS100010,3995234322.0,240,8323404.8375,237533.194,0.0,0.0,8323404.8375
MA010120220803769057,커피좀비,,3120051,1120011400,656-968,0.0,0.0,20242.0,CS100010,3843043941.0,240,8006341.54375,237533.194,0.0,0.0,8006341.54375
MA010120220803769057,커피좀비,,3120051,1120011400,656-968,0.0,0.0,20243.0,CS100010,3748646839.0,240,7809680.914583334,237533.194,0.0,0.0,7809680.914583334
MA010120220803769057,커피좀비,,3120051,1120011400,656-968,0.0,0.0,20244.0,CS100010,3854611585.0,240,8030440.802083333,237533.194,0.0,0.0,8030440.802083333
MA010120220807151987,더서초,,3120172,1165010800,1538-3,140.62,829.13,20241.0,CS100010,1554400967.0,128,6071878.77734375,202057.56,0.004103434684651245,3189191.4209216177,9261070.198265368
MA010120220807151987,더서초,,3120172,1165010800,1538-3,140.62,829.13,20242.0,CS100010,1662939617.0,128,6495857.87890625,202057.56,0.004103434684651245,3411882.0514392285,9907739.93034548
MA010120220807151987,더서초,,3120172,1165010800,1538-3,140.62,829.13,20243.0,CS100010,1649495271.0,128,6443340.90234375,202057.56,0.004103434684651245,3384298.0535948025,9827638.955938552
MA010120220807151987,더서초,,3120172,1165010800,1538-3,140.62,829.13,20244.0,CS100010,1595249991.0,128,6231445.27734375,202057.56,0.004103434684651245,3273002.071879493,9504447.349223243
MA0101202406A0515772,탐라도라,,3120184,1168010300,1244-7,116.62,713.36,20241.0,CS100010,2927191389.0,188,7785083.481382979,665844.948,0.0010713605354260344,1568038.6669067587,9353122.148289738
MA0101202406A0515772,탐라도라,,3120184,1168010300,1244-7,116.62,713.36,20242.0,CS100010,2838019993.0,188,7547925.513297873,665844.948,0.0010713605354260344,1520271.3096251353,9068196.822923008
MA0101202406A0515772,탐라도라,,3120184,1168010300,1244-7,116.62,713.36,20243.0,CS100010,2587575128.0,188,6881848.744680851,665844.948,0.0010713605354260344,1386112.9372945847,8267961.681975435
MA0101202406A0515772,탐라도라,,3120184,1168010300,1244-7,116.62,713.36,20244.0,CS100010,2589644192.0,188,6887351.574468086,665844.948,0.0010713605354260344,1387221.2940520202,8274572.868520105
MA0101202211A0052026,텐퍼센트커피시흥,사거리점,3110731,1154510300,999-48,141.98,520.52,20241.0,CS100010,305932929.0,56,2731544.0089285714,144579.0084,0.0036002460229904304,550716.9054670319,3282260.9143956034
MA0101202211A0052026,텐퍼센트커피시흥,사거리점,3110731,1154510300,999-48,141.98,520.52,20242.0,CS100010,315934779.0,56,2820846.2410714286,144579.0084,0.0036002460229904304,568721.4658095553,3389567.706880984
MA0101202211A0052026,텐퍼센트커피시흥,사거리점,3110731,1154510300,999-48,141.98,520.52,20243.0,CS100010,295082588.0,56,2634665.964285714,144579.0084,0.0036002460229904304,531184.9569503618,3165850.921236076
MA0101202211A0052026,텐퍼센트커피시흥,사거리점,3110731,1154510300,999-48,141.98,520.52,20244.0,CS100010,311971221.0,56,2785457.3303571427,144579.0084,0.0036002460229904304,561586.5738463593,3347043.904203502
MA010120220804855809,올림피코,,3110300,1129012100,300,72.3,265.32,20241.0,CS100010,888112434.0,88,5046093.375,35362.479999999996,0.0075028674459483614,3331694.9347002814,8377788.309700281
MA010120220804855809,올림피코,,3110300,1129012100,300,72.3,265.32,20242.0,CS100010,949141508.0,88,5392849.4772727275,35362.479999999996,0.0075028674459483614,3560641.460985768,8953490.938258495
MA010120220804855809,올림피코,,3110300,1129012100,300,72.3,265.32,20243.0,CS100010,907138485.0,88,5154195.9375,35362.479999999996,0.0075028674459483614,3403069.904036708,8557265.841536708
MA010120220804855809,올림피코,,3110300,1129012100,300,72.3,265.32,20244.0,CS100010,912457603.0,88,5184418.198863637,35362.479999999996,0.0075028674459483614,3423024.222678387,8607442.421542024
MA010120220804295740,올포원텔레콤주,,3120246,1174010500,391-1,353.66,2651.16,20241.0,CS100010,1381184448.0,96,7193669.0,316997.96,0.00836333457792599,5775653.826226011,12969322.82622601
MA010120220804295740,올포원텔레콤주,,3120246,1174010500,391-1,353.66,2651.16,20242.0,CS100010,1491641662.0,96,7768966.989583333,316997.96,0.00836333457792599,6237549.144839796,14006516.13442313
MA010120220804295740,올포원텔레콤주,,3120246,1174010500,391-1,353.66,2651.16,20243.0,CS100010,1508864001.0,96,7858666.671875,316997.96,0.00836333457792599,6309567.236475528,14168233.908350527
MA010120220804295740,올포원텔레콤주,,3120246,1174010500,391-1,353.66,2651.16,20244.0,CS100010,1708792063.0,96,8899958.661458334,316997.96,0.00836333457792599,7145599.873486693,16045558.534945026
MA010120220806029038,공차노량진학원가점,,3120153,1159010100,95,302.96,1882.79,20241.0,CS100010,1772282584.0,236,3754835.9830508474,510216.928,0.003690175485514271,3270016.8724403433,7024852.855491191
MA010120220806029038,공차노량진학원가점,,3120153,1159010100,95,302.96,1882.79,20242.0,CS100010,2009445008.0,236,4257298.745762712,510216.928,0.003690175485514271,3707602.3540053144,7964901.099768027
MA010120220806029038,공차노량진학원가점,,3120153,1159010100,95,302.96,1882.79,20243.0,CS100010,1904249707.0,236,4034427.345338983,510216.928,0.003690175485514271,3513507.7935345666,7547935.138873549
MA010120220806029038,공차노량진학원가점,,3120153,1159010100,95,302.96,1882.79,20244.0,CS100010,1942390973.0,236,4115235.1122881356,510216.928,0.003690175485514271,3583881.775924406,7699116.888212541
MA010120220810345944,카페드람브르,,3120145,1156010400,11-3,358.43,7665.21,20241.0,CS100010,3015329559.0,200,7538323.8975,2010791.8680000002,0.003812035507993212,5747271.673604757,13285595.571104757
MA010120220810345944,카페드람브르,,3120145,1156010400,11-3,358.43,7665.21,20242.0,CS100010,3310105134.0,200,8275262.835,2010791.8680000002,0.003812035507993212,6309119.1529993145,14584381.987999314
MA010120220810345944,카페드람브르,,3120145,1156010400,11-3,358.43,7665.21,20243.0,CS100010,3433285056.0,200,8583212.64,2010791.8680000002,0.003812035507993212,6543902.271267232,15127114.911267232
MA010120220810345944,카페드람브르,,3120145,1156010400,11-3,358.43,7665.21,20244.0,CS100010,3646026149.0,200,9115065.3725,2010791.8680000002,0.003812035507993212,6949390.571529875,16064455.944029875
MA0106202201A0056383,이디야,,3120191,1168010800,89-22,368.84,2670.5,20241.0,CS100010,2264919024.0,192,5898226.625,444909.44,0.006002345106455822,6797412.810112548,12695639.435112547
MA0106202201A0056383,이디야,,3120191,1168010800,89-22,368.84,2670.5,20242.0,CS100010,2303904102.0,192,5999750.265625,444909.44,0.006002345106455822,6914413.756191597,12914164.021816596
MA0106202201A0056383,이디야,,3120191,1168010800,89-22,368.84,2670.5,20243.0,CS100010,2280316225.0,192,5938323.502604167,444909.44,0.006002345106455822,6843622.467150281,12781945.969754448
MA0106202201A0056383,이디야,,3120191,1168010800,89-22,368.84,2670.5,20244.0,CS100010,2218077607.0,192,5776243.768229167,444909.44,0.006002345106455822,6656833.635057844,12433077.403287012
MA0101202209A0083775,컴포즈커피양재,도곡점,3120179,1168011800,959-27,212.23,897.26,20241.0,CS100010,3349150335.0,280,5980625.598214285,865763.2,0.0010363803866923428,1735496.8596390446,7716122.45785333
MA0101202209A0083775,컴포즈커피양재,도곡점,3120179,1168011800,959-27,212.23,897.26,20242.0,CS100010,3602657673.0,280,6433317.273214285,865763.2,0.0010363803866923428,1866861.8761319378,8300179.149346223
MA0101202209A0083775,컴포즈커피양재,도곡점,3120179,1168011800,959-27,212.23,897.26,20243.0,CS100010,3534241180.0,280,6311144.964285715,865763.2,0.0010363803866923428,1831409.120396201,8142554.084681915
MA0101202209A0083775,컴포즈커피양재,도곡점,3120179,1168011800,959-27,212.23,897.26,20244.0,CS100010,3519932147.0,280,6285593.119642857,865763.2,0.0010363803866923428,1823994.3198193342,8109587.439462191
MA0101202305A0076477,라떼이즈,,3110699,1153010600,339-19,35.97,71.94,20241.0,CS100010,49825100.0,28,889733.9285714285,15682.720000000001,0.004587214462797269,114279.20966516012,1004013.1382365887
MA0101202305A0076477,라떼이즈,,3110699,1153010600,339-19,35.97,71.94,20242.0,CS100010,59889523.0,28,1069455.767857143,15682.720000000001,0.004587214462797269,137363.04303781484,1206818.8108949577
MA0101202305A0076477,라떼이즈,,3110699,1153010600,339-19,35.97,71.94,20243.0,CS100010,57895749.0,28,1033852.6607142857,15682.720000000001,0.004587214462797269,132790.10857364026,1166642.769287926
MA0101202305A0076477,라떼이즈,,3110699,1153010600,339-19,35.97,71.94,20244.0,CS100010,52781054.0,28,942518.8214285715,15682.720000000001,0.004587214462797269,121059.00713524183,1063577.8285638134
MA010120220808406322,비르케,,3110337,1130510300,567-7,127.05,523.23,20241.0,CS100010,579995438.0,68,4264672.338235294,27229.04,0.019215881279692565,5572561.739685644,9837234.07792094
MA010120220808406322,비르케,,3110337,1130510300,567-7,127.05,523.23,20242.0,CS100010,742242494.0,68,5457665.397058823,27229.04,0.019215881279692565,7131421.82272346,12589087.219782284
MA010120220808406322,비르케,,3110337,1130510300,567-7,127.05,523.23,20243.0,CS100010,730572673.0,68,5371857.889705882,27229.04,0.019215881279692565,7019298.875277828,12391156.76498371
MA010120220808406322,비르케,,3110337,1130510300,567-7,127.05,523.23,20244.0,CS100010,630480842.0,68,4635888.544117647,27229.04,0.019215881279692565,6057622.504496302,10693511.04861395
MA010120220813708274,안스허니카페,,3120146,1156010800,94-53,,,20241.0,CS100010,99751623.0,56,890639.4910714285,78261.04,,,
MA010120220813708274,안스허니카페,,3120146,1156010800,94-53,,,20242.0,CS100010,114973566.0,56,1026549.6964285715,78261.04,,,
MA010120220813708274,안스허니카페,,3120146,1156010800,94-53,,,20243.0,CS100010,119651445.0,56,1068316.4732142857,78261.04,,,
MA010120220813708274,안스허니카페,,3120146,1156010800,94-53,,,20244.0,CS100010,203715622.0,56,1818889.482142857,78261.04,,,
MA0101202311A0079174,카페주황,,3120140,1156012100,54-5,0.0,0.0,20241.0,CS100010,1158244766.0,96,6032524.822916667,1182517.4,0.0,0.0,6032524.822916667
MA0101202311A0079174,카페주황,,3120140,1156012100,54-5,0.0,0.0,20242.0,CS100010,1312118009.0,96,6833947.963541667,1182517.4,0.0,0.0,6833947.963541667
MA0101202311A0079174,카페주황,,3120140,1156012100,54-5,0.0,0.0,20243.0,CS100010,1380411346.0,96,7189642.427083333,1182517.4,0.0,0.0,7189642.427083333
MA0101202311A0079174,카페주황,,3120140,1156012100,54-5,0.0,0.0,20244.0,CS100010,1245803513.0,96,6488559.963541667,1182517.4,0.0,0.0,6488559.963541667
MA010120220800743175,데미타스,,3120128,1153010200,26,0.0,21196.656666666662,20241.0,CS100010,1369005612.0,144,4753491.708333333,3268544.2800000003,0.0064850449774743945,4439031.48411743,9192523.192450762
MA010120220800743175,데미타스,,3120128,1153010200,26,0.0,21196.656666666662,20242.0,CS100010,1383502511.0,144,4803828.163194444,3268544.2800000003,0.0064850449774743945,4486038.005141881,9289866.168336324
MA010120220800743175,데미타스,,3120128,1153010200,26,0.0,21196.656666666662,20243.0,CS100010,1415986390.0,144,4916619.409722222,3268544.2800000003,0.0064850449774743945,4591367.713320799,9507987.123043021
MA010120220800743175,데미타스,,3120128,1153010200,26,0.0,21196.656666666662,20244.0,CS100010,1414660425.0,144,4912015.364583333,3268544.2800000003,0.0064850449774743945,4587068.241989021,9499083.606572354
MA010120220800713617,포스빌미카사카페이,,3120128,1153010200,26,0.0,21196.656666666662,20241.0,CS100010,1369005612.0,144,4753491.708333333,3268544.2800000003,0.0064850449774743945,4439031.48411743,9192523.192450762
MA010120220800713617,포스빌미카사카페이,,3120128,1153010200,26,0.0,21196.656666666662,20242.0,CS100010,1383502511.0,144,4803828.163194444,3268544.2800000003,0.0064850449774743945,4486038.005141881,9289866.168336324
MA010120220800713617,포스빌미카사카페이,,3120128,1153010200,26,0.0,21196.656666666662,20243.0,CS100010,1415986390.0,144,4916619.409722222,3268544.2800000003,0.0064850449774743945,4591367.713320799,9507987.123043021
MA010120220800713617,포스빌미카사카페이,,3120128,1153010200,26,0.0,21196.656666666662,20244.0,CS100010,1414660425.0,144,4912015.364583333,3268544.2800000003,0.0064850449774743945,4587068.241989021,9499083.606572354
MA010120220805110810,미카사카페이,,3120128,1153010200,26,0.0,21196.656666666662,20241.0,CS100010,1369005612.0,144,4753491.708333333,3268544.2800000003,0.0064850449774743945,4439031.48411743,9192523.192450762
MA010120220805110810,미카사카페이,,3120128,1153010200,26,0.0,21196.656666666662,20242.0,CS100010,1383502511.0,144,4803828.163194444,3268544.2800000003,0.0064850449774743945,4486038.005141881,9289866.168336324
MA010120220805110810,미카사카페이,,3120128,1153010200,26,0.0,21196.656666666662,20243.0,CS100010,1415986390.0,144,4916619.409722222,3268544.2800000003,0.0064850449774743945,4591367.713320799,9507987.123043021
MA010120220805110810,미카사카페이,,3120128,1153010200,26,0.0,21196.656666666662,20244.0,CS100010,1414660425.0,144,4912015.364583333,3268544.2800000003,0.0064850449774743945,4587068.241989021,9499083.606572354
MA010120220800624297,회창천교회재,,3120094,1141011600,47-2,954.8,3895.5,20241.0,CS100010,5610774188.0,460,6098667.595652174,931311.68,0.004182810205923757,11734401.76834999,17833069.364002164
MA010120220800624297,회창천교회재,,3120094,1141011600,47-2,954.8,3895.5,20242.0,CS100010,6669699260.0,460,7249673.108695652,931311.68,0.004182810205923757,13949043.067585064,21198716.176280715
MA010120220800624297,회창천교회재,,3120094,1141011600,47-2,954.8,3895.5,20243.0,CS100010,5873200413.0,460,6383913.492391304,931311.68,0.004182810205923757,12283241.31446601,18667154.806857314
MA010120220800624297,회창천교회재,,3120094,1141011600,47-2,954.8,3895.5,20244.0,CS100010,6189902432.0,460,6728154.817391304,931311.68,0.004182810205923757,12945593.533120941,19673748.350512244
MA010120220813409597,어딕트,,3120102,1144012000,378-12,159.6,1141.3,20241.0,CS100010,1812788473.0,272,3332331.751838235,297377.228,0.003837886336071436,3478638.0553572513,6810969.8071954865
MA010120220813409597,어딕트,,3120102,1144012000,378-12,159.6,1141.3,20242.0,CS100010,1861128152.0,272,3421191.455882353,297377.228,0.003837886336071436,3571399.1521193413,6992590.608001694
MA010120220813409597,어딕트,,3120102,1144012000,378-12,159.6,1141.3,20243.0,CS100010,1917216988.0,272,3524295.9338235296,297377.228,0.003837886336071436,3679030.440764617,7203326.374588147
MA010120220813409597,어딕트,,3120102,1144012000,378-12,159.6,1141.3,20244.0,CS100010,2028281220.0,272,3728458.125,297377.228,0.003837886336071436,3892156.389974151,7620614.514974151
MA010120220812658867,하늘바람,,3110519,1141011100,334-24,99.54,434.23,20241.0,CS100010,14225325.0,28,254023.6607142857,76298.036,0.005691234306476775,40479.82883039086,294503.48954467656
MA010120220812658867,하늘바람,,3110519,1141011100,334-24,99.54,434.23,20242.0,CS100010,18077602.0,28,322814.3214285714,76298.036,0.005691234306476775,51441.934340616586,374256.255769188
MA010120220812658867,하늘바람,,3110519,1141011100,334-24,99.54,434.23,20243.0,CS100010,16264309.0,28,290434.08928571426,76298.036,0.005691234306476775,46281.99667596949,336716.08596168377
MA010120220812658867,하늘바람,,3110519,1141011100,334-24,99.54,434.23,20244.0,CS100010,13003926.0,28,232212.9642857143,76298.036,0.005691234306476775,37004.194885042656,269217.15917075693
MA0101202311A0069501,쥬씨차얌신월,이마트점,3110595,1147010300,53-2,186.35,470.785,20241.0,CS100010,126332941.0,44,1435601.6022727273,20101.08,0.02342088086809266,1479414.3804383893,2915015.982711117
MA0101202311A0069501,쥬씨차얌신월,이마트점,3110595,1147010300,53-2,186.35,470.785,20242.0,CS100010,139298625.0,44,1582938.9204545454,20101.08,0.02342088086809266,1631248.2506070568,3214187.1710616024
MA0101202311A0069501,쥬씨차얌신월,이마트점,3110595,1147010300,53-2,186.35,470.785,20243.0,CS100010,142047949.0,44,1614181.2386363635,20101.08,0.02342088086809266,1663444.0455429507,3277625.284179314
MA0101202311A0069501,쥬씨차얌신월,이마트점,3110595,1147010300,53-2,186.35,470.785,20244.0,CS100010,131988458.0,44,1499868.8409090908,20101.08,0.02342088086809266,1545642.9753906257,3045511.8162997165
MA010120220800983616,카페제이앤에스,,3110595,1147010300,53-2,186.35,470.785,20241.0,CS100010,126332941.0,44,1435601.6022727273,20101.08,0.02342088086809266,1479414.3804383893,2915015.982711117
MA010120220800983616,카페제이앤에스,,3110595,1147010300,53-2,186.35,470.785,20242.0,CS100010,139298625.0,44,1582938.9204545454,20101.08,0.02342088086809266,1631248.2506070568,3214187.1710616024
MA010120220800983616,카페제이앤에스,,3110595,1147010300,53-2,186.35,470.785,20243.0,CS100010,142047949.0,44,1614181.2386363635,20101.08,0.02342088086809266,1663444.0455429507,3277625.284179314
MA010120220800983616,카페제이앤에스,,3110595,1147010300,53-2,186.35,470.785,20244.0,CS100010,131988458.0,44,1499868.8409090908,20101.08,0.02342088086809266,1545642.9753906257,3045511.8162997165
MA010120220811454468,다이스라떼,,3110226,1123010600,428-3,0.0,1405.86,20241.0,CS100010,157037452.0,68,1154687.1470588236,192033.08,0.007320926165429414,574829.7956495829,1729516.9427084066
MA010120220811454468,다이스라떼,,3110226,1123010600,428-3,0.0,1405.86,20242.0,CS100010,218128587.0,68,1603886.669117647,192033.08,0.007320926165429414,798451.6399982232,2402338.30911587
MA010120220811454468,다이스라떼,,3110226,1123010600,428-3,0.0,1405.86,20243.0,CS100010,222853317.0,68,1638627.330882353,192033.08,0.007320926165429414,815746.3397390179,2454373.670621371
MA010120220811454468,다이스라떼,,3110226,1123010600,428-3,0.0,1405.86,20244.0,CS100010,178630710.0,68,1313461.1029411764,192033.08,0.007320926165429414,653871.1193941169,1967332.2223352934
MA010120220813920910,컴포즈커피마포염리초점,,3120106,1144010900,173-29,467.34,3247.58,20241.0,CS100010,691451080.0,128,2700980.78125,1996960.4,0.001626261592368081,562240.1672027147,3263220.948452715
MA010120220813920910,컴포즈커피마포염리초점,,3120106,1144010900,173-29,467.34,3247.58,20242.0,CS100010,707569273.0,128,2763942.47265625,1996960.4,0.001626261592368081,575346.3663098527,3339288.838966103
MA010120220813920910,컴포즈커피마포염리초점,,3120106,1144010900,173-29,467.34,3247.58,20243.0,CS100010,757159026.0,128,2957652.4453125,1996960.4,0.001626261592368081,615669.3216493126,3573321.7669618125
MA010120220813920910,컴포즈커피마포염리초점,,3120106,1144010900,173-29,467.34,3247.58,20244.0,CS100010,609325578.0,128,2380178.0390625,1996960.4,0.001626261592368081,495461.3923744407,2875639.4314369406
MA010120220808219941,씨에이치,코리아,3120203,1168010400,40-2,176.0,970.82,20241.0,CS100010,2692580675.0,192,7011928.841145833,414242.56,0.0023436027432816174,3155169.7282185345,10167098.569364367
MA010120220808219941,씨에이치,코리아,3120203,1168010400,40-2,176.0,970.82,20242.0,CS100010,3355908542.0,192,8739345.161458334,414242.56,0.0023436027432816174,3932458.2326167068,12671803.39407504
MA010120220808219941,씨에이치,코리아,3120203,1168010400,40-2,176.0,970.82,20243.0,CS100010,3202413623.0,192,8339618.809895833,414242.56,0.0023436027432816174,3752592.675992612,12092211.485888444
MA010120220808219941,씨에이치,코리아,3120203,1168010400,40-2,176.0,970.82,20244.0,CS100010,2856698649.0,192,7439319.3984375,414242.56,0.0023436027432816174,3347483.395262645,10786802.793700146
MA010120220800022626,더스키,,3120012,1111016800,1-91,100.26,569.17,20241.0,CS100010,5987598581.0,472,6342795.106991526,455409.372,0.0012497986097659843,3741646.1911852905,10084441.298176816
MA010120220800022626,더스키,,3120012,1111016800,1-91,100.26,569.17,20242.0,CS100010,6309913729.0,472,6684230.645127119,455409.372,0.0012497986097659843,3943060.7031237492,10627291.348250868
MA010120220800022626,더스키,,3120012,1111016800,1-91,100.26,569.17,20243.0,CS100010,6476886088.0,472,6861108.144067797,455409.372,0.0012497986097659843,4047401.6141975224,10908509.75826532
MA010120220800022626,더스키,,3120012,1111016800,1-91,100.26,569.17,20244.0,CS100010,6378678839.0,472,6757075.04131356,455409.372,0.0012497986097659843,3986031.9725629515,10743107.01387651
MA010120220806839050,더스키앤드커피,,3120012,1111016800,1-91,100.26,569.17,20241.0,CS100010,5987598581.0,472,6342795.106991526,455409.372,0.0012497986097659843,3741646.1911852905,10084441.298176816
