상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,도로명주소,위도,경도,지번주소,신우편번호
MA010120220811982063,고스트요거트,,3130178,이대 앞 스타트업 상점가,서울특별시 서대문구 이화여대길 52-15,37.5593349964285,126.94488171292,서울특별시 서대문구 대현동 34-29,3765
MA010120220803832299,할리스,,3120053,건대입구역(건대),서울특별시 광진구 아차산로 235,37.5406046433446,127.069531236306,서울특별시 광진구 화양동 7-12,5018
MA010120220813329261,다빈치보드게임,,3120053,건대입구역(건대),서울특별시 광진구 아차산로 235,37.5406046433446,127.069531236306,서울특별시 광진구 화양동 7-12,5018
MA010120220811946517,헬카페,,3110068,남영역 1번,서울특별시 용산구 원효로89길 33,37.5407467038843,126.967220116557,서울특별시 용산구 원효로1가 34,4316
MA0101202305A0182284,바나타이거,양산점,3110879,신림현대아파트,서울특별시 관악구 양산길 1,37.4741211612754,126.933356664949,서울특별시 관악구 신림동 403-9,8846
MA010120220812936847,오카보카커피,,3120050,서울숲역,서울특별시 성동구 성수일로1길 18,37.5421835792499,127.046800206344,서울특별시 성동구 성수동1가 656-1214,4779
MA010120220813466674,더앨리,홍대점,3130190,홍대소상공인상점가,서울특별시 마포구 어울마당로 88,37.5528438540034,126.921890471255,서울특별시 마포구 서교동 358-53,4040
MA010120220805037015,텐티북스,,3110076,삼각지역 14번,서울특별시 용산구 이태원로 4,37.5350361676084,126.974542936179,서울특별시 용산구 한강로1가 104-2,4382
MA0101202309A0026548,아비삭베이글,,3130058,이촌종합시장,서울특별시 용산구 이촌로75길 16-9,37.5207373204388,126.974785348859,서울특별시 용산구 이촌동 301-154,4423
MA0101202406A0326897,필링커피,,3130118,정릉골 골목형상점가,서울특별시 성북구 보국문로16길 60,37.6124249293421,127.010068782668,서울특별시 성북구 정릉동 266-94,2717
MA0101202311A0102365,카페달,,3110468,응암역 3번,서울특별시 은평구 진흥로1나길 2,37.6033421770138,126.918361055021,서울특별시 은평구 역촌동 33-2,3406
MA010120220806700247,탐앤탐스사가정역점,,3120068,사가정역,서울특별시 중랑구 면목로45길 3-10,37.5812361430453,127.08818111701,서울특별시 중랑구 면목동 496-17,2228
MA0101202411A0081318,하삼동금호역점,,3120048,금호역,서울특별시 성동구 장터길 34,37.5481738594507,127.019611037108,서울특별시 성동구 금호동4가 1192,4725
MA010120220813699361,인터내셔널티컴퍼니,,3120208,청담사거리(청담동명품거리),서울특별시 강남구 압구정로79길 8,37.5249560566101,127.047762337007,서울특별시 강남구 청담동 119-8,6011
MA010120220803148675,슬라브,,3110544,망리단길,서울특별시 마포구 포은로 87,37.5548227706043,126.905116259016,서울특별시 마포구 망원동 399-36,4015
MA010120220813656456,별와플,,3130258,영진시장A동,서울특별시 영등포구 신풍로 87,37.5005185613066,126.915894674837,서울특별시 영등포구 신길동 2365,7390
MA010120220809207218,더그린,,3110271,신내역 1번,서울특별시 중랑구 용마산로139길 49,37.6154473133881,127.09885700881,서울특별시 중랑구 신내동 312-1,2052
MA010120220803098669,카페글락,,3110990,청담역 12번,서울특별시 강남구 영동대로131길 16,37.5205650680003,127.054908762415,서울특별시 강남구 청담동 70-11,6072
MA0106202201A0153173,커피빈이태원점,코리아,3120046,이태원(이태원역),서울특별시 용산구 이태원로 189,37.534849592004,126.994919914101,서울특별시 용산구 이태원동 123-33,4350
MA010120220807386355,자작나무,,3120159,서울대입구역,서울특별시 관악구 남부순환로 1820,37.4809508815861,126.952084789424,서울특별시 관악구 봉천동 862-1,8787
MA010120220801138917,브로커피앤쥬스,,3120159,서울대입구역,서울특별시 관악구 남부순환로 1820,37.4809508815861,126.952084789424,서울특별시 관악구 봉천동 862-1,8787
MA0106202303A2117369,돌상cafe돌상카페,,3120044,삼각지역,서울특별시 용산구 한강대로62길 26,37.5337925193793,126.973332754222,서울특별시 용산구 한강로1가 231-23,4382
MA010120220808581989,꼴라보하우스도산,,3110962,도산공원북측,서울특별시 강남구 언주로164길 21-3,37.5257353222551,127.035228201459,서울특별시 강남구 신사동 645-15,6020
MA010120220808485009,와다당,,3110597,신월1동주민센터,서울특별시 양천구 곰달래로5길 60,37.5347390786904,126.831904907181,서울특별시 양천구 신월동 98-36,7917
MA0101202409A0189004,타미,,3110028,이화달팽이길,서울특별시 종로구 율곡로23길 38-5,37.5763855170111,127.006418725769,서울특별시 종로구 이화동 10-5,3099
MA010120220811794135,투썸플레이스,,3120022,북창동(시청역_6번),서울특별시 중구 세종대로14길 15,37.5629677205051,126.977476238068,서울특별시 중구 북창동 18-9,4526
MA0101202310A0036144,오랑오랑,,3130060,신흥시장,서울특별시 용산구 소월로20길 26-14,37.545129163812,126.985040544331,서울특별시 용산구 용산동2가 1-62,4337
MA010120220805156221,로스티드바이,,3110755,동일여자고등학교,서울특별시 금천구 금하로29길 22,37.4510328871216,126.912819573203,서울특별시 금천구 시흥동 244-50,8656
MA010120220806610132,마피아백다방,,3130050,청평화시장,서울특별시 중구 다산로 293,37.569158760397,127.01498689902,서울특별시 중구 신당동 193-2,4568
MA010120220812118389,별다방,,3130050,청평화시장,서울특별시 중구 다산로 293,37.569158760397,127.01498689902,서울특별시 중구 신당동 193-2,4568
MA010120220805243579,이트커피,,3130050,청평화시장,서울특별시 중구 다산로 293,37.569158760397,127.01498689902,서울특별시 중구 신당동 193-2,4568
MA010120220807821180,비바라비다,,3130016,동대문상가B동,서울특별시 종로구 청계천로 307,37.5700781230359,127.011942124491,서울특별시 종로구 창신동 436-78,3119
MA010120220803495685,카페달콤한오늘,,3130051,동화동 골목형상점가,서울특별시 중구 다산로42나길 46,37.5623919661928,127.017283175821,서울특별시 중구 신당동 846,4585
MA0101202406A0132772,그라미,성신여대점,3120072,성신여대,서울특별시 성북구 동소문로22길 16,37.5922598772459,127.017618444961,서울특별시 성북구 동선동1가 2-16,2845
MA010120220808569664,예설스페이스,,3110179,광나루역 1번,서울특별시 광진구 아차산로73길 25,37.5461840642839,127.103393686566,서울특별시 광진구 광장동 245-8,4968
MA010120220809788368,하나원컴퍼니,,3110026,종로5가역 4번,서울특별시 종로구 종로41가길 12-10,37.5728536629957,127.005524145055,서울특별시 종로구 종로6가 228-13,3125
MA0101202409A0101727,봉명동내커피,성북점,3110314,종암경찰서,서울특별시 성북구 종암로21길 67,37.6012846907201,127.032353455337,서울특별시 성북구 종암동 82-43,2803
MA010120220813750887,할루카연구소,,3110938,바우뫼공원,서울특별시 서초구 양재천로11길 12,37.4752245380266,127.036504580377,서울특별시 서초구 양재동 120-10,6754
MA010120220813713548,아리스타충무로점,,3120030,중부경찰서(영화인의거리),서울특별시 중구 수표로 15-1,37.5626721342094,126.990209559195,서울특별시 중구 충무로2가 49-4,4553
MA010120220813996290,오살랑마켓,,3110402,도봉구 정병원,서울특별시 도봉구 도봉로143길 50,37.661891908391,127.039293160568,서울특별시 도봉구 방학동 675-16,1390
MA0101202409A0232651,오늘의커피,,3110470,신진과학기술고등학교,서울특별시 은평구 은평로8길 35-2,37.597225032396,126.919205689521,서울특별시 은평구 응암동 117-16,3454
MA010120220800440925,라온,,3110812,신길6동주민센터,서울특별시 영등포구 여의대방로19길 4-1,37.4979516704332,126.917277209081,서울특별시 영등포구 신길동 4346-3,7433
MA0101202406A0088328,메가엠지씨커피구로고척,시장점,3130227,고척골목시장상점가(그라운드 고척),서울특별시 구로구 경인로47길 107,37.5034341097422,126.863641632124,서울특별시 구로구 고척동 51-18,8223
MA010120220814228547,한국영파머스클럽,,3130227,고척골목시장상점가(그라운드 고척),서울특별시 구로구 경인로47길 107,37.5034341097422,126.863641632124,서울특별시 구로구 고척동 51-18,8223
MA010120220808021896,차차티클럽,,3120016,동대문역,서울특별시 종로구 종로46가길 13,37.5710872947707,127.011364980822,서울특별시 종로구 창신동 461-2,3119
MA0101202307A0053635,카페너와,,3130178,이대 앞 스타트업 상점가,서울특별시 서대문구 이화여대길 72-6,37.559433957691,126.944564737773,서울특별시 서대문구 대현동 34-25,3765
MA010120220805062732,리프커피바,,3111013,송파나루역 1번(송리단길),서울특별시 송파구 백제고분로43길 24,37.5092476399809,127.108274032021,서울특별시 송파구 송파동 39-15,5622
MA0101202210A0042933,홍콩다방중랑,구청점,3130113,신아타운,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 신내동 666,2076
MA0101202308A0043289,빽다방중랑,구청점,3130113,신아타운,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 신내동 666,2076
MA010120220802889192,바리스타폴커피칸타타,,3130113,신아타운,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 신내동 666,2076
MA010120220803226363,커피베이중랑,구청점,3130113,신아타운,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 신내동 666,2076
MA0101202411A0036766,공차중랑,구청점,3130113,신아타운,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 신내동 666,2076
MA010120220805010295,향기나는굴뚝,,3110909,남태령역(서울전자고등학교),서울특별시 서초구 전원말안1길 3-3,37.4663997422015,126.988797836147,서울특별시 서초구 방배동 2732-41,6761
MA0101202406A0480611,커피바102,,3110346,4.19민주묘지역 2번,서울특별시 강북구 삼양로141길 15-13,37.6495813591964,127.012532755123,서울특별시 강북구 우이동 73-69,1010
MA010120220811971488,피프틴커피,,3130060,신흥시장,서울특별시 용산구 신흥로 97-1,37.5453634106516,126.984938655222,서울특별시 용산구 용산동2가 1-502,4337
MA010120220802972446,카페소소,,3110371,삼양입구사거리,서울특별시 강북구 솔샘로64길 21,37.6163593736112,127.027931300415,서울특별시 강북구 미아동 460-79,1205
MA0101202308A0092339,구하니커피,,3130099,전농로터리시장,서울특별시 동대문구 전농로15길 21,37.5777866983363,127.056569616146,서울특별시 동대문구 전농동 295-431,2547
MA010120220806928741,이디야커피오금,중앙점,3111032,방이역 1번,서울특별시 송파구 위례성대로22길 18,37.508684738279,127.130350857775,서울특별시 송파구 오금동 10-3,5653
MA0101202409A0034113,자몽자몽,신대방점,3120151,보라매공원,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 신대방동 708,7071
MA010120220812296005,매머드익스프레스보라매공원점,,3120151,보라매공원,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 신대방동 708,7071
MA010120220808440153,카페,,3120151,보라매공원,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 신대방동 708,7071
MA0101202406A0342283,칼도에스프레소바,,3120151,보라매공원,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 신대방동 708,7071
MA010120220809806690,마리크루아상,,3120151,보라매공원,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 신대방동 708,7071
MA0101202211A0099165,그로비,,3120151,보라매공원,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 신대방동 708,7071
MA0106202301A1337298,체크커피,,3120151,보라매공원,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 신대방동 708,7071
MA010120220806658531,투썸플레이스,교대역점,3120173,교대역(법원.검찰청),서울특별시 서초구 서초대로 304,37.4937990175842,127.014937903738,서울특별시 서초구 서초동 1673-2,6634
MA010120220804546617,피컨트,,3110082,용산구청,서울특별시 용산구 녹사평대로32길 57,37.5323085411086,126.991073381329,서울특별시 용산구 이태원동 44-23,4390
MA010120220805491881,소적두,성수점,3130070,뚝섬역상점가,서울특별시 성동구 상원6길 8,37.5485977724972,127.049067476163,서울특별시 성동구 성수동1가 13-316,4790
MA010120220800023103,수요일,,3120008,인사동,서울특별시 종로구 인사동길 36,37.5737989309139,126.985374414746,서울특별시 종로구 관훈동 23,3148
