상가업소번호,TRDAR_CD,도로명주소,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수,상권_코드,매출_최대_시간대,기준_년분기_코드,피크_유동인구_수_상권별,피크_유동인구_수_11_14
MA0101202305A0149505,3120011,서울특별시 종로구 창경궁로 113,,,,,,,,3120011,11_14,20244,,
MA0101202305A0059829,3111064,서울특별시 강동구 풍성로54길 18,91789.8,27668.0,18939.2,9537.2,9141.8,13943.6,12559.8,3111064,11_14,20244,9537.2,9537.2
MA0101202406A0423388,3111053,서울특별시 강동구 성내로6가길 38,77768.71428571429,22510.214285714286,16197.642857142857,8799.0,8556.285714285714,11659.642857142857,10045.857142857143,3111053,11_14,20244,8799.0,8799.0
MA0101202211A0018560,3111027,서울특별시 송파구 동남로6길 35-15,74447.81818181818,20823.636363636364,15451.09090909091,8405.636363636364,8086.545454545455,11729.272727272728,9951.727272727272,3111027,11_14,20244,8405.636363636364,8405.636363636364
MA0101202311A0034560,3110717,서울특별시 구로구 디지털로27길 123,255014.36363636365,69866.63636363637,53904.181818181816,27739.545454545456,27780.636363636364,42410.90909090909,33312.454545454544,3110717,06_11,20244,53904.181818181816,
MA010120220805282577,3110191,서울특별시 동대문구 안암로 140,136146.83333333334,31959.75,28500.33333333333,17562.416666666668,18157.0,23181.916666666668,16785.416666666668,3110191,11_14,20244,17562.416666666668,17562.416666666668
MA010120220811659670,3120077,서울특별시 강북구 도봉로 175,79987.40909090909,19523.272727272728,17196.863636363636,10191.454545454546,9941.045454545454,13297.0,9837.818181818182,3120077,11_14,20244,10191.454545454546,10191.454545454546
MA0101202409A0032298,3130036,서울특별시 중구 동호로 347,68472.75,10138.75,15867.125,13099.1875,12543.75,11069.875,5754.1875,3130036,11_14,20244,13099.1875,13099.1875
MA0101202307A0093697,3130036,서울특별시 중구 동호로 347,68472.75,10138.75,15867.125,13099.1875,12543.75,11069.875,5754.1875,3130036,11_14,20244,13099.1875,13099.1875
MA0101202211A0082270,3110443,서울특별시 은평구 수색로 260,,,,,,,,,nan,,,
MA0101202411A0022957,3110517,서울특별시 서대문구 연희로 174,115607.0,21364.0,24439.33333333333,17194.666666666668,16617.333333333332,22030.33333333333,13961.0,3110517,11_14,20244,17194.666666666668,17194.666666666668
MA010120220805079906,3110957,서울특별시 강남구 도산대로30길 21-3,80875.58333333333,14412.666666666666,17171.333333333332,14402.833333333334,14097.416666666666,13448.166666666666,7343.25,3110957,11_14,20244,14402.833333333334,14402.833333333334
MA010120220806982481,3120102,서울특별시 마포구 잔다리로 65,38666.67692307692,5934.907692307693,6867.307692307692,6232.584615384615,6930.676923076923,8412.4,4288.784615384616,3120102,11_14,20244,6232.584615384615,6232.584615384615
MA0101202406A0143536,3130255,서울특별시 영등포구 영등포로 237-1,668625.0,157330.0,133141.0,89794.0,92768.0,115196.0,80397.0,,nan,,,
MA010120220800606969,3111013,서울특별시 송파구 백제고분로45길 14,45550.75471698113,11738.471698113208,8317.471698113208,5417.679245283019,5578.11320754717,8536.018867924528,5962.981132075472,3111013,17_21,20244,8536.018867924528,
MA010120220800027631,3130020,서울특별시 종로구 종로 370,,,,,,,,3130020,14_17,20244,,
MA010120220800952616,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA010120220800992072,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA010120220805115110,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA010120220804917874,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA010120220803144506,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA0101202406A0461773,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA010120220810301118,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA0101202309A0037983,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA010120220812409400,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA010120220811382069,3120131,서울특별시 금천구 가산디지털2로 98,1148.260576923077,157.14038461538462,258.5144230769231,222.36634615384617,220.8230769230769,196.86538461538464,92.55096153846154,3120131,11_14,20244,222.36634615384617,222.36634615384617
MA010120220803058208,3120100,서울특별시 마포구 동교로 71-1,31174.1,5615.15,6232.6,4412.8,4775.5,6403.45,3734.6,3120100,17_21,20244,6403.45,
MA010120220812641083,3110671,서울특별시 강서구 화곡로64길 82,68263.56,19598.72,14651.72,7926.08,7492.96,10022.4,8571.64,3110671,11_14,20244,7926.08,7926.08
MA010120220806811588,3110591,서울특별시 마포구 손기정로 5,336909.5,69503.5,75384.0,48708.5,50028.0,55180.0,38106.0,3110591,11_14,20244,48708.5,48708.5
MA0101202310A0038901,3110566,서울특별시 마포구 신촌로2길 5-14,24337.1,3906.75,4145.2,3735.55,4306.433333333333,5531.616666666667,2711.5333333333333,3110566,14_17,20244,4306.433333333333,
MA010120220801895564,3120192,서울특별시 서초구 강남대로47길 12,45558.14,8334.58,9944.96,7617.16,7365.02,7754.08,4542.34,3120192,11_14,20244,7617.16,7617.16
MA0101202406A0327617,3110905,서울특별시 서초구 방배천로2안길 110,94207.8,31955.0,20428.4,8952.2,8461.0,11941.2,12470.0,3110905,11_14,20244,8952.2,8952.2
MA010120220803555090,3120047,서울특별시 용산구 독서당로 73,29031.35,6466.05,6256.85,3871.7,3858.1,5076.25,3502.3,3120047,11_14,20244,3871.7,3871.7
MA010120220809736312,3110272,서울특별시 중랑구 봉화산로56길 87,58006.5,13740.772727272728,10702.318181818182,6998.772727272727,7555.318181818182,11612.727272727272,7396.590909090909,3110272,11_14,20244,6998.772727272727,6998.772727272727
MA010120220812062288,3120162,서울특별시 서초구 방배로39길 42-7,39691.93333333333,9287.2,7777.066666666667,5099.8,5410.4,7315.866666666667,4801.733333333334,3120162,11_14,20244,5099.8,5099.8
MA0101202409A0205839,3110601,서울특별시 양천구 곰달래로14길 16-2,175770.375,52658.25,36367.75,17597.625,17704.875,26794.0,24648.125,3110601,11_14,20244,17597.625,17597.625
MA010120220804115852,3120249,서울특별시 강동구 동남로71길 32,27672.894736842107,3898.947368421053,4900.894736842105,4293.736842105263,4997.1578947368425,6748.052631578948,2834.157894736842,3120249,11_14,20244,4293.736842105263,4293.736842105263
MA0101202305A0103329,3120188,서울특별시 강남구 압구정로30길 12,49801.6046511628,5999.53488372093,9408.162790697674,9475.232558139534,9808.883720930233,10802.813953488372,4306.976744186047,3120188,11_14,20244,9475.232558139534,9475.232558139534
MA010120220800511680,3110643,서울특별시 강서구 방화대로6가길 1,87750.16666666667,26728.0,18269.83333333333,9954.333333333334,9232.333333333334,12316.333333333334,11249.333333333334,3110643,11_14,20244,9954.333333333334,9954.333333333334
MA010120220812122728,3110965,서울특별시 강남구 논현로102길 57,106701.375,23248.0,23349.0,16378.75,15780.375,16819.0,11126.375,3110965,11_14,20244,16378.75,16378.75
MA010120220800716259,3110713,서울특별시 구로구 구로중앙로28길 59,203962.14285714287,53637.857142857145,41592.5,24276.571428571428,23854.42857142857,33987.0,26613.85714285714,3110713,11_14,20244,24276.571428571428,24276.571428571428
MA010120220808316604,3110507,서울특별시 서대문구 거북골로 33,,,,,,,,3110507,17_21,20244,,
MA0101202409A0073191,3120097,서울특별시 서대문구 충정로 29,53396.9,7603.9,12207.5,9806.6,10086.9,9190.4,4501.7,3120097,11_14,20244,9806.6,9806.6
MA010120220812087129,3120066,서울특별시 동대문구 장한로 20,36850.025,7441.425,7844.4,5391.125,5336.825,6621.05,4215.175,3120066,11_14,20244,5391.125,5391.125
MA0101202209A0043564,3120094,서울특별시 서대문구 연세로 25-1,,,,,,,,3120094,17_21,20244,,
MA0101202307A0023645,3120094,서울특별시 서대문구 연세로 25-1,,,,,,,,3120094,17_21,20244,,
MA010120220806389735,3110983,서울특별시 강남구 개포로38길 18,113120.5,29870.5,23361.5,13428.25,13673.5,18399.5,14387.25,3110983,11_14,20244,13428.25,13428.25
MA0101202311A0039687,3120012,서울특별시 종로구 창경궁로 254,36999.44230769231,5334.788461538462,5798.923076923077,5462.951923076923,6470.298076923077,9581.48076923077,4351.009615384615,3120012,17_21,20244,9581.48076923077,
MA0101202302A0094420,3110406,서울특별시 도봉구 도봉산4가길 6-5,27972.5,5823.4,5989.6,3537.2,3980.4,5271.0,3371.0,3110406,11_14,20244,3537.2,3537.2
MA0106202201A0153267,3001496,서울특별시 강남구 테헤란로87길 22,5861.166666666667,312.8888888888889,1113.9444444444446,1439.6666666666667,1466.7222222222224,1229.3333333333337,298.5555555555556,3001496,11_14,20244,1439.6666666666667,1439.6666666666667
MA010120220802108513,3001496,서울특별시 강남구 테헤란로87길 22,5861.166666666667,312.8888888888889,1113.9444444444446,1439.6666666666667,1466.7222222222224,1229.3333333333337,298.5555555555556,3001496,11_14,20244,1439.6666666666667,1439.6666666666667
MA0101202306A0101069,3001496,서울특별시 강남구 테헤란로87길 22,5861.166666666667,312.8888888888889,1113.9444444444446,1439.6666666666667,1466.7222222222224,1229.3333333333337,298.5555555555556,3001496,11_14,20244,1439.6666666666667,1439.6666666666667
MA010120220811876496,3001496,서울특별시 강남구 테헤란로87길 22,5861.166666666667,312.8888888888889,1113.9444444444446,1439.6666666666667,1466.7222222222224,1229.3333333333337,298.5555555555556,3001496,11_14,20244,1439.6666666666667,1439.6666666666667
MA010120220801040732,3001496,서울특별시 강남구 테헤란로87길 22,5861.166666666667,312.8888888888889,1113.9444444444446,1439.6666666666667,1466.7222222222224,1229.3333333333337,298.5555555555556,3001496,11_14,20244,1439.6666666666667,1439.6666666666667
MA010120220801067122,3001496,서울특별시 강남구 테헤란로87길 22,5861.166666666667,312.8888888888889,1113.9444444444446,1439.6666666666667,1466.7222222222224,1229.3333333333337,298.5555555555556,3001496,11_14,20244,1439.6666666666667,1439.6666666666667
MA010120220803969480,3120076,서울특별시 강북구 도봉로89길 9,69360.15151515152,14025.5,13147.545454545454,9028.121212121212,9703.5,14221.515151515152,9233.984848484848,3120076,17_21,20244,14221.515151515152,
MA010120220800041237,3120013,서울특별시 종로구 율곡로 190,83993.57142857143,13495.714285714286,18728.0,15447.642857142857,15144.357142857143,13688.42857142857,7489.428571428572,3120013,11_14,20244,15447.642857142857,15447.642857142857
MA0101202406A0509846,3110362,서울특별시 강북구 노해로23길 50,153466.4,50322.4,32821.8,14826.6,13848.6,20911.0,20736.2,3110362,11_14,20244,14826.6,14826.6
MA0101202411A0171635,3120028,서울특별시 중구 명동8길 37-9,,,,,,,,3120028,11_14,20244,,
MA0101202411A0173999,3120028,서울특별시 중구 명동8길 37-9,,,,,,,,3120028,11_14,20244,,
MA010120220804033932,3120194,서울특별시 강남구 논현로113길 7,43557.348837209305,7756.860465116279,9423.976744186046,7513.255813953488,7358.558139534884,7340.767441860465,4163.976744186047,3120194,11_14,20244,7513.255813953488,7513.255813953488
MA010120220806512632,3110399,서울특별시 도봉구 덕릉로63가길 17,199037.375,59813.25,41316.625,19821.5,19296.375,30446.375,28343.25,3110399,11_14,20244,19821.5,19821.5
MA010120220808194824,3120032,서울특별시 중구 퇴계로44길 28,30851.6,4067.616666666667,6492.866666666667,5828.683333333333,5699.283333333334,6012.15,2751.0,3120032,11_14,20244,5828.683333333333,5828.683333333333
MA010120220811452618,3110251,서울특별시 중랑구 동일로 774,238988.3333333333,65189.66666666666,48865.66666666666,26699.0,26737.666666666668,39196.0,32300.33333333333,3110251,06_11,20244,48865.66666666666,
MA010120220800600809,3120096,서울특별시 서대문구 이화여대길 88-3,39828.52941176471,10247.235294117649,8362.617647058823,4917.529411764706,4842.529411764706,6490.64705882353,4968.0,3120096,17_21,20244,6490.64705882353,
MA0106202201A0153537,3120185,서울특별시 서초구 강남대로 563,,,,,,,,3120185,11_14,20244,,
MA010120220800803200,3110400,서울특별시 도봉구 도봉로133길 20,120180.09090909093,30582.636363636364,24652.545454545456,14452.0,14631.636363636364,20230.636363636364,15630.545454545454,,nan,,,
MA0101202306A0074315,3120072,서울특별시 성북구 보문로34길 63,,,,,,,,3120072,17_21,20244,,
MA010120220805539262,3110700,서울특별시 구로구 고척로52길 86,363527.0,88787.0,72963.0,44939.66666666666,46200.0,64813.0,45825.0,,nan,,,
MA010120220813497528,3120018,서울특별시 중구 서소문로 38,5281.411764705883,841.8117647058824,1160.235294117647,946.3411764705884,928.635294117647,920.929411764706,483.4588235294118,3120018,11_14,20244,946.3411764705884,946.3411764705884
MA010120220814009133,3120018,서울특별시 중구 서소문로 38,5281.411764705883,841.8117647058824,1160.235294117647,946.3411764705884,928.635294117647,920.929411764706,483.4588235294118,3120018,11_14,20244,946.3411764705884,946.3411764705884
MA0106202408A0426242,3120018,서울특별시 중구 서소문로 38,5281.411764705883,841.8117647058824,1160.235294117647,946.3411764705884,928.635294117647,920.929411764706,483.4588235294118,3120018,11_14,20244,946.3411764705884,946.3411764705884
MA0101202311A0071966,3120018,서울특별시 중구 서소문로 38,5281.411764705883,841.8117647058824,1160.235294117647,946.3411764705884,928.635294117647,920.929411764706,483.4588235294118,3120018,11_14,20244,946.3411764705884,946.3411764705884
MA010120220805143488,3120018,서울특별시 중구 서소문로 38,5281.411764705883,841.8117647058824,1160.235294117647,946.3411764705884,928.635294117647,920.929411764706,483.4588235294118,3120018,11_14,20244,946.3411764705884,946.3411764705884
MA0101202406A0063220,3120178,서울특별시 서초구 강남대로97길 17,52529.01587301587,8003.333333333333,10563.952380952382,9069.36507936508,9322.492063492064,10512.142857142857,5057.730158730159,3120178,11_14,20244,9069.36507936508,9069.36507936508
MA0101202303A0025569,3120155,서울특별시 동작구 사당로2가길 107,46615.2,12655.0,10171.4,5459.6,5297.2,7207.0,5825.2,3120155,11_14,20243,5459.6,5459.6
MA010120220804869563,3120028,서울특별시 중구 명동7길 6,,,,,,,,3120028,11_14,20244,,
MA0101202406A0070158,3110514,서울특별시 서대문구 성산로20길 2,,,,,,,,3110514,17_21,20244,,
MA010120220807493338,3120095,서울특별시 서대문구 통일로 426,,,,,,,,3120095,11_14,20244,,
MA0101202305A0156904,3120085,서울특별시 노원구 한글비석로 235,11911.305555555557,887.0833333333334,1732.138888888889,1873.555555555556,2571.6388888888887,3714.3888888888887,1132.4444444444443,3120085,14_17,20244,2571.6388888888887,
MA010120220810489229,3120085,서울특별시 노원구 한글비석로 235,11911.305555555557,887.0833333333334,1732.138888888889,1873.555555555556,2571.6388888888887,3714.3888888888887,1132.4444444444443,3120085,14_17,20244,2571.6388888888887,
MA0101202411A0085239,3111089,서울특별시 강동구 상일로 19,37253.27272727273,9391.90909090909,8195.09090909091,4724.772727272727,4300.909090909091,6036.681818181818,4604.045454545455,3111089,11_14,20244,4724.772727272727,4724.772727272727
MA010120220809703960,3130035,서울특별시 중구 동호로 369,80386.08333333333,8020.166666666667,18891.416666666668,18389.25,17719.083333333332,12606.25,4759.833333333333,3130035,11_14,20244,18389.25,18389.25
MA0101202308A0012230,3120152,서울특별시 동작구 상도로 78,41912.88888888889,8291.0,8120.833333333333,5407.222222222223,5902.777777777777,8660.444444444445,5530.611111111111,3120152,17_21,20244,8660.444444444445,
MA0101202309A0005044,3120081,서울특별시 노원구 상계로1길 14-11,39779.9435483871,6311.298387096775,7128.862903225807,6087.991935483871,6677.008064516129,8923.16935483871,4651.620967741936,3120081,17_21,20244,8923.16935483871,
MA010120220813375456,3120081,서울특별시 노원구 상계로1길 14-11,39779.9435483871,6311.298387096775,7128.862903225807,6087.991935483871,6677.008064516129,8923.16935483871,4651.620967741936,3120081,17_21,20244,8923.16935483871,
MA010120220809826398,3130112,서울특별시 중랑구 면목로48길 8,121972.125,25717.75,25025.875,14762.0,15703.625,24194.375,16568.625,3130112,17_21,20244,24194.375,
MA010120220803976999,3110375,서울특별시 강북구 덕릉로40길 79,166850.33333333334,43719.0,33926.333333333336,19425.33333333333,19874.0,28384.33333333333,21521.33333333333,3110375,11_14,20244,19425.33333333333,19425.33333333333
MA010120220811680299,3120188,서울특별시 강남구 논현로167길 17,49801.6046511628,5999.53488372093,9408.162790697674,9475.232558139534,9808.883720930233,10802.813953488372,4306.976744186047,3120188,11_14,20244,9475.232558139534,9475.232558139534
MA010120220812164813,3110502,서울특별시 서대문구 가재울로14길 11,129285.42857142857,34045.57142857143,26604.85714285714,14229.42857142857,14907.785714285714,21813.785714285717,17684.14285714286,3110502,11_14,20244,14229.42857142857,14229.42857142857
MA0106202408A0503911,3120186,서울특별시 강남구 강남대로158길 33,33948.22388059701,5065.5970149253735,6021.5970149253735,5735.388059701492,6142.880597014925,7406.179104477612,3576.582089552239,3120186,11_14,20244,5735.388059701492,5735.388059701492
MA0101202409A0158844,3110818,서울특별시 동작구 대림로 41,362180.0,103986.0,76868.0,37448.0,38058.0,58495.0,47324.0,,nan,,,
MA010120220802585268,3110559,서울특별시 마포구 토정로3안길 28,32312.72413793104,7454.068965517241,6193.931034482759,4319.6551724137935,4432.862068965517,5888.896551724138,4023.379310344827,3110559,14_17,20244,4432.862068965517,
MA0101202409A0043551,3110557,서울특별시 마포구 동교로19길 101,52095.78571428572,13644.0,10968.214285714286,6537.357142857143,6413.5,8125.928571428572,6406.785714285715,3110557,11_14,20244,6537.357142857143,6537.357142857143
MA010120220806515100,3110318,서울특별시 성북구 오패산로3길 3,810773.5,165734.0,157584.0,119271.0,124884.5,150108.5,93192.0,,nan,,,
MA0106202405A0602581,3120182,서울특별시 서초구 강남대로16길 16,16931.54761904762,2689.9761904761904,3816.4523809523807,2915.5476190476197,2873.9523809523807,3015.6428571428573,1619.952380952381,3120182,11_14,20244,2915.5476190476197,2915.5476190476197
MA0101202411A0069893,3110759,서울특별시 영등포구 도림로139길 6,72876.1875,11183.333333333334,14407.458333333334,11604.833333333334,12184.25,15532.291666666666,7964.0,3110759,17_21,20244,15532.291666666666,
MA0106202201A0153338,3120076,서울특별시 강북구 한천로139길 25,69360.15151515152,14025.5,13147.545454545454,9028.121212121212,9703.5,14221.515151515152,9233.984848484848,3120076,17_21,20244,14221.515151515152,
MA0101202409A0118541,3110865,서울특별시 관악구 법원단지길 28,691471.6666666666,194015.3333333333,140871.33333333334,71042.66666666667,74373.33333333333,114542.66666666669,96626.0,3110865,14_17,20244,74373.33333333333,
MA010120220806358175,3120104,서울특별시 마포구 양화로21길 37,29431.44970414201,5683.852071005917,4949.313609467456,4065.7100591715975,4670.745562130178,6471.455621301775,3590.378698224852,3120104,14_17,20244,4670.745562130178,
MA010120220803102226,3110166,서울특별시 광진구 자양로 148,136039.3076923077,38570.230769230766,28519.384615384617,15270.076923076924,14735.076923076924,20820.69230769231,18124.0,3110166,11_14,20244,15270.076923076924,15270.076923076924
MA0101202302A0112534,3120147,서울특별시 동작구 여의대방로24길 22,82147.75,18049.416666666668,17018.5,10692.166666666666,10559.916666666666,15311.25,10516.5,3120147,11_14,20244,10692.166666666666,10692.166666666666
MA010120220812203369,3110552,서울특별시 마포구 성산로 128,44742.5,10083.416666666666,9673.75,6206.333333333333,6215.833333333333,7549.25,5014.083333333333,3110552,11_14,20244,6206.333333333333,6206.333333333333
MA010120220800850849,3110552,서울특별시 마포구 성산로 128,44742.5,10083.416666666666,9673.75,6206.333333333333,6215.833333333333,7549.25,5014.083333333333,3110552,11_14,20244,6206.333333333333,6206.333333333333
MA010120220800925891,3120012,서울특별시 종로구 대학로10길 11,,,,,,,,3120012,17_21,20244,,
MA0101202409A0224064,3110578,서울특별시 마포구 백범로 109-1,118741.57142857143,26596.42857142857,23797.571428571428,15190.42857142857,15495.285714285714,21710.904761904763,15951.0,3110578,14_17,20244,15495.285714285714,
MA010120220806612106,3120204,서울특별시 강남구 언주로89길 9,71489.37931034483,8627.344827586207,16077.206896551725,14267.241379310344,13942.0,12993.310344827589,5582.206896551724,3120204,11_14,20244,14267.241379310344,14267.241379310344
MA010120220803876550,3130007,서울특별시 종로구 동호로 401,,,,,,,,3130007,14_17,20244,,
MA010120220805380095,3110316,서울특별시 성북구 오패산로13길 17,,,,,,,,3110316,11_14,20244,,
MA010120220800835123,3110367,서울특별시 강북구 한천로139가길 13,163933.57142857142,37585.28571428572,30781.571428571428,19973.14285714286,20781.42857142857,31809.85714285714,23002.42857142857,3110367,17_21,20244,31809.85714285714,
MA010120220803659667,3110212,서울특별시 동대문구 전농로3길 12,69387.64285714286,19920.64285714286,13502.92857142857,7117.928571428572,7358.857142857143,11636.714285714286,9850.5,3110212,17_21,20244,11636.714285714286,
MA010120220804435844,3130159,서울특별시 노원구 동일로180길 61-1,,,,,,,,3130159,14_17,20244,,
MA010120220806090690,3110006,서울특별시 종로구 창의문로 151,4422.0,999.0,969.0,569.5,620.0,718.5,546.5,3110006,14_17,20244,620.0,
MA0101202406A0070908,3120229,서울특별시 송파구 올림픽로34길 20,118237.53333333334,22194.066666666666,20408.466666666667,15902.8,16856.466666666667,26364.6,16511.133333333335,3120229,17_21,20244,26364.6,
MA010120220805268525,3110630,서울특별시 강서구 방화동로3길 35,121003.08333333331,35651.666666666664,25762.666666666668,14028.5,13043.333333333334,17401.5,15115.5,3110630,11_14,20244,14028.5,14028.5
MA010120220806445190,3110090,서울특별시 용산구 장문로17길 3,202418.3333333333,55770.333333333336,43781.0,23732.666666666668,22912.33333333333,30207.0,26015.33333333333,3110090,11_14,20244,23732.666666666668,23732.666666666668
MA010120220812388187,3110042,서울특별시 중구 필동로8길 77,54881.4,6303.6,12325.2,9933.2,10083.8,11332.8,4903.0,,nan,,,
MA010120220808191673,3120065,서울특별시 동대문구 망우로 56-1,,,,,,,,3120065,17_21,20244,,
MA0101202303A0003711,3120107,서울특별시 마포구 새창로 13,59122.04347826087,6941.260869565217,12577.391304347826,10686.08695652174,10767.08695652174,12600.173913043478,5550.04347826087,3120107,11_14,20244,10686.08695652174,10686.08695652174
MA010120220812698278,3110333,서울특별시 성북구 돌곶이로18길 4,,,,,,,,3110333,11_14,20244,,
MA010120220806810367,3110302,서울특별시 성북구 보문로19길 7,36254.142857142855,8553.714285714286,7891.142857142857,4509.857142857143,4639.285714285715,6211.428571428572,4448.857142857143,3110302,11_14,20244,4509.857142857143,4509.857142857143
MA010120220810039260,3130106,서울특별시 중랑구 망우로 210,88668.2,21514.3,17000.3,10391.0,11116.1,16430.5,12216.2,3130106,17_21,20244,16430.5,
MA010120220802585414,3111080,서울특별시 강동구 양재대로134길 77,29934.0,7362.952380952381,6052.238095238095,3523.0,3503.2380952380954,5520.666666666667,3971.904761904762,3111080,06_11,20244,6052.238095238095,
MA0106202201A0153510,3120003,서울특별시 종로구 새문안로 91,19799.421875,1841.828125,4280.125,4257.3125,4214.703125,3870.90625,1334.5625,3120003,11_14,20244,4257.3125,4257.3125
MA010120220807026705,3120182,서울특별시 서초구 강남대로 27,33863.09523809524,5379.952380952381,7632.9047619047615,5831.095238095239,5747.9047619047615,6031.285714285715,3239.904761904762,3120182,11_14,20244,5831.095238095239,5831.095238095239
MA0101202307A0077866,3120247,서울특별시 강동구 상암로 195,66540.3,14169.6,12777.3,8634.7,9198.5,13308.3,8451.8,3120247,11_14,20244,8634.7,8634.7
MA0101202309A0081495,3120181,서울특별시 서초구 강남대로 156-2,28556.5,4546.8125,6256.625,4883.4375,4897.6875,5180.9375,2791.125,3120181,11_14,20244,4883.4375,4883.4375
MA0101202406A0303380,3120213,서울특별시 강남구 봉은사로74길 13,53711.04878048781,9899.439024390244,10956.926829268292,9044.658536585366,8943.243902439024,9441.146341463416,5425.609756097561,3120213,11_14,20244,9044.658536585366,9044.658536585366
MA010120220803002594,3110572,서울특별시 마포구 광성로6길 10,96222.5,21316.18181818182,19642.90909090909,13198.0,13249.863636363636,17452.0,11363.59090909091,3110572,11_14,20244,13198.0,13198.0
MA0101202212A0039912,3110370,서울특별시 강북구 솔샘로67길 20,213399.42857142855,44855.857142857145,42503.42857142857,28890.14285714286,29633.14285714286,41211.71428571428,26305.42857142857,3110370,11_14,20244,28890.14285714286,28890.14285714286
MA010120220813703255,3120185,서울특별시 강남구 강남대로128길 4,44662.767857142855,7773.607142857143,9090.0,7035.107142857143,7192.464285714285,8726.785714285714,4844.821428571428,3120185,11_14,20244,7035.107142857143,7035.107142857143
MA0101202409A0153756,3120143,서울특별시 영등포구 당산로49길 14,46528.44,6871.76,9478.4,7012.52,7405.92,10406.12,5353.72,3120143,17_21,20244,10406.12,
MA0101202310A0078281,3110331,서울특별시 성북구 돌곶이로23길 17,119854.72727272728,28188.36363636364,26416.727272727272,15163.09090909091,14801.545454545454,20521.18181818182,14763.727272727272,3110331,11_14,20244,15163.09090909091,15163.09090909091
MA010120220800472321,3130268,서울특별시 동작구 상도로 313,34115.166666666664,8133.166666666667,6664.666666666667,3995.5,4379.5,6621.166666666667,4321.333333333333,3130268,21_24,20244,4321.333333333333,
MA0101202311A0037706,3110877,서울특별시 관악구 남부순환로 1649,,,,,,,,3110877,14_17,20244,,
MA0101202303A0098422,3110356,서울특별시 강북구 한천로170길 7,285146.3333333333,92470.33333333331,59173.66666666666,29071.33333333333,26717.33333333333,38729.333333333336,38984.66666666666,,nan,,,
MA0101202406A0018216,3120173,서울특별시 서초구 서초중앙로20길 29,56958.0,7447.51282051282,11954.564102564103,10415.205128205129,10225.76923076923,11630.23076923077,5284.705128205128,3120173,11_14,20244,10415.205128205129,10415.205128205129
MA010120220800138469,3110040,서울특별시 중구 소공로3길 12,51905.333333333336,7835.666666666667,11871.0,9385.666666666666,9394.333333333334,8939.666666666666,4479.0,3110040,11_14,20244,9385.666666666666,9385.666666666666
MA010120220813273696,3110205,서울특별시 동대문구 회기로 116-1,114974.41176470587,29683.58823529412,23503.470588235294,13853.882352941177,13201.058823529413,19429.235294117647,15303.35294117647,3110205,17_21,20244,19429.235294117647,
MA0101202406A0216624,3120072,서울특별시 성북구 동소문로 119,,,,,,,,3120072,17_21,20244,,
MA010120220812137670,3110603,서울특별시 양천구 신정로11길 50-15,,,,,,,,3110603,14_17,20244,,
MA010120220800195452,3130191,서울특별시 마포구 어울마당로 119,11955.934782608696,1254.1739130434785,1514.1521739130435,1959.0,2589.0652173913045,3300.3478260869565,1339.1739130434785,3130191,17_21,20244,3300.3478260869565,
MA010120220803303077,3110958,서울특별시 강남구 테헤란로25길 47,101906.16666666669,13689.833333333334,21500.83333333333,19985.666666666668,19777.83333333333,18608.33333333333,8343.666666666666,3110958,11_14,20244,19985.666666666668,19985.666666666668
