상가업소번호,상호명,지점명,상권_코드,상권_코드_명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,도로명주소,신우편번호,층정보,호정보,경도,위도,가장가까운_지하철역,지하철역_거리(m),가장가까운_버스정류장,버스정류장_거리(m),반경500m내_카페수,밀집등급,est_총_유동인구_수,피크_유동인구_수_상권별,피크_유동인구_수_11_14,매출_최대_시간대,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율,총점,성공_여부,접한길이_m,도로2m이내접촉길이_m,교차로_존재_여부,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수
MA010120220808447851,아리아,,3110655,발산역 5번,11500,강서구,11500615,우장산동,1150010600,내발산동,1150010600106510000,651.0,,서울특별시 강서구 내발산동 651,115004145066,서울특별시 강서구 강서로52길,42.0,,서울특별시 강서구 강서로52길 42,7646,1,,126.840477768322,37.5575282035983,5호선 발산,274,발산역5번출구,115,64,2,31677.0,7335.5,,17_21,3070.75,6494.666666666667,5568.416666666667,5755.166666666667,7335.5,3452.5,55578.8,51115.0,0.9196852037107672,3.7885,0.0,0.0,48.23658586983044,False,17.0,,,,,1.0,,,,,,,,,,,4.0
MA010120220810379140,카페브이,,3111059,강동역 4번(강풀만화거리),11740,강동구,11740650,성내2동,1174010800,성내동,1174010800101450010,145.0,10.0,서울특별시 강동구 성내동 145-10,117404172371,서울특별시 강동구 천호대로162가길,8.0,,서울특별시 강동구 천호대로162가길 8,5383,1,,127.128347944928,37.5345186655601,5호선 강동,391,강동역.강풀만화거리입구,277,60,2,119464.03703703704,12954.222222222224,12954.222222222224,11_14,33551.555555555555,24767.88888888889,12954.222222222224,13181.74074074074,19043.40740740741,15965.111111111111,453386.2,479299.5,1.0571550258918334,3.5000000000000004,0.0,0.0,31.372645892339943,False,32.0,1.0,1.0,,1.0,3.0,,,,,,,,,,1.0,6.0
MA010120220804466709,클라우드,,3120206,개나리아파트,11680,강남구,11680650,역삼2동,1168010100,역삼동,1168010100107300013,730.0,13.0,서울특별시 강남구 역삼동 730-13,116804166614,서울특별시 강남구 언주로75길,16.0,,서울특별시 강남구 언주로75길 16,6225,,,127.043041164167,37.4987026076505,2호선 역삼,618,대한사회복지회,460,82,2,58204.1,9728.9,9728.9,11_14,10786.05,13003.25,9728.9,9479.55,9456.2,5750.05,177513.2,138258.0,0.7788603889738903,4.7250000000000005,1.0,0.0,42.74453313720073,False,45.0,2.0,4.0,,2.0,5.0,,,,,,,,,,,9.0
MA0101202406A0380230,디저트39구로디지털단지역점,,3120130,구로디지털단지역,11530,구로구,11530540,구로3동,1153010200,구로동,1153010200111270030,1127.0,30.0,서울특별시 구로구 구로동 1127-30,115304148336,서울특별시 구로구 디지털로32가길,13.0,,서울특별시 구로구 디지털로32가길 13,8392,1,,126.899056990742,37.4826203836546,2호선 구로디지털단지,359,베스트웨스턴구로호텔코오롱싸이언스밸리,76,111,3,80166.42105263157,16223.21052631579,,17_21,15918.78947368421,15683.894736842103,10738.263157894737,11150.473684210529,16223.21052631579,10451.78947368421,225705.8,197317.0,0.8742221068311049,3.818000000000001,0.0,,,,52.0,,1.0,,,7.0,,,,,,,,,1.0,1.0,13.0
MA010120220800439761,까페준,,3120142,대림역,11560,영등포구,11560710,대림2동,1156013300,대림동,1156013300107090004,709.0,4.0,서울특별시 영등포구 대림동 709-4,115603118027,서울특별시 영등포구 대림로,153.0,,서울특별시 영등포구 대림로 153,7417,,,126.899832638313,37.4944512724964,7호선 대림(구로구청),291,대동초등학교.명지성모병원,49,34,1,102553.72222222222,15242.0,,14_17,16887.722222222223,19981.666666666668,14123.444444444443,15242.0,23041.722222222223,13277.277777777776,259468.2,274314.5,1.0572181870456572,2.9000000000000004,0.0,0.0,75.29942511028891,True,56.0,2.0,5.0,1.0,,9.0,,,,,,,,,,2.0,11.0
MA0101202306A0055530,위진유통,3호점,3120028,명동(명동거리),11140,중구,11140550,명동,1114012500,충무로2가,1114012500100660009,66.0,9.0,서울특별시 중구 충무로2가 66-9,111404103160,서울특별시 중구 명동8가길,7.0,,서울특별시 중구 명동8가길 7,4536,1,,126.985410723007,37.5617616321745,4호선 명동,117,롯데영프라자,325,184,4,43222.85106382979,9943.212765957447,9943.212765957447,11_14,2391.3829787234044,8784.063829787234,9943.212765957447,10190.744680851063,9349.702127659575,2563.744680851064,318792.4,218755.5,0.6862004865862549,2.6,0.0,0.0,52.701155358334105,False,150.0,4.0,12.0,,,19.0,,,,,1.0,,,3.0,2.0,1.0,8.0
MA010120220804081737,은지다방,,3111067,강동구립성내도서관,11740,강동구,11740660,성내3동,1174010800,성내동,1174010800104070000,407.0,,서울특별시 강동구 성내동 407,117403124007,서울특별시 강동구 성안로,96.0,,서울특별시 강동구 성안로 96,5377,,,127.132846402921,37.5319368296875,5호선 강동,431,강동리바트,399,53,1,245363.2,24372.9,24372.9,11_14,75379.3,51041.8,24372.9,23620.1,36690.5,34258.5,343445.6,368203.5,1.0720868166603388,3.2,0.0,10.341791646187144,40.477185788235246,False,14.0,1.0,,,,,,,,,,,,,,,4.0
MA010120220809533886,엘리씨커피,,3110907,방배초등학교,11650,서초구,11650621,방배4동,1165010100,방배동,1165010100114230000,1423.0,,서울특별시 서초구 방배동 1423,116504163668,서울특별시 서초구 동광로12가길,3.0,,서울특별시 서초구 동광로12가길 3,6568,1,,126.984690237087,37.487401816342,4호선 총신대입구(이수),269,총신대입구역.남성사계시장입구앞(중),209,67,2,71377.75,8476.916666666666,,14_17,18741.33333333333,15412.416666666666,8859.5,8476.916666666666,11153.083333333334,8734.75,122118.8,122970.0,1.0069702617451204,4.35,1.0,0.0,36.61471952061286,True,8.0,,,,,,,,,,,,,,,,3.0
MA010120220811817040,에리어플러스,,3120195,성수대교남단,11680,강남구,11680545,압구정동,1168010700,신사동,1168010700106340008,634.0,8.0,서울특별시 강남구 신사동 634-8,116804166597,서울특별시 강남구 언주로168길,6.0,7.0,서울특별시 강남구 언주로168길 6-7,6020,1,,127.034097036,37.5259969448587,3호선 압구정,511,신구중학교,65,109,3,32811.24,6058.24,6058.24,11_14,4137.6,5477.2,6058.24,6366.08,7352.0,3420.16,120169.2,109718.5,0.9130334561601476,2.7,0.0,0.0,0.0,False,51.0,,8.0,,3.0,4.0,,,,,,,,,,,2.0
MA010120220812818235,매머드익스프레스회현역점,,3120024,회현역,11140,중구,11140540,회현동,1114012100,회현동1가,1114012100100920004,92.0,4.0,서울특별시 중구 회현동1가 92-4,111404103322,서울특별시 중구 퇴계로10길,16.0,1.0,서울특별시 중구 퇴계로10길 16-1,4634,1,,126.980363581289,37.5586524613074,4호선 회현(남대문시장),187,남산3호터널,204,122,3,,,,11_14,,,,,,,129069.2,84073.5,0.6513831340087333,3.94,1.0,8.53007804459698,25.19377759766915,False,32.0,3.0,,,,2.0,1.0,,,,,,,,,,3.0
MA010120220810207332,플레이스엠디,,3120169,서초역,11650,서초구,11650530,서초3동,1165010800,서초동,1165010800115500013,1550.0,13.0,서울특별시 서초구 서초동 1550-13,116504163236,서울특별시 서초구 반포대로26길,21.0,,서울특별시 서초구 반포대로26길 21,6648,4,,127.010391626311,37.4905468685324,2호선 서초,264,서초역1번출구,218,119,3,38040.66666666666,7447.282051282052,7447.282051282052,11_14,4722.48717948718,8085.025641025641,7447.282051282052,7137.4358974358975,7374.0,3274.435897435897,235624.4,152732.0,0.6482011200877329,2.4000000000000004,0.0,0.0,31.235839944907013,False,54.0,5.0,8.0,,,6.0,,,,,,,,,,1.0,7.0
MA0101202308A0092917,카페온미,,3110437,당고개역 2번,11350,노원구,11350665,상계3.4동,1135010500,상계동,1135010500100950003,95.0,3.0,서울특별시 노원구 상계동 95-3,113503000004,서울특별시 노원구 덕릉로,753.0,,서울특별시 노원구 덕릉로 753,1640,,,127.076403028268,37.6658650544178,4호선 당고개,543,상계동(경유),134,10,0,,,,06_11,,,,,,,208337.2,232741.5,1.1171384659100727,,,0.0,0.0,True,20.0,1.0,,,,2.0,,,,,,,,,1.0,,1.0
MA010120220813928456,라무어L'amour,,3110549,새터산,11440,마포구,11440730,성산2동,1144012500,성산동,1144012500102000361,200.0,361.0,서울특별시 마포구 성산동 200-361,114404139289,서울특별시 마포구 새터산길,1.0,,서울특별시 마포구 새터산길 1,3939,지,,126.907152144614,37.5649245616643,6호선 마포구청,370,마포중앙도서관,99,42,1,90283.2,9557.2,9557.2,11_14,25520.1,18851.9,9557.2,9910.8,14708.1,11735.2,125540.2,137565.0,1.0957844578867963,2.3,0.0,11.483814604394915,27.332837230225724,True,17.0,,,,,2.0,1.0,,,,,,,,,,5.0
MA010120220810086216,코페아신드롬,마포점,3110549,새터산,11440,마포구,11440730,성산2동,1144012500,성산동,1144012500102000361,200.0,361.0,서울특별시 마포구 성산동 200-361,114404139289,서울특별시 마포구 새터산길,1.0,,서울특별시 마포구 새터산길 1,3939,지,,126.907152144614,37.5649245616643,6호선 마포구청,370,마포중앙도서관,99,42,1,90283.2,9557.2,9557.2,11_14,25520.1,18851.9,9557.2,9910.8,14708.1,11735.2,125540.2,137565.0,1.0957844578867963,4.94,1.0,11.483814604394915,27.332837230225724,True,17.0,,,,,2.0,1.0,,,,,,,,,,5.0
MA0101202409A0162904,브루다을지로3가,,3120031,을지로3가역,11140,중구,11140605,을지로동,1114016100,저동2가,1114016100100160004,16.0,4.0,서울특별시 중구 저동2가 16-4,111403005006,서울특별시 중구 수표로,40.0,,서울특별시 중구 수표로 40,4550,2,,126.99008474243,37.5650417442074,2호선 을지로3가,199,을지로3가,151,188,4,,,,11_14,,,,,,,347711.4,181791.0,0.5228215123231507,3.116,0.0,,,,70.0,4.0,3.0,,,4.0,,,,,,,,2.0,3.0,2.0,8.0
MA010120220810552013,사비오커피,,3120031,을지로3가역,11140,중구,11140605,을지로동,1114016100,저동2가,1114016100100160004,16.0,4.0,서울특별시 중구 저동2가 16-4,111403005006,서울특별시 중구 수표로,40.0,,서울특별시 중구 수표로 40,4550,1,,126.99008474243,37.5650417442074,2호선 을지로3가,199,을지로3가,151,188,4,,,,11_14,,,,,,,347711.4,181791.0,0.5228215123231507,2.2,0.0,,,,70.0,4.0,3.0,,,4.0,,,,,,,,2.0,3.0,2.0,8.0
MA0106202406A2464804,스타벅스,경복궁사거리,3120004,종로구청,11110,종로구,11110615,종로1.2.3.4가동,1111012500,중학동,1111012500100140000,14.0,,서울특별시 종로구 중학동 14,111103100010,서울특별시 종로구 율곡로,6.0,,서울특별시 종로구 율곡로 6,3142,,,126.979781833719,37.5754469258725,5호선 광화문(세종문화회관),493,경복궁,94,92,3,32208.69230769231,7821.2307692307695,7821.2307692307695,11_14,2214.230769230769,6803.615384615385,7821.2307692307695,7749.384615384615,5990.461538461538,1629.6153846153843,67653.2,40223.0,0.5945468950470931,3.842,0.0,21.734468484635386,59.295611708866055,True,33.0,3.0,2.0,,,2.0,,,,,1.0,,,,2.0,,2.0
MA010120220804891093,소리,,3110566,경의선책거리,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103260010,326.0,10.0,서울특별시 마포구 서교동 326-10,114403113017,서울특별시 마포구 와우산로,159.0,,서울특별시 마포구 와우산로 159,4052,2,,126.930251459654,37.5552367328372,공항철도1호선 홍대입구,396,현대백화점,289,204,4,24337.1,4306.433333333333,,14_17,3906.75,4145.2,3735.55,4306.433333333333,5531.616666666667,2711.5333333333333,201326.2,226797.5,1.1265175620460723,3.74,0.0,13.461671056303809,30.562102774262566,False,31.0,2.0,3.0,,,2.0,,,,,1.0,,,1.0,,,10.0
MA010120220808452576,로네펠트티하우스한남점,,3110095,한강진역 3번,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106840063,684.0,63.0,서울특별시 용산구 한남동 684-63,111704106018,서울특별시 용산구 대사관로11길,51.0,,서울특별시 용산구 대사관로11길 51,4400,1,,127.001391668121,37.5358588138744,6호선 한강진,420,순천향대학병원,356,71,2,22623.78947368421,3751.2631578947367,,14_17,4355.421052631579,4502.684210526316,3422.0,3751.2631578947367,4253.8421052631575,2338.5263157894738,62597.4,58433.0,0.9334732752478536,2.6000000000000005,0.0,2.894623207926476,35.46978700346096,False,11.0,5.0,,,,,,,,,,,,,,,1.0
MA0101202406A0189570,메가엠지씨커피신림역도림천점,,3120157,신림역(신림),11620,관악구,11620695,신림동,1162010200,신림동,1162010200114330060,1433.0,60.0,서울특별시 관악구 신림동 1433-60,116202000003,서울특별시 관악구 남부순환로,1599.0,,서울특별시 관악구 남부순환로 1599,8759,1,,126.928169214211,37.4842905146242,2호선 신림,136,신림사거리.신림역,9,116,3,126983.30555555556,24529.88888888889,,17_21,30040.694444444445,24446.25,14834.916666666666,15633.0,24529.88888888889,17498.527777777777,630875.8,708509.0,1.1230562338894596,2.535,0.0,0.0,0.0,False,147.0,,4.0,,1.0,18.0,,,,,,,,1.0,2.0,1.0,9.0
MA010120220800206048,36.5도씨여름,,3110566,경의선책거리,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103370001,337.0,1.0,서울특별시 마포구 서교동 337-1,114404139466,서울특별시 마포구 와우산로29길,9.0,,서울특별시 마포구 와우산로29길 9,4053,3,,126.929199522287,37.5546324383898,공항철도1호선 홍대입구,381,동교동삼거리(중),354,215,4,24337.1,4306.433333333333,,14_17,3906.75,4145.2,3735.55,4306.433333333333,5531.616666666667,2711.5333333333333,201326.2,226797.5,1.1265175620460723,3.5649999999999995,0.0,0.0,24.81627040660284,False,31.0,2.0,3.0,,,2.0,,,,,1.0,,,1.0,,,10.0
MA010120220800131703,벨라지오,,3130024,남대문시장(자유상가),11140,중구,11140540,회현동,1114011200,남창동,1114011200100010001,1.0,1.0,서울특별시 중구 남창동 1-1,111403101001,서울특별시 중구 남대문로,30.0,,서울특별시 중구 남대문로 30,4529,2,,126.979050101172,37.5608416581943,4호선 회현(남대문시장),268,남대문로3가(경유),23,185,4,61199.91428571429,16550.057142857142,16550.057142857142,11_14,3146.2571428571428,12410.57142857143,16550.057142857142,16116.885714285714,10496.285714285714,2479.885714285714,342790.6,214022.0,0.6243520096525401,4.3175,1.0,0.0807410429400488,128.92275982659217,False,41.0,,4.0,,,6.0,,,,,,,2.0,,,1.0,4.0
MA0101202211A0031239,한옥랑솜익선동카페,,3120009,종로3가역,11110,종로구,11110615,종로1.2.3.4가동,1111013300,익선동,1111013300101660040,166.0,40.0,서울특별시 종로구 익선동 166-40,111104100198,서울특별시 종로구 수표로28길,21.0,6.0,서울특별시 종로구 수표로28길 21-6,3133,1,,126.989823298544,37.573213751587,5호선 종로3가,86,종로3가.탑골공원(중),316,189,4,54118.75675675676,12125.873873873874,,17_21,5254.333333333333,9769.027027027028,10782.477477477478,11462.567567567568,12125.873873873874,4724.459459459459,916555.8,712201.5,0.7770410704945623,3.91,1.0,13.843898049499236,0.0,False,168.0,7.0,6.0,,,9.0,,1.0,,,,,,3.0,5.0,3.0,8.0
MA0101202406A0581113,뚱스필드,,3120052,성수역,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1120011500102890224,289.0,224.0,서울특별시 성동구 성수동2가 289-224,112004109367,서울특별시 성동구 성수일로8길,39.0,1.0,서울특별시 성동구 성수일로8길 39-1,4794,1,,127.055017761538,37.545757003736,2호선 성수,154,성수2가3동주민센터,425,120,3,,,,11_14,,,,,,,221562.6,155309.5,0.7009734494901215,1.6,0.0,0.0,0.0,False,60.0,1.0,9.0,,,8.0,,1.0,,,,,,,,1.0,9.0
MA010120220805092354,이트앤드링크,,3120052,성수역,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1120011500102890224,289.0,224.0,서울특별시 성동구 성수동2가 289-224,112004109367,서울특별시 성동구 성수일로8길,39.0,1.0,서울특별시 성동구 성수일로8길 39-1,4794,1,,127.055017761538,37.545757003736,2호선 성수,154,성수2가3동주민센터,425,120,3,,,,11_14,,,,,,,221562.6,155309.5,0.7009734494901215,4.34,1.0,0.0,0.0,False,60.0,1.0,9.0,,,8.0,,1.0,,,,,,,,1.0,9.0
MA010120220809869457,케익다방연남점,,3110562,연트럴파크(연남동주민센터),11440,마포구,11440710,연남동,1144012400,연남동,1144012400102230104,223.0,104.0,서울특별시 마포구 연남동 223-104,114404139128,서울특별시 마포구 동교로51안길,13.0,,서울특별시 마포구 동교로51안길 13,3980,1,,126.924571486304,37.5651622247237,경의중앙선호선 홍대입구,856,연희104고지앞.구성산회관,132,190,4,23505.5,3313.0238095238096,,14_17,5298.857142857143,4207.571428571428,2840.690476190476,3313.0238095238096,4771.0,3074.309523809524,135367.4,155196.0,1.1464798762479005,3.105,0.0,,,,11.0,,,,,1.0,,,,,,,,,,,8.0
MA010120220814266487,일커피,,3120210,선릉역,11680,강남구,11680590,삼성2동,1168010500,삼성동,1168010500101420034,142.0,34.0,서울특별시 강남구 삼성동 142-34,116804166501,서울특별시 강남구 선릉로92길,28.0,,서울특별시 강남구 선릉로92길 28,6160,1,,127.050928175431,37.5057723654795,분당선호선 선릉,213,선릉역,45,153,4,81999.015625,14861.390625,14861.390625,11_14,12299.109375,17444.8125,14861.390625,14426.234375,15291.796875,7675.65625,829583.2,550010.5,0.6629961889295733,4.5575,1.0,0.0,0.8894028350766557,False,152.0,1.0,11.0,,1.0,13.0,,,,,,,,,,2.0,9.0
MA0101202406A0120975,코멜리,,3120024,회현역,11140,중구,11140540,회현동,1114012100,회현동1가,1114012100101020001,102.0,1.0,서울특별시 중구 회현동1가 102-1,111404103324,서울특별시 중구 퇴계로12길,50.0,,서울특별시 중구 퇴계로12길 50,4633,4,,126.981133488371,37.5574812904412,4호선 회현(남대문시장),279,남산3호터널,179,99,3,54232.93333333333,13164.266666666666,13164.266666666666,11_14,5734.866666666667,11300.933333333332,13164.266666666666,11984.466666666667,8392.4,3656.0,129069.2,84073.5,0.6513831340087333,1.5,0.0,0.0,0.0,False,32.0,3.0,,,,2.0,1.0,,,,,,,,,,3.0
MA0101202307A0083663,페이벡커피,,3120003,광화문역,11110,종로구,11110530,사직동,1111011600,도렴동,1111011600100600000,60.0,,서울특별시 종로구 도렴동 60,111104100160,서울특별시 종로구 새문안로5길,37.0,,서울특별시 종로구 새문안로5길 37,3173,1,,126.97421283752,37.573643851333,3호선 경복궁(정부서울청사),243,세종문화회관,190,131,4,2828.4888392857147,608.1875000000001,608.1875000000001,11_14,263.1183035714286,611.4464285714287,608.1875000000001,602.1004464285716,552.9866071428572,190.6517857142857,199796.6,134089.0,0.6711275367048288,3.234,0.0,0.0,0.0,True,112.0,6.0,20.0,,,12.0,,,,,,,,1.0,,2.0,11.0
MA010120220800090754,차사랑,,3120003,광화문역,11110,종로구,11110530,사직동,1111011600,도렴동,1111011600100600000,60.0,,서울특별시 종로구 도렴동 60,111104100160,서울특별시 종로구 새문안로5길,37.0,,서울특별시 종로구 새문안로5길 37,3173,1,,126.97421283752,37.573643851333,3호선 경복궁(정부서울청사),243,세종문화회관,190,131,4,2828.4888392857147,608.1875000000001,608.1875000000001,11_14,263.1183035714286,611.4464285714287,608.1875000000001,602.1004464285716,552.9866071428572,190.6517857142857,199796.6,134089.0,0.6711275367048288,2.919,0.0,0.0,0.0,True,112.0,6.0,20.0,,,12.0,,,,,,,,1.0,,2.0,11.0
MA0101202308A0026667,밸런스7,,3120003,광화문역,11110,종로구,11110530,사직동,1111011600,도렴동,1111011600100600000,60.0,,서울특별시 종로구 도렴동 60,111104100160,서울특별시 종로구 새문안로5길,37.0,,서울특별시 종로구 새문안로5길 37,3173,1,,126.97421283752,37.573643851333,3호선 경복궁(정부서울청사),243,세종문화회관,190,131,4,2828.4888392857147,608.1875000000001,608.1875000000001,11_14,263.1183035714286,611.4464285714287,608.1875000000001,602.1004464285716,552.9866071428572,190.6517857142857,199796.6,134089.0,0.6711275367048288,3.4,0.0,0.0,0.0,True,112.0,6.0,20.0,,,12.0,,,,,,,,1.0,,2.0,11.0
MA010120220812527664,커피에반하다종로도렴빌딩점,,3120003,광화문역,11110,종로구,11110530,사직동,1111011600,도렴동,1111011600100600000,60.0,,서울특별시 종로구 도렴동 60,111104100160,서울특별시 종로구 새문안로5길,37.0,,서울특별시 종로구 새문안로5길 37,3173,1,,126.97421283752,37.573643851333,3호선 경복궁(정부서울청사),243,세종문화회관,190,131,4,2828.4888392857147,608.1875000000001,608.1875000000001,11_14,263.1183035714286,611.4464285714287,608.1875000000001,602.1004464285716,552.9866071428572,190.6517857142857,199796.6,134089.0,0.6711275367048288,2.8000000000000007,0.0,0.0,0.0,True,112.0,6.0,20.0,,,12.0,,,,,,,,1.0,,2.0,11.0
MA0101202301A0102781,컴즈커피IN,광화문,3120003,광화문역,11110,종로구,11110530,사직동,1111011600,도렴동,1111011600100600000,60.0,,서울특별시 종로구 도렴동 60,111104100160,서울특별시 종로구 새문안로5길,37.0,,서울특별시 종로구 새문안로5길 37,3173,,,126.97421283752,37.573643851333,3호선 경복궁(정부서울청사),243,세종문화회관,190,131,4,2828.4888392857147,608.1875000000001,608.1875000000001,11_14,263.1183035714286,611.4464285714287,608.1875000000001,602.1004464285716,552.9866071428572,190.6517857142857,199796.6,134089.0,0.6711275367048288,2.8,0.0,0.0,0.0,True,112.0,6.0,20.0,,,12.0,,,,,,,,1.0,,2.0,11.0
MA0101202212A0091128,스푼,,3120003,광화문역,11110,종로구,11110530,사직동,1111011600,도렴동,1111011600100600000,60.0,,서울특별시 종로구 도렴동 60,111104100160,서울특별시 종로구 새문안로5길,37.0,,서울특별시 종로구 새문안로5길 37,3173,,,126.97421283752,37.573643851333,3호선 경복궁(정부서울청사),243,세종문화회관,190,131,4,2828.4888392857147,608.1875000000001,608.1875000000001,11_14,263.1183035714286,611.4464285714287,608.1875000000001,602.1004464285716,552.9866071428572,190.6517857142857,199796.6,134089.0,0.6711275367048288,4.477,1.0,0.0,0.0,True,112.0,6.0,20.0,,,12.0,,,,,,,,1.0,,2.0,11.0
MA010120220810049836,달곰,,3120003,광화문역,11110,종로구,11110530,사직동,1111011600,도렴동,1111011600100600000,60.0,,서울특별시 종로구 도렴동 60,111104100160,서울특별시 종로구 새문안로5길,37.0,,서울특별시 종로구 새문안로5길 37,3173,1,,126.97421283752,37.573643851333,3호선 경복궁(정부서울청사),243,세종문화회관,190,131,4,2828.4888392857147,608.1875000000001,608.1875000000001,11_14,263.1183035714286,611.4464285714287,608.1875000000001,602.1004464285716,552.9866071428572,190.6517857142857,199796.6,134089.0,0.6711275367048288,2.35,0.0,0.0,0.0,True,112.0,6.0,20.0,,,12.0,,,,,,,,1.0,,2.0,11.0
MA010120220807390075,디저트진진,,3111015,석촌역 3번,11710,송파구,11710580,송파1동,1171010400,송파동,1171010400101080017,108.0,17.0,서울특별시 송파구 송파동 108-17,117104169194,서울특별시 송파구 백제고분로42길,27.0,2.0,서울특별시 송파구 백제고분로42길 27-2,5669,1,,127.111275399492,37.5044064558164,9호선(연장)호선 석촌,384,잠실여고후문,217,70,2,,,,11_14,,,,,,,256673.6,259305.0,1.0102519308569329,4.558,1.0,0.0,0.0,False,26.0,2.0,,,,3.0,,,,,,,,,,,4.0
MA010120220804275679,커피앤톡,,3120239,오금역,11710,송파구,11710620,가락본동,1171010700,가락동,1171010700100160011,16.0,11.0,서울특별시 송파구 가락동 16-11,117104169468,서울특별시 송파구 중대로23길,1.0,40.0,서울특별시 송파구 중대로23길 1-40,5703,1,,127.125823629032,37.5000850507232,5호선 오금,287,송파경찰서.오금역,305,43,1,48375.16,7251.8,7251.8,11_14,9119.92,10724.72,7251.8,7164.52,8741.8,5372.48,178275.0,159002.0,0.8918917402888795,3.590499999999999,0.0,2.4797085615047103,28.12731622871579,False,24.0,2.0,2.0,,,1.0,,,,,,,,,,2.0,5.0
MA010120220808529958,카페이루,,3110902,사당역 4번,11620,관악구,11620630,남현동,1162010300,남현동,1162010300110650005,1065.0,5.0,서울특별시 관악구 남현동 1065-5,116204160287,서울특별시 관악구 남부순환로272길,18.0,,서울특별시 관악구 남부순환로272길 18,8806,1,,126.978248581236,37.4757777908902,2호선 사당,302,사당고가차도(경유),90,59,2,,,,11_14,,,,,,,316034.2,340838.5,1.078486125868656,4.721,1.0,0.0,0.0,False,29.0,3.0,,,,3.0,,,,,,,,,,,2.0
MA010120220814013431,카페아이린,,3111034,오동나무공원(송파레미니스1단지),11710,송파구,11710570,오금동,1171011200,오금동,1171011200106160000,616.0,,서울특별시 송파구 오금동 616,117103123010,서울특별시 송파구 성내천로,6.0,,서울특별시 송파구 성내천로 6,5720,1,,127.134840375355,37.508319297034,5호선 방이,770,송파레미니스아파트,188,12,0,,,,11_14,,,,,,,120831.2,123289.5,1.020344910917048,,,,,,13.0,,,,,1.0,,,,,,,,,,,4.0
MA010120220809827905,해머스미스강남MBC점,,3120194,언주역(차병원),11680,강남구,11680521,논현1동,1168010800,논현동,1168010800102060016,206.0,16.0,서울특별시 강남구 논현동 206-16,116803122004,서울특별시 강남구 봉은사로,161.0,,서울특별시 강남구 봉은사로 161,6122,1,,127.031928201504,37.5070494461715,9호선(연장)호선 언주,173,삼정호텔,112,109,3,43557.348837209305,7513.255813953488,7513.255813953488,11_14,7756.860465116279,9423.976744186046,7513.255813953488,7358.558139534884,7340.767441860465,4163.976744186047,290569.2,210059.0,0.7229224570257274,3.45,0.0,0.0,0.0,False,67.0,1.0,3.0,1.0,3.0,7.0,,,,,,,,,,1.0,7.0
MA010120220813958639,메가엠지씨커피영등포구청역점,,3120136,영등포구청역,11560,영등포구,11560550,당산1동,1156011300,당산동3가,1156011300102400000,240.0,,서울특별시 영등포구 당산동3가 240,115603118004,서울특별시 영등포구 당산로,130.0,,서울특별시 영등포구 당산로 130,7257,1,,126.896950761174,37.5261281005501,2호선 영등포구청,55,영등포구청,15,114,3,39268.53191489362,5969.191489361702,5969.191489361702,11_14,7404.36170212766,7894.04255319149,5969.191489361702,5987.872340425532,7529.914893617021,4483.148936170212,265678.4,258615.0,0.973413721250956,3.9155,1.0,0.0,24.95960744635611,True,51.0,3.0,3.0,,1.0,5.0,1.0,,,,,,,,2.0,,7.0
MA0101202406A0208320,라뚜셩트,,3120202,압구정로데오역(압구정로데오),11680,강남구,11680545,압구정동,1168011000,압구정동,1168011000104940000,494.0,,서울특별시 강남구 압구정동 494,116803122007,서울특별시 강남구 압구정로,343.0,,서울특별시 강남구 압구정로 343,6008,1,,127.040048941819,37.528481841808,분당선호선 압구정로데오,129,한양아파트.압구정로데오역,33,69,2,22251.304347826088,4324.173913043478,,14_17,2808.75,3649.532608695652,4102.347826086957,4324.173913043478,4983.45652173913,2383.032608695652,298613.4,277026.0,0.927707865755522,1.9265,0.0,0.0,0.0,True,77.0,1.0,4.0,,,8.0,,,,,,2.0,,,,1.0,3.0
MA0101202409A0011889,사우스케이프갤러리아명품관카페,,3120202,압구정로데오역(압구정로데오),11680,강남구,11680545,압구정동,1168011000,압구정동,1168011000104940000,494.0,,서울특별시 강남구 압구정동 494,116803122007,서울특별시 강남구 압구정로,343.0,,서울특별시 강남구 압구정로 343,6008,5,,127.040048941819,37.528481841808,분당선호선 압구정로데오,129,한양아파트.압구정로데오역,33,69,2,22251.304347826088,4324.173913043478,,14_17,2808.75,3649.532608695652,4102.347826086957,4324.173913043478,4983.45652173913,2383.032608695652,298613.4,277026.0,0.927707865755522,1.5,0.0,0.0,0.0,True,77.0,1.0,4.0,,,8.0,,,,,,2.0,,,,1.0,3.0
