"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20244","R","전통시장","3130179","이화여대 3,5,7길 상점가","1115542","338445","777097","85283","574344","170766","100090","88252","96808","271499","236816","151834","145397","184216","125783","161645","161595","164398","164854","162829","153766","146453"
"20244","R","전통시장","3130178","이대 앞 스타트업 상점가","63280","14532","48748","11272","30872","7176","5456","4584","3920","10616","13172","11528","11284","10672","6008","10320","10120","10216","10156","9192","6744","6532"
"20244","R","전통시장","3130177","인왕시장(홍제골목형상점가)","28094","12554","15541","3407","3482","3786","4138","4931","8351","3372","5075","4394","5212","6816","3227","4025","3987","3974","3995","4074","4159","3881"
"20244","R","전통시장","3130176","유진상가","20274","9084","11190","3193","2197","2649","2886","3500","5850","2568","3818","3252","3579","4789","2268","2871","2847","2868","2877","2905","2993","2914"
"20244","R","전통시장","3130175","신촌 상인회(신촌상점가)","67237","31208","36029","7590","30502","10749","6494","5530","6372","10840","12915","9865","10552","14884","8181","9214","9387","9363","9386","9955","10474","9458"
"20244","R","전통시장","3130174","연희사러가","37170","16247","20923","3339","11814","6608","5365","4332","5710","6861","7352","5516","5577","7417","4444","5088","5230","5265","5252","5376","5573","5387"
"20244","R","전통시장","3130173","백련시장","74191","33234","40958","8961","13949","10706","11666","10732","18175","17054","16565","8743","9522","12867","9440","10330","10331","10498","10350","10129","11090","11466"
"20244","R","전통시장","3130172","모래내시장(서중시장)","187376","82512","104863","43152","21138","28800","32345","24585","37355","34225","35831","26157","29776","39333","22054","25990","26379","26261","26176","26858","28991","26718"
"20244","R","전통시장","3130171","불광먹자골목 골목형상점가","223982","98823","125159","24190","27647","30395","36947","40019","64784","47828","41635","28299","30661","46982","28575","31064","31151","31553","31227","31513","34043","33431"
"20244","R","전통시장","3130170","제일시장","86527","37479","49047","6756","13021","13882","12737","14729","25402","11893","15406","13719","15707","20650","9151","12009","12048","12403","12146","12399","13281","12240"
"20244","R","전통시장","3130169","대조시장","742595","327158","415437","56825","120061","136869","104305","118392","206142","190150","147701","86024","87982","126541","104198","103418","104985","106878","104329","106228","110417","106338"
"20244","R","전통시장","3130168","연서시장","178412","81724","96688","17751","28232","28599","24477","27390","51961","35236","35250","24664","24455","35908","22898","24826","24520","25135","24896","25693","27414","25927"
"20244","R","전통시장","3130167","연신내상점가(연빛거리)","1100140","518235","581905","126594","224224","180604","163550","160821","244346","179492","205211","152580","165351","250330","147176","153116","154598","154057","153630","163462","170121","151157"
"20244","R","전통시장","3130166","응암시장(신응암시장)","40347","18782","21565","6341","3820","6754","7361","6226","9846","10153","7809","4623","5093","7386","5284","5558","5607","5624","5582","5632","6176","6169"
"20244","R","전통시장","3130165","대림골목시장(대림시장, 양지시장)","184926","80579","104346","17227","20680","29092","27822","32607","57497","39036","35618","24247","25935","35765","24324","25376","25694","25555","25645","25780","27745","29131"
"20244","R","전통시장","3130164","역촌중앙시장","57237","25033","32204","9182","8066","7770","8720","9458","14041","17718","11116","5410","5635","9208","8150","8036","8082","8007","8019","8042","8550","8501"
"20244","R","전통시장","3130163","응암오거리상점가","434309","197689","236619","34285","64222","66537","75326","69136","124802","109752","85107","51067","53343","76050","58990","59581","60713","60714","60416","61686","66128","65070"
"20244","R","전통시장","3130162","증산골목시장","84680","39265","45414","11070","11742","13284","13252","12786","22544","22774","16874","9674","9664","14525","11171","11735","11786","11988","11768","11985","12631","12789"
"20244","R","전통시장","3130161","증산종합시장","17580","8375","9206","3103","1800","2639","2977","2791","4273","5664","3385","1854","1767","2533","2379","2533","2554","2565","2543","2577","2435","2374"
"20244","R","전통시장","3130160","수일시장","23409","11273","12136","3066","2846","4621","4516","3828","4532","5985","4829","2856","2702","3935","3100","3331","3308","3291","3326","3302","3396","3456"
"20244","R","전통시장","3130159","공릉동 도깨비시장","645465","300827","344638","68509","159433","87195","83499","84500","162331","194151","130053","67861","68419","98581","86398","89464","90119","91051","89749","90090","96950","98043"
"20244","R","전통시장","3130158","상계역전종합상가","163765","74021","89746","21833","20895","20354","23466","29809","47408","39407","31741","18838","19720","31188","22873","22767","23037","22941","22679","23345","24857","24139"
"20244","R","전통시장","3130157","상계중앙시장","953686","437650","516037","120709","109961","109996","135692","169820","307508","249874","191495","112206","116224","163244","120643","132317","131713","132772","132273","132854","144250","147508"
"20244","R","전통시장","3130156","시영2단지 무지개종합상가(중계 무지개2단지아파트상가)","62052","26270","35782","11130","6773","9598","10385","9340","14826","16823","12300","7120","7755","10390","7664","8494","8561","8646","8588","8533","9546","9683"
"20244","R","전통시장","3130155","시영B상가(중계 그린아파트 B 상가)","56114","23731","32382","10499","5853","8338","9348","8490","13585","11075","10057","8277","9827","11431","5445","7487","7517","7652","7617","7576","9256","9007"
"20244","R","전통시장","3130154","상계주공1단지(가)상가","11942","5435","6507","1781","1328","1852","1845","2076","3059","4513","2630","877","704","1318","1898","1738","1756","1762","1758","1740","1585","1605"
"20244","R","전통시장","3130153","창동역상점가","199384","98238","101146","19414","31714","28151","28421","34482","57204","19614","37046","36287","41797","46707","17934","26339","26541","27242","27072","29455","32401","30333"
"20244","R","전통시장","3130152","오!도봉거리 상점가","105928","52781","53146","11739","11592","13805","15620","19094","34078","16450","19752","16173","15661","24302","13590","14789","14512","14796","14669","14871","15799","16493"
"20244","R","전통시장","3130151","신도봉시장","43002","21172","21830","4559","4313","5228","5759","8026","15118","9690","8482","5295","5485","8361","5690","5996","5952","6054","6019","5962","6293","6724"
"20244","R","전통시장","3130150","창동골목시장","250844","119400","131442","29725","27616","28077","37273","46843","81308","60332","48865","31625","32317","45287","32415","35140","34985","35173","35181","35436","37208","37721"
"20244","R","전통시장","3130149","창동신창시장","707789","329405","378383","91573","82545","83738","109984","131963","207988","219179","141661","71566","71552","107424","96407","100041","99419","100590","100023","99782","102327","105608"
"20244","R","전통시장","3130148","방학동도깨비시장","255710","120824","134886","33164","23242","27767","37548","47296","86693","64018","48399","29946","31667","46340","35339","36098","36040","36248","35651","35597","38016","38062"
"20244","R","전통시장","3130147","쌍문역동측상점가","490625","222905","267719","52218","76285","76622","73822","80854","130824","107563","100890","64218","65420","90856","61679","68504","68884","68983","69017","70265","73592","71381"
"20244","R","전통시장","3130146","쌍문시장(쌍문역골목시장)","1536389","692498","843891","203260","262411","229093","211117","235045","395463","375473","325222","189823","182235","263509","200125","221423","220891","219963","220530","223197","217173","213213"
"20244","R","전통시장","3130145","쌍문역둘리상점가","174198","79472","94727","18127","27704","27402","26046","28521","46400","36202","35061","22435","23455","34792","22252","24468","24472","24534","24418","24575","25975","25756"
"20244","R","전통시장","3130144","백운시장","71699","30173","41526","9864","10747","9696","9187","10272","21932","24597","15496","6576","5984","9145","9902","10041","10193","10117","10054","9862","10349","11084"
"20244","R","전통시장","3130143","방천골목시장","275141","120841","154299","44948","38769","38537","37481","43580","71825","68888","54370","33255","33316","49223","36088","39140","39038","38849","38741","39143","40468","39763"
"20244","R","전통시장","3130142","강북북부시장","21943","10745","11198","3102","3282","2939","3289","3917","5410","4657","4291","2954","3102","4305","2634","3025","3067","3052","3076","3070","3225","3429"
